name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Max Thompson,0,0,0,0,0.0,591,350,0,0,0.0,0.0,2021-05-15T11:30:00Z,0,2,0,0,0,0,36,0,9819,4,0,0.0,0,-4,193,197,45,True,0,MKSTMPSN,461450,4,45,90
Willy Boly,0,0,0,0,0.0,458,358,0,0,0.0,0.0,2021-05-16T13:05:00Z,0,6,0,0,0,0,36,0,93611,0,2,0.0,0,-1255,30,1285,54,False,0,PLL,90585,2,54,39
Ciaran Clark,0,0,0,0,0.0,324,356,0,0,0.0,0.0,2021-05-14T19:00:00Z,0,43,0,0,0,0,36,0,13504,4,3,0.0,0,318,1160,842,45,True,0,SRNKLRK,58845,2,45,4
Luke Cundle,0,0,0,0,0.0,614,358,0,0,0.0,0.0,2021-05-16T13:05:00Z,0,6,0,0,0,0,36,0,1292,0,2,0.0,0,36,69,33,45,False,0,KNTLLK,245923,3,45,39
Matt Ritchie,0,0,6,0,14.1,322,356,4,0,2.2,7.8,2021-05-14T19:00:00Z,83,43,0,0,0,0,36,0,9077,4,3,0.0,1,4013,4666,653,49,True,1,MTRX,56983,3,49,4
AdriÃ¡n San Miguel del Castillo,0,0,0,0,0.0,245,353,0,0,0.0,0.0,2021-05-16T15:30:00Z,0,35,0,0,0,0,36,0,28400,2,1,0.0,0,-176,114,290,42,False,0,ATRNKSTLTLMKLSN,60706,1,42,14
Rhys Williams,0,0,12,0,0.3,594,353,1,0,2.6,7.6,2021-05-16T15:30:00Z,83,35,0,0,0,0,36,0,17349,2,1,18.0,2,3518,3939,421,40,False,0,RSLMS,219937,2,40,14
AndrÃ©-Frank Zambo Anguissa,0,0,9,0,1.1,191,357,2,0,0.5,3.6,2021-05-15T14:00:00Z,62,20,0,0,0,0,36,0,104950,1,3,0.0,2,-213,1462,1675,44,False,0,ANTRNKSFRNKSMP,203325,3,44,54
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,357,0,0,0.0,0.0,2021-05-15T14:00:00Z,0,20,0,0,0,0,36,0,2181,1,3,0.0,0,-4,0,4,46,False,0,JNMXLSR,170271,3,46,54
Dara O'Shea,0,0,0,0,0.0,425,353,0,0,0.0,0.0,2021-05-16T15:30:00Z,0,14,0,0,0,0,36,0,14350,2,1,0.0,0,-234,84,318,42,True,0,TRX,216616,2,42,35
