name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ibrahima Diallo,0,0,4,0,0.0,565,88,0,0,0.1,1.0,2020-11-23T20:00:00Z,1,39,0,0,0,0,9,0,1219,1,1,0.0,1,64,251,187,45,False,0,TLPRHM,240143,3,45,20
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,86,0,0,0.0,0.0,2020-11-22T14:00:00Z,0,49,0,0,0,0,9,0,10353,1,0,0.0,0,-544,3,547,61,False,0,ANTRSNFLPKMSPRR,101537,3,61,21
Raheem Sterling,0,0,2,0,11.0,276,87,0,0,1.8,0.0,2020-11-21T17:30:00Z,18,6,0,0,0,0,9,0,344145,0,2,7.0,1,-116904,13113,130017,115,False,0,RHMSTRLNK,103955,3,109,43
Juan Mata,1,0,19,1,17.9,290,84,0,0,2.6,2.2,2020-11-21T20:00:00Z,62,35,0,0,0,0,9,0,11217,0,1,6.0,6,321,1265,944,59,True,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,0,0,0.0,78,79,0,0,0.0,0.0,2020-11-21T15:00:00Z,0,7,0,0,0,0,9,0,33468,2,1,0.0,0,-6056,967,7023,54,False,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,12,0,3.3,349,86,1,0,1.5,12.0,2020-11-22T14:00:00Z,64,21,0,0,0,0,9,0,14370,1,0,0.0,2,-789,777,1566,47,True,0,NRTLFR,79934,3,45,49
Lee Peltier,0,0,0,0,0.0,600,84,0,0,0.0,0.0,2020-11-21T20:00:00Z,0,1,0,0,0,0,9,0,1905,0,1,0.0,0,1143,1442,299,40,False,0,LPLT,38716,2,39,35
Wilfried Zaha,0,0,0,0,0.0,141,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,90,0,0,0,0,9,0,2263264,0,1,0.0,0,83431,208184,124753,74,False,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,0,0,0.0,99,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,31,0,0,0,0,9,0,107538,0,1,0.0,0,1840,4523,2683,40,True,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,0,0,0,0,0.0,507,85,0,0,0.0,0.0,2020-11-21T12:30:00Z,0,8,0,0,0,0,9,0,18679,2,0,0.0,0,-4271,256,4527,57,True,0,FRSRRN,90105,3,56,4
Anthony Driscoll-Glennon,0,0,0,0,0.0,536,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,31,0,0,0,0,9,0,5599,0,1,0.0,0,-94,245,339,40,True,0,AN0NTRSKLKLNN,195471,2,39,90
Cengiz Ãnder,0,0,3,0,6.1,541,83,1,0,1.8,3.6,2020-11-22T19:15:00Z,28,14,0,0,0,0,9,0,7305,0,3,8.0,1,-256,1446,1702,59,False,0,ANTRSNJS,228798,3,57,13
HÃ©lder Wander Sousa de Azevedo e Costa,0,0,0,0,0.0,205,82,0,0,0.0,0.0,2020-11-22T16:30:00Z,0,3,0,0,0,0,9,0,544739,0,0,0.0,0,-117675,9208,126883,56,True,0,ASFTKSTTLTRSSNTR,165808,3,50,2
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,81,0,0,0.0,0.0,2020-11-22T12:00:00Z,0,11,0,0,0,0,9,0,3087,3,2,0.0,0,-331,39,370,46,True,0,JNMXLSR,170271,3,46,54
RaÃºl JimÃ©nez,1,0,12,0,24.4,460,88,1,0,7.8,6.8,2020-11-23T20:00:00Z,90,20,0,0,0,0,9,0,1158637,1,1,47.0,5,-126674,39528,166202,84,True,0,JMNSRL,102057,4,81,39
Oskar Buur,0,0,0,0,0.0,467,88,0,0,0.0,0.0,2020-11-23T20:00:00Z,0,20,0,0,0,0,9,0,172928,1,1,0.0,0,-2833,7602,10435,39,True,0,PRSKR,179456,2,39,39
Kieran Tierney,0,0,27,1,5.0,17,82,0,0,3.0,21.0,2020-11-22T16:30:00Z,90,2,0,0,0,0,9,0,385313,0,0,4.0,6,-13884,7457,21341,54,False,0,KRNTRN,192895,2,52,3
JosÃ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,84,0,0,0.0,0.0,2020-11-21T20:00:00Z,0,35,0,0,0,0,9,0,2446,0,1,0.0,0,-103,5,108,48,True,0,TLTTKJSTKSR,216051,2,48,1
James Bree,0,0,0,0,0.0,43,79,0,0,0.0,0.0,2020-11-21T15:00:00Z,0,36,0,0,0,0,9,0,517,2,1,0.0,0,-15,5,20,45,True,0,PRJMS,184386,2,45,7
