name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron Connolly,0,0,7,0,0.3,78,32,3,0,0.7,3.0,2020-10-03T14:00:00Z,65,11,0,0,0,0,4,0,55125,2,4,4.0,2,-1311,10399,11710,55,False,0,ARNKNL,233425,4,52,36
Aaron Cresswell,2,3,57,1,52.5,435,34,0,0,10.5,52.8,2020-10-04T11:00:00Z,90,13,0,0,0,0,4,0,61303,3,0,0.0,15,77,5241,5164,49,False,0,ARNKRSL,55459,2,57,21
Aaron Mooy,0,0,0,0,0.0,60,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,11,0,0,0,0,4,0,1121,2,4,0.0,0,-147,30,177,50,False,0,ARNM,74471,3,50,36
Aaron Ramsdale,0,0,13,0,0.0,483,29,2,0,2.1,18.6,2020-10-04T13:00:00Z,90,3,0,0,0,0,4,3,335363,1,2,2.0,2,-45840,3387,49227,50,False,0,ARNRMSTL,225321,1,46,49
Aaron Wan-Bissaka,0,0,13,0,3.1,313,35,6,0,3.2,27.0,2020-10-04T15:30:00Z,90,6,0,0,0,0,4,0,668279,6,1,2.0,-1,-106230,9167,115397,54,True,0,ARNPSKN,214590,2,58,1
Abdoulaye DoucourÃ©,1,0,29,0,34.8,512,32,2,0,6.9,32.4,2020-10-03T14:00:00Z,90,36,0,0,0,0,4,0,119765,2,4,2.0,5,-14841,8995,23836,55,True,0,APTLTKR,121599,3,51,11
Aboubakar Kamara,0,0,0,0,0.8,190,38,0,0,3.0,4.2,2020-10-04T13:00:00Z,23,39,0,0,0,0,4,0,7527,0,1,25.0,1,-1097,455,1552,50,False,0,APPKRKMR,197030,3,48,54
Adama TraorÃ©,0,0,3,0,0.1,465,38,0,0,0.4,4.0,2020-10-04T13:00:00Z,8,54,0,0,0,0,4,0,1025920,0,1,0.0,1,-79097,66904,146001,65,True,0,ATMTRR,159533,3,60,39
Adam Forshaw,0,0,0,0,0.0,199,33,0,0,0.0,0.0,2020-10-03T16:30:00Z,0,43,0,0,0,0,4,0,836,1,1,0.0,0,-151,8,159,49,True,0,ATMFRX,80179,3,48,2
Adam Lallana,0,0,5,0,13.0,54,32,1,0,2.4,3.4,2020-10-03T14:00:00Z,24,11,0,0,0,0,4,0,42184,2,4,8.0,1,-5216,1748,6964,64,False,0,ATMLLN,39155,3,62,36
Adam Webster,0,0,10,0,5.0,66,32,4,0,3.2,6.8,2020-10-03T14:00:00Z,90,11,0,0,0,0,4,0,163327,2,4,20.0,0,-10365,4263,14628,45,False,0,ATMPSTR,110735,2,43,36
Ademola Lookman,0,0,9,0,12.8,557,38,0,0,2.6,11.2,2020-10-04T13:00:00Z,23,39,0,0,0,0,4,0,436,0,1,2.0,1,380,430,50,50,False,0,ATMLLKMN,219352,3,47,54
Adrien Silva,0,0,0,0,0.0,220,34,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,21,0,0,0,0,4,0,41428,3,0,0.0,0,-3551,1501,5052,45,True,0,ATRNSLF,46483,3,44,13
AdriÃ¡n BernabÃ©,0,0,0,0,0.0,537,33,0,0,0.0,0.0,2020-10-03T16:30:00Z,0,2,0,0,0,0,4,0,300,1,1,0.0,0,-62,48,110,45,False,0,ATRNPRNP,449926,3,45,43
