name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ibrahima Diallo,0,0,0,0,0.0,565,156,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,21,0,0,0,0,16,0,1898,0,0,0.0,0,165,273,108,45,True,0,TLPRHM,240143,3,45,20
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,156,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,20,0,0,0,0,16,0,9564,0,0,0.0,0,-58,2,60,61,False,0,ANTRSNFLPKMSPRR,101537,3,61,21
Juan Mata,0,0,0,0,0.0,290,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,39,0,0,0,0,16,0,11013,0,1,0.0,0,-254,104,358,59,True,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,0,0,0.0,78,149,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,3,0,0,0,0,16,0,29667,1,0,0.0,0,-1854,255,2109,53,True,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,10,0,15.8,349,150,0,0,2.0,4.4,2020-12-29T18:00:00Z,23,90,0,0,0,0,16,0,11900,0,1,0.0,1,-210,222,432,46,False,0,NRTLFR,79934,3,45,49
Lee Peltier,0,0,12,0,10.8,600,158,5,0,2.8,17.0,2020-12-29T18:00:00Z,90,2,0,0,0,0,16,0,4824,5,0,0.0,0,201,452,251,40,True,0,LPLT,38716,2,39,35
Daniel Langley,0,0,0,0,0.0,606,155,0,0,0.0,0.0,2020-12-30T20:00:00Z,0,14,0,0,0,0,16,0,3087,0,0,0.0,0,125,631,506,40,True,0,TNLLNKL,432927,1,39,4
Wilfried Zaha,0,0,16,0,4.0,141,152,1,1,6.3,36.4,2020-12-28T15:00:00Z,90,13,0,0,0,0,16,0,1499144,1,1,23.0,7,-113813,39863,153676,75,True,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,0,0,0.0,99,150,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,49,0,0,0,0,16,0,122805,0,1,0.0,0,363,2970,2607,40,True,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,0,0,0,0,0.0,507,155,0,0,0.0,0.0,2020-12-30T20:00:00Z,0,14,0,0,0,0,16,0,14206,0,0,0.0,0,-610,21,631,56,True,0,FRSRRN,90105,3,56,4
Anthony Driscoll-Glennon,0,0,0,0,0.0,536,150,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,49,0,0,0,0,16,0,6717,0,1,0.0,0,-26,178,204,40,True,0,AN0NTRSKLKLNN,195471,2,39,90
Cengiz Ãnder,0,0,0,0,0.0,541,152,0,0,0.0,0.0,2020-12-28T15:00:00Z,0,31,0,0,0,0,16,0,4681,1,1,0.0,0,-467,20,487,58,False,0,ANTRSNJS,228798,3,57,13
HÃ©lder Wander Sousa de Azevedo e Costa,0,0,2,0,0.5,205,158,0,0,0.5,2.0,2020-12-29T18:00:00Z,9,35,0,0,0,0,16,0,252210,5,0,2.0,1,-13405,718,14123,52,False,0,ASFTKSTTLTRSSNTR,165808,3,50,2
RaÃºl JimÃ©nez,0,0,0,0,0.0,460,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,1,0,0,0,0,16,0,416928,0,1,0.0,0,-6970,65,7035,82,False,0,JMNSRL,102057,4,81,39
Oskar Buur,0,0,0,0,0.0,467,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,1,0,0,0,0,16,0,196404,0,1,0.0,0,-654,5526,6180,39,False,0,PRSKR,179456,2,39,39
Kieran Tierney,0,0,23,1,27.2,17,149,0,0,4.4,15.0,2020-12-29T18:00:00Z,90,36,0,0,0,0,16,0,329181,1,0,2.0,6,22400,27275,4875,53,False,0,KRNTRN,192895,2,52,3
JosÃ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,39,0,0,0,0,16,0,2283,0,1,0.0,0,-9,4,13,48,True,0,TLTTKJSTKSR,216051,2,48,1
James Bree,0,0,0,0,0.0,43,151,0,0,0.0,0.0,2020-12-28T17:30:00Z,0,8,0,0,0,0,16,0,512,1,1,0.0,0,-2,6,8,45,False,0,PRJMS,184386,2,45,7
Branislav Ivanovic,0,0,4,0,0.3,530,158,1,0,1.5,14.6,2020-12-29T18:00:00Z,45,2,0,0,0,0,16,0,9283,5,0,0.0,1,-390,225,615,45,True,0,PRNLFFNFK,41135,2,44,35
Dennis Praet,0,0,12,0,16.8,225,152,1,0,3.9,5.8,2020-12-28T15:00:00Z,65,31,0,0,0,0,16,0,18792,1,1,16.0,2,-987,168,1155,53,False,0,TNSPRT,106837,3,52,13
Max Lowe,0,0,0,0,0.0,511,150,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,90,0,0,0,0,16,0,4238,0,1,0.0,0,-73,39,112,43,False,0,LMKS,155197,2,42,49
Brandon Williams,0,0,0,0,0.0,318,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,39,0,0,0,0,16,0,52032,0,1,0.0,0,-1034,399,1433,42,True,0,PRNTNLMS,232937,2,42,1
Neal Maupay,0,0,3,0,0.6,68,149,0,0,0.1,0.2,2020-12-29T18:00:00Z,23,3,0,0,0,0,16,0,153088,1,0,0.0,1,1321,6966,5645,61,True,0,MPNL,115382,4,58,36
Mark Noble,0,0,0,0,0.0,427,156,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,20,0,0,0,0,16,0,31942,0,0,0.0,0,-420,579,999,46,False,0,MRKNPL,18073,3,45,21
Jordan Henderson,0,0,13,1,18.2,244,155,0,0,3.1,12.2,2020-12-30T20:00:00Z,90,4,0,0,0,0,16,0,130990,0,0,1.0,3,3796,10424,6628,54,False,0,HNTRSNJRTN,56979,3,54,14
Curtis Jones,0,0,9,1,4.0,263,155,0,0,0.9,3.4,2020-12-30T20:00:00Z,67,4,0,0,0,0,16,0,132195,0,0,2.0,3,4117,13165,9048,44,False,0,KRTSJNS,206915,3,44,14
William Saliba,0,0,0,0,0.0,27,149,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,36,0,0,0,0,16,0,52017,1,0,0.0,0,-944,699,1643,40,False,0,SLPLM,462424,2,40,3
Pascal Struijk,0,0,26,1,1.0,211,158,0,0,2.3,22.0,2020-12-29T18:00:00Z,90,35,0,0,0,0,16,0,203829,5,0,0.0,6,29457,34658,5201,39,False,0,PSKLSTRK,222694,2,40,2
Matt Ritchie,0,0,17,1,33.7,322,155,0,0,5.4,18.4,2020-12-30T20:00:00Z,85,14,0,0,0,0,16,0,3286,0,0,2.0,3,-49,52,101,49,True,0,MTRX,56983,3,49,4
Gary Cahill,0,0,0,0,0.0,125,152,0,0,0.0,0.0,2020-12-28T15:00:00Z,0,13,0,0,0,0,16,0,9074,1,1,0.0,0,-1382,26,1408,45,True,0,KHLKR,19419,2,45,31
Joel Ward,0,0,0,0,0.0,134,152,0,0,0.0,0.0,2020-12-28T15:00:00Z,0,13,0,0,0,0,16,0,57396,1,1,0.0,0,-559,1631,2190,43,True,0,JLRT,55494,2,43,31
Karl Darlow,0,1,28,1,0.0,325,155,0,0,3.1,30.6,2020-12-30T20:00:00Z,90,14,0,0,0,0,16,4,121815,0,0,0.0,8,-6093,1065,7158,50,True,0,TRLKRL,59735,1,49,4
Shane Long,0,0,2,0,1.8,361,156,0,0,0.3,0.0,2020-12-29T18:00:00Z,32,21,0,0,0,0,16,0,45844,0,0,2.0,1,798,2168,1370,51,True,0,LNKXN,20452,4,51,20
Bernd Leno,0,0,26,1,0.0,8,149,0,0,2.0,20.2,2020-12-29T18:00:00Z,90,36,0,0,0,0,16,2,554251,1,0,0.0,6,16320,27036,10716,49,False,0,PRNTLN,80201,1,50,3
Luke Ayling,0,0,28,1,1.8,197,158,0,0,3.4,23.6,2020-12-29T18:00:00Z,90,35,0,0,0,0,16,0,279121,5,0,9.0,6,-2433,10506,12939,45,False,0,ALNKLK,66588,2,44,2
Jesse Lingard,0,0,0,0,0.0,301,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,39,0,0,0,0,16,0,10806,0,1,0.0,0,-46,120,166,59,True,0,JSLNKRT,109322,3,66,21
Robbie Brady,1,0,18,1,29.6,95,150,0,0,5.0,19.0,2020-12-29T18:00:00Z,90,49,0,0,0,0,16,0,4449,0,1,1.0,6,-352,66,418,50,True,0,PRTRP,90517,3,50,90
Neil Taylor,0,0,0,0,0.0,31,151,0,0,0.0,0.0,2020-12-28T17:30:00Z,0,8,0,0,0,0,16,0,14988,1,1,0.0,0,-50,854,904,43,False,0,NLTLR,47390,2,42,7
Jamie Vardy,0,0,3,0,0.2,224,152,0,0,0.1,1.2,2020-12-28T15:00:00Z,24,31,0,0,0,0,16,0,2155237,1,1,0.0,1,154629,197083,42454,101,False,0,JMFRT,101668,4,102,13
Tyrick Mitchell,0,0,11,0,0.4,146,152,1,0,2.1,20.2,2020-12-28T15:00:00Z,90,13,0,0,0,0,16,0,1131427,1,1,0.0,2,-38233,26543,64776,39,True,0,MXLTRK,244723,2,38,31
Neco Williams,0,0,0,0,0.0,264,155,0,0,0.0,0.0,2020-12-30T20:00:00Z,0,4,0,0,0,0,16,0,396330,0,0,0.0,0,-11801,8253,20054,40,False,0,NKLMS,215136,2,38,14
Jeff Hendrick,0,0,0,0,0.0,485,155,0,0,0.0,0.0,2020-12-30T20:00:00Z,0,14,0,0,0,0,16,0,164873,0,0,0.0,0,-10577,1861,12438,47,True,0,HNTRKJF,83314,3,45,4
LÃ©o Bonatini,0,0,0,0,0.0,463,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,1,0,0,0,0,16,0,9975,0,1,0.0,0,-55,28,83,48,False,0,PNTNL,141569,4,48,39
