name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ibrahima Diallo,0,0,0,0,0.0,565,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,3,0,0,0,0,13,0,1516,1,1,0.0,0,18,122,104,45,False,0,TLPRHM,240143,3,45,20
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,125,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,31,0,0,0,0,13,0,9806,1,1,0.0,0,-85,2,87,61,True,0,ANTRSNFLPKMSPRR,101537,3,61,21
Raheem Sterling,1,2,22,0,61.6,276,128,1,0,18.2,34.2,2020-12-15T20:00:00Z,90,35,0,0,0,0,13,0,340830,1,1,86.0,7,34544,48439,13895,114,True,0,RHMSTRLNK,103955,3,109,43
Juan Mata,0,0,2,0,0.4,290,124,1,0,2.4,4.4,2020-12-17T20:00:00Z,16,49,0,0,0,0,13,0,11728,3,2,19.0,1,-279,424,703,59,False,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,0,0,0.0,78,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,54,0,0,0,0,13,0,33931,0,0,0.0,0,-829,1380,2209,53,False,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,0,0,0.0,349,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,1,0,0,0,0,13,0,12682,3,2,0.0,0,-399,191,590,46,True,0,NRTLFR,79934,3,45,49
Lee Peltier,0,0,0,0,0.3,600,128,0,0,0.1,0.2,2020-12-15T20:00:00Z,3,43,0,0,0,0,13,0,3810,1,1,0.0,0,469,834,365,40,False,1,LPLT,38716,2,39,35
Daniel Langley,0,0,0,0,0.0,606,122,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,2,0,0,0,0,13,0,841,2,5,0.0,0,664,725,61,40,False,0,TNLLNKL,432927,1,39,4
Wilfried Zaha,0,0,0,0,4.8,141,125,1,0,3.6,1.6,2020-12-16T20:00:00Z,90,21,0,0,0,0,13,0,1682629,1,1,30.0,2,279088,316730,37642,75,False,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,0,0,0.0,99,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,7,0,0,0,0,13,0,119011,0,0,0.0,0,1102,2593,1491,40,False,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,1,0,22,0,44.2,507,122,2,0,9.2,28.6,2020-12-16T18:00:00Z,75,2,0,0,0,0,13,0,14056,2,5,19.0,5,-353,61,414,56,False,0,FRSRRN,90105,3,56,4
Anthony Driscoll-Glennon,0,0,0,0,0.0,536,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,7,0,0,0,0,13,0,6143,0,0,0.0,0,-10,191,201,40,False,0,AN0NTRSKLKLNN,195471,2,39,90
Cengiz Ãnder,0,0,6,0,3.1,541,123,1,0,3.7,8.8,2020-12-16T18:00:00Z,61,11,0,0,0,0,13,0,5746,2,0,25.0,2,-443,306,749,59,True,0,ANTRSNJS,228798,3,57,13
HÃ©lder Wander Sousa de Azevedo e Costa,0,0,0,0,0.0,205,122,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,4,0,0,0,0,13,0,321739,2,5,0.0,0,-27463,1841,29304,53,True,0,ASFTKSTTLTRSSNTR,165808,3,50,2
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,36,0,0,0,0,13,0,2703,0,0,0.0,0,-104,1,105,46,True,0,JNMXLSR,170271,3,46,54
RaÃºl JimÃ©nez,0,0,0,0,0.0,460,126,0,0,0.0,0.0,2020-12-15T18:00:00Z,0,8,0,0,0,0,13,0,464893,1,2,0.0,0,-31842,106,31948,82,True,0,JMNSRL,102057,4,81,39
Oskar Buur,0,0,0,0,0.0,467,126,0,0,0.0,0.0,2020-12-15T18:00:00Z,0,8,0,0,0,0,13,0,189157,1,2,0.0,0,2103,7702,5599,39,True,0,PRSKR,179456,2,39,39
Kieran Tierney,0,0,10,0,11.0,17,119,1,0,1.9,8.4,2020-12-16T18:00:00Z,90,20,0,0,0,0,13,0,340689,1,1,0.0,2,-14317,2669,16986,54,True,0,KRNTRN,192895,2,52,3
JosÃ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,49,0,0,0,0,13,0,2326,3,2,0.0,0,-29,0,29,48,False,0,TLTTKJSTKSR,216051,2,48,1
James Bree,0,0,0,0,0.0,43,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,90,0,0,0,0,13,0,511,0,0,0.0,0,-8,1,9,45,True,0,PRJMS,184386,2,45,7
Branislav Ivanovic,0,0,0,0,0.0,530,128,0,0,0.0,0.0,2020-12-15T20:00:00Z,0,43,0,0,0,0,13,0,10552,1,1,0.0,0,-678,434,1112,45,False,0,PRNLFFNFK,41135,2,44,35
Dennis Praet,0,0,0,0,0.0,225,123,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,11,0,0,0,0,13,0,23606,2,0,0.0,0,-2262,245,2507,54,True,0,TNSPRT,106837,3,52,13
Max Lowe,0,0,0,0,0.0,511,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,1,0,0,0,0,13,0,4396,3,2,0.0,0,-167,44,211,44,True,0,LMKS,155197,2,42,49
Brandon Williams,0,0,0,0,0.0,318,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,49,0,0,0,0,13,0,54925,3,2,0.0,0,-665,967,1632,42,False,0,PRNTNLMS,232937,2,42,1
Neal Maupay,0,0,0,0,0.0,68,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,54,0,0,0,0,13,0,169988,0,0,0.0,0,729,9837,9108,61,False,0,MPNL,115382,4,58,36
Moise Kean,0,0,0,0,0.0,169,123,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,13,0,0,0,0,13,0,15821,2,0,0.0,0,-121,13,134,58,False,0,KNMS,242058,4,57,11
Aymeric Laporte,0,0,0,0,0.0,280,128,0,0,0.0,0.0,2020-12-15T20:00:00Z,0,35,0,0,0,0,13,0,204978,1,1,0.0,0,-9780,2919,12699,60,True,0,AMRKLPRT,146941,2,60,43
Zack Steffen,0,0,0,0,0.0,538,128,0,0,0.0,0.0,2020-12-15T20:00:00Z,0,35,0,0,0,0,13,0,2069,1,1,0.0,0,-17,31,48,45,True,0,STFNSK,164484,1,44,43
Fabricio Agosto RamÃ­rez,0,0,0,0,0.0,171,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,36,0,0,0,0,13,0,126487,0,0,0.0,0,-714,926,1640,40,True,0,AKSTFPRSRMRS,40559,1,39,54
Mark Noble,0,0,0,0,0.0,427,125,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,31,0,0,0,0,13,0,32610,1,1,0.0,0,-935,307,1242,47,True,0,MRKNPL,18073,3,45,21
Bernardo Mota Veiga de Carvalho e Silva,0,0,0,0,0.0,281,128,0,0,0.0,0.0,2020-12-15T20:00:00Z,0,35,0,0,0,0,13,0,40011,1,1,0.0,0,249,2644,2395,74,True,0,PRNRTKRFLTMTSLFFK,165809,3,74,43
Jordan Henderson,0,0,15,0,9.2,244,127,1,0,2.9,18.0,2020-12-16T20:00:00Z,90,6,0,0,0,0,13,0,86591,1,2,2.0,2,2684,6041,3357,54,True,0,HNTRSNJRTN,56979,3,54,14
