name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ibrahima Diallo,0,0,0,0,0.0,565,236,0,0,0.0,0.0,2021-02-14T12:00:00Z,0,39,0,0,0,0,24,0,1794,2,1,0.0,0,-274,19,293,45,True,0,TLPRHM,240143,3,45,20
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,238,0,0,0.0,0.0,2021-02-15T18:00:00Z,0,49,0,0,0,0,24,0,9183,0,3,0.0,0,-45,0,45,61,True,0,ANTRSNFLPKMSPRR,101537,3,61,21
Raheem Sterling,1,0,29,1,42.2,276,235,0,0,11.8,34.6,2021-02-13T17:30:00Z,90,6,0,0,0,0,24,0,1211408,0,3,41.0,6,254636,295126,40490,116,True,0,RHMSTRLNK,103955,3,109,43
Raheem Sterling,0,0,9,0,15.8,276,153,1,0,3.0,4.4,2021-02-17T20:15:00Z,79,11,0,0,0,0,24,0,1211408,3,1,10.0,1,254636,295126,40490,116,False,1,RHMSTRLNK,103955,3,109,43
Juan Mata,0,0,0,0,0.0,290,237,0,0,0.0,0.0,2021-02-14T14:00:00Z,0,35,0,0,0,0,24,0,10453,1,1,0.0,0,-122,75,197,58,False,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,0,0,0.0,78,230,0,0,0.0,0.0,2021-02-13T20:00:00Z,0,7,0,0,0,0,24,0,24669,0,0,0.0,0,449,1576,1127,52,True,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,19,0,19.3,349,238,2,0,3.3,13.2,2021-02-15T18:00:00Z,61,21,0,0,0,0,24,0,10323,0,3,0.0,2,-214,148,362,45,False,0,NRTLFR,79934,3,45,49
Lee Peltier,0,0,3,0,0.4,600,237,1,0,0.7,6.2,2021-02-14T14:00:00Z,45,1,0,0,0,0,24,0,5216,1,1,0.0,1,-106,295,401,40,True,0,LPLT,38716,2,39,35
Daniel Langley,0,0,0,0,0.0,606,231,0,0,0.0,0.0,2021-02-15T20:00:00Z,0,8,0,0,0,0,24,0,5367,0,2,0.0,0,-234,242,476,40,False,0,TNLLNKL,432927,1,39,4
Wilfried Zaha,0,0,0,0,0.0,141,232,0,0,0.0,0.0,2021-02-13T15:00:00Z,0,90,0,0,0,0,24,0,762570,3,0,0.0,0,-204382,609,204991,71,True,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,0,0,0.0,99,232,0,0,0.0,0.0,2021-02-13T15:00:00Z,0,31,0,0,0,0,24,0,103137,3,0,0.0,0,-3146,1538,4684,40,False,0,PLFRLPKK,220037,1,40,90
Bailey Peacock-Farrell,0,0,0,0,0.0,99,160,0,0,0.0,0.0,2021-02-17T18:00:00Z,0,54,0,0,0,0,24,0,103137,1,1,0.0,0,-3146,1538,4684,40,True,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,0,0,6,0,28.5,507,231,0,0,3.5,6.0,2021-02-15T20:00:00Z,18,8,0,0,0,0,24,0,12657,0,2,0.0,1,-368,61,429,56,False,0,FRSRRN,90105,3,56,4
Anthony Driscoll-Glennon,0,0,0,0,0.0,536,232,0,0,0.0,0.0,2021-02-13T15:00:00Z,0,31,0,0,0,0,24,0,7704,3,0,0.0,0,-56,317,373,40,False,0,AN0NTRSKLKLNN,195471,2,39,90
Anthony Driscoll-Glennon,0,0,0,0,0.0,536,160,0,0,0.0,0.0,2021-02-17T18:00:00Z,0,54,0,0,0,0,24,0,7704,1,1,0.0,0,-56,317,373,40,True,0,AN0NTRSKLKLNN,195471,2,39,90
Cengiz Ãnder,0,0,0,0,0.0,541,234,0,0,0.0,0.0,2021-02-13T12:30:00Z,0,14,0,0,0,0,24,0,3947,1,3,0.0,0,-99,41,140,57,True,0,ANTRSNJS,228798,3,57,13
HÃ©lder Wander Sousa de Azevedo e Costa,0,0,20,0,2.3,205,229,1,1,5.2,30.4,2021-02-14T16:30:00Z,45,3,0,0,0,0,24,0,184159,2,4,19.0,6,-4710,351,5061,50,False,0,ASFTKSTTLTRSSNTR,165808,3,50,2
