name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ciaran Clark,0,0,15,0,0.3,324,279,3,0,1.9,18.6,2021-03-20T20:00:00Z,90,36,0,0,0,0,29,0,19815,0,3,0.0,1,2573,3864,1291,45,False,0,SRNKLRK,58845,2,45,4
Matt Ritchie,0,0,0,0,0.0,322,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,36,0,0,0,0,29,0,3394,0,3,0.0,0,36,84,48,49,False,0,MTRX,56983,3,49,4
AndrÃ©-Frank Zambo Anguissa,0,0,1,0,13.2,191,282,2,0,5.0,17.2,2021-03-19T20:00:00Z,90,2,0,0,0,0,29,0,117355,2,1,20.0,2,9,3262,3253,45,True,0,ANTRNKSFRNKSMP,203325,3,44,54
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,282,0,0,0.0,0.0,2021-03-19T20:00:00Z,0,2,0,0,0,0,29,0,2201,2,1,0.0,0,-5,0,5,46,True,0,JNMXLSR,170271,3,46,54
Oliver Casey,0,0,0,0,0.0,215,282,0,0,0.0,0.0,2021-03-19T20:00:00Z,0,54,0,0,0,0,29,0,75802,2,1,0.0,0,-1200,357,1557,39,False,0,KSLFR,467114,2,38,2
Sead Kolasinac,0,0,0,0,0.0,14,288,0,0,0.0,0.0,2021-03-21T15:00:00Z,0,21,0,0,0,0,29,0,8955,3,3,0.0,0,-27,0,27,48,False,0,KLSNKST,111457,2,48,3
Christian Walton,0,0,0,0,0.0,503,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,4,0,0,0,0,29,0,91880,0,3,0.0,0,-1146,271,1417,40,True,0,KRSXNLTN,108813,1,40,36
Charlie Cresswell,0,0,0,0,0.0,620,282,0,0,0.0,0.0,2021-03-19T20:00:00Z,0,54,0,0,0,0,29,0,7016,2,1,0.0,0,7,378,371,40,False,0,XRLKRSL,492373,2,40,2
David Luiz Moreira Marinho,0,0,17,0,1.0,3,288,3,0,3.1,20.0,2021-03-21T15:00:00Z,90,21,0,0,0,0,29,0,92390,3,3,10.0,1,10883,12847,1964,54,False,0,TFTLSMRNMRR,41270,2,54,3
Jack Grealish,0,0,0,0,0.0,37,170,0,0,0.0,0.0,2021-03-21T19:30:00Z,0,6,0,0,0,0,29,0,1446685,2,0,0.0,0,-62123,16920,79043,75,True,0,KRLXJK,114283,3,75,7
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,288,0,0,0.0,0.0,2021-03-21T15:00:00Z,0,3,0,0,0,0,29,0,9048,3,3,0.0,0,-24,0,24,61,True,0,ANTRSNFLPKMSPRR,101537,3,61,21
Tanguy Ndombele,0,0,19,1,2.5,405,170,0,0,1.8,12.4,2021-03-21T19:30:00Z,80,7,0,0,0,0,29,0,53226,2,0,3.0,3,5480,7048,1568,59,False,0,NTMPLTNK,231372,3,59,6
