name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ibrahima Diallo,0,0,0,0,0.0,565,76,0,0,0.0,0.0,2020-11-06T20:00:00Z,0,4,0,0,0,0,8,0,1037,0,2,0.0,0,-125,156,281,45,True,0,TLPRHM,240143,3,45,20
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,78,0,0,0.0,0.0,2020-11-07T20:00:00Z,0,54,0,0,0,0,8,0,10889,0,1,0.0,0,-695,13,708,61,True,0,ANTRSNFLPKMSPRR,101537,3,61,21
Raheem Sterling,0,0,4,0,4.8,276,75,1,0,3.8,4.0,2020-11-08T16:30:00Z,90,14,0,0,0,0,8,0,463779,1,1,29.0,1,-75608,13479,89087,116,True,1,RHMSTRLNK,103955,3,109,43
Juan Mata,0,0,4,0,3.0,290,73,1,0,1.7,2.2,2020-11-07T12:30:00Z,81,11,0,0,0,0,8,0,10212,3,1,12.0,2,-696,433,1129,59,False,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,3,0,0.0,78,70,0,0,0.0,0.2,2020-11-06T17:30:00Z,4,90,0,0,0,0,8,0,39808,0,0,0.0,1,-4140,2117,6257,54,True,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,7,0,12.1,349,71,2,0,1.8,6.0,2020-11-07T17:30:00Z,61,8,0,0,0,0,8,0,14959,1,4,0.0,2,-990,421,1411,47,False,0,NRTLFR,79934,3,45,49
Lee Peltier,0,0,0,0,0.0,600,77,0,0,0.0,0.0,2020-11-08T12:00:00Z,0,6,0,0,0,0,8,0,0,1,0,0.0,0,0,0,0,40,True,0,LPLT,38716,2,39,35
Wilfried Zaha,1,0,15,0,35.7,141,72,1,0,9.8,28.6,2020-11-07T15:00:00Z,90,2,0,0,0,0,8,0,2153649,1,4,34.0,5,134174,252864,118690,74,True,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,0,0,0.0,99,70,0,0,0.0,0.0,2020-11-06T17:30:00Z,0,36,0,0,0,0,8,0,104934,0,0,0.0,0,-94,2077,2171,40,False,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,0,0,0,0,0.0,507,76,0,0,0.0,0.0,2020-11-06T20:00:00Z,0,20,0,0,0,0,8,0,23192,0,2,0.0,0,-423,1242,1665,57,False,0,FRSRRN,90105,3,56,4
