name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ibrahima Diallo,0,0,0,0,0.0,565,246,0,0,0.0,0.0,2021-02-20T12:30:00Z,0,8,0,0,0,0,25,0,1685,1,1,0.0,0,-115,34,149,45,True,0,TLPRHM,240143,3,45,20
Ibrahima Diallo,0,0,0,0,0.0,565,172,0,0,0.0,0.0,2021-02-23T18:00:00Z,0,2,0,0,0,0,25,0,1685,0,3,0.0,0,-115,34,149,45,False,0,TLPRHM,240143,3,45,20
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,6,0,0,0,0,25,0,9146,1,2,0.0,0,-38,0,38,61,True,0,ANTRSNFLPKMSPRR,101537,3,61,21
Raheem Sterling,0,0,28,1,19.3,276,239,0,1,14.2,40.8,2021-02-21T16:30:00Z,90,3,0,0,0,0,25,0,1018956,1,0,82.0,8,-153553,22705,176258,116,False,0,RHMSTRLNK,103955,3,109,43
Juan Mata,0,0,3,0,1.0,290,245,0,0,0.1,0.2,2021-02-21T19:00:00Z,2,4,0,0,0,0,25,0,10497,1,3,0.0,1,-69,68,137,58,True,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,0,0,0.0,78,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,31,0,0,0,0,25,0,24472,2,1,0.0,0,-211,876,1087,52,True,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,6,0,5.6,349,243,1,0,2.1,15.0,2021-02-20T20:00:00Z,39,54,0,0,0,0,25,0,10384,0,1,0.0,1,3,245,242,45,False,0,NRTLFR,79934,3,45,49
Lee Peltier,0,0,0,0,0.0,600,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,90,0,0,0,0,25,0,5023,0,0,0.0,0,-223,156,379,40,False,0,LPLT,38716,2,39,35
Daniel Langley,0,0,0,0,0.0,606,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,1,0,0,0,0,25,0,5515,1,3,0.0,0,78,419,341,40,False,0,TNLLNKL,432927,1,39,4
Wilfried Zaha,0,0,0,0,0.0,141,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,36,0,0,0,0,25,0,706032,2,1,0.0,0,-62666,260,62926,71,False,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,0,0,0.0,99,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,35,0,0,0,0,25,0,101166,0,0,0.0,0,-2310,594,2904,40,True,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,0,0,4,0,4.3,507,245,2,0,1.9,5.2,2021-02-21T19:00:00Z,35,1,0,0,0,0,25,0,12612,1,3,9.0,1,-107,62,169,56,False,0,FRSRRN,90105,3,56,4
Anthony Driscoll-Glennon,0,0,0,0,0.0,536,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,35,0,0,0,0,25,0,7727,0,0,0.0,0,-109,200,309,40,True,0,AN0NTRSKLKLNN,195471,2,39,90
Cengiz Ãnder,0,0,0,0,0.0,541,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,7,0,0,0,0,25,0,3971,2,1,0.0,0,-51,46,97,57,False,0,ANTRSNJS,228798,3,57,13
HÃ©lder Wander Sousa de Azevedo e Costa,0,0,2,0,0.6,205,248,0,0,2.7,5.2,2021-02-19T20:00:00Z,9,39,0,0,0,0,25,0,184002,0,1,21.0,1,-610,2014,2624,50,False,0,ASFTKSTTLTRSSNTR,165808,3,50,2
HÃ©lder Wander Sousa de Azevedo e Costa,2,0,16,0,10.5,205,172,0,0,3.0,15.2,2021-02-23T18:00:00Z,45,20,0,0,0,0,25,0,184002,0,3,4.0,7,-610,2014,2624,50,True,0,ASFTKSTTLTRSSNTR,165808,3,50,2
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,49,0,0,0,0,25,0,2233,0,1,0.0,0,-21,0,21,46,True,0,JNMXLSR,170271,3,46,54
RaÃºl JimÃ©nez,0,0,0,0,0.0,460,248,0,0,0.0,0.0,2021-02-19T20:00:00Z,0,2,0,0,0,0,25,0,374176,0,1,0.0,0,-2550,154,2704,81,True,0,JMNSRL,102057,4,81,39
Oskar Buur,0,0,0,0,0.0,467,248,0,0,0.0,0.0,2021-02-19T20:00:00Z,0,2,0,0,0,0,25,0,142327,0,1,0.0,0,-5265,0,5265,39,True,0,PRSKR,179456,2,39,39
Kieran Tierney,0,0,15,0,26.6,17,239,1,0,6.0,20.6,2021-02-21T16:30:00Z,90,43,0,0,0,0,25,0,327660,1,0,13.0,2,-9799,3957,13756,52,True,0,KRNTRN,192895,2,52,3
Tyler Onyango,0,0,0,0,0.0,644,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,14,0,0,0,0,25,0,169,2,0,0.0,0,36,66,30,45,False,0,ANNKTLR,461446,3,45,11
Jean-Philippe Mateta,0,2,25,0,2.7,641,241,1,1,6.7,31.2,2021-02-22T20:00:00Z,74,36,0,0,0,0,25,0,2651,2,1,33.0,8,-589,319,908,59,False,0,JNMTTFLP,231747,4,53,31
