name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ibrahima Diallo,0,0,0,0,0.0,565,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,1,0,0,0,0,22,0,2398,0,9,0.0,0,-386,40,426,45,False,0,TLPRHM,240143,3,45,20
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,7,0,0,0,0,22,0,9276,3,1,0.0,0,-38,0,38,61,False,0,ANTRSNFLPKMSPRR,101537,3,61,21
Raheem Sterling,0,0,25,1,27.9,276,210,0,1,15.4,50.6,2021-02-03T18:00:00Z,90,90,0,0,0,0,22,0,945944,2,0,75.0,8,-50535,64223,114758,116,False,0,RHMSTRLNK,103955,3,109,43
Juan Mata,0,0,0,0,0.0,290,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,20,0,0,0,0,22,0,10530,0,9,0.0,0,-109,57,166,58,True,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,3,0,0.6,78,216,0,0,0.2,1.0,2021-02-03T20:15:00Z,7,14,0,0,0,0,22,0,23925,1,0,0.0,1,150,778,628,52,False,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,7,0,2.1,349,214,1,0,0.6,2.6,2021-02-02T18:00:00Z,45,35,0,0,0,0,22,0,10731,1,2,1.0,1,-190,152,342,45,True,0,NRTLFR,79934,3,45,49
Lee Peltier,0,0,0,0,0.0,600,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,49,0,0,0,0,22,0,5181,1,2,0.0,0,-157,186,343,40,False,0,LPLT,38716,2,39,35
Daniel Langley,0,0,0,0,0.0,606,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,31,0,0,0,0,22,0,5637,2,1,0.0,0,-33,216,249,40,True,0,TNLLNKL,432927,1,39,4
Wilfried Zaha,0,0,6,0,2.3,141,217,1,0,0.7,4.4,2021-02-02T20:15:00Z,57,4,0,0,0,0,22,0,1222621,2,1,0.0,1,45028,92289,47261,72,False,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,0,0,0.0,99,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,43,0,0,0,0,22,0,108363,2,0,0.0,0,-805,806,1611,40,True,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,0,0,23,0,111.7,507,217,2,0,18.1,33.6,2021-02-02T20:15:00Z,90,31,0,0,0,0,22,0,12657,2,1,36.0,2,-134,101,235,56,True,0,FRSRRN,90105,3,56,4
Anthony Driscoll-Glennon,0,0,0,0,0.0,536,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,43,0,0,0,0,22,0,7602,2,0,0.0,0,49,275,226,40,True,0,AN0NTRSKLKLNN,195471,2,39,90
Cengiz Ãnder,0,0,0,0,0.0,541,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,54,0,0,0,0,22,0,3977,2,0,0.0,0,-40,46,86,57,False,0,ANTRSNJS,228798,3,57,13
HÃ©lder Wander Sousa de Azevedo e Costa,0,0,3,0,0.6,205,212,0,0,0.1,0.2,2021-02-03T19:30:00Z,3,11,0,0,0,0,22,0,193554,2,1,0.0,1,-4546,218,4764,51,True,0,ASFTKSTTLTRSSNTR,165808,3,50,2
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,13,0,0,0,0,22,0,2307,2,0,0.0,0,-31,0,31,46,True,0,JNMXLSR,170271,3,46,54
RaÃºl JimÃ©nez,0,0,0,0,0.0,460,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,3,0,0,0,0,22,0,383801,1,2,0.0,0,-2692,105,2797,82,True,0,JMNSRL,102057,4,81,39
Oskar Buur,0,0,0,0,0.0,467,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,3,0,0,0,0,22,0,168886,1,2,0.0,0,-6447,1069,7516,39,True,0,PRSKR,179456,2,39,39
Kieran Tierney,0,0,0,0,0.0,17,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,39,0,0,0,0,22,0,477165,1,2,0.0,0,-85317,2786,88103,53,False,0,KRNTRN,192895,2,52,3
Tyler Onyango,0,0,0,0,0.0,644,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,2,0,0,0,0,22,0,32,2,1,0.0,0,9,18,9,45,False,0,ANNKTLR,461446,3,45,11
Jean-Philippe Mateta,0,0,0,0,0.0,641,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,4,0,0,0,0,22,0,3110,2,1,0.0,0,615,1163,548,60,False,0,JNMTTFLP,231747,4,53,31
JosÃ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,20,0,0,0,0,22,0,2211,0,9,0.0,0,-7,0,7,48,True,0,TLTTKJSTKSR,216051,2,48,1
James Bree,0,0,0,0,0.0,43,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,21,0,0,0,0,22,0,492,3,1,0.0,0,-3,0,3,45,True,0,PRJMS,184386,2,45,7
Andy Lonergan,0,0,0,0,0.0,639,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,49,0,0,0,0,22,0,1922,1,2,0.0,0,376,539,163,40,False,0,ANTLNRKN,11948,1,40,35
Branislav Ivanovic,0,0,0,0,0.0,530,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,49,0,0,0,0,22,0,7524,1,2,0.0,0,-189,123,312,44,False,0,PRNLFFNFK,41135,2,44,35
Dennis Praet,0,0,0,0,0.0,225,211,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,54,0,0,0,0,22,0,13436,2,0,0.0,0,-351,24,375,52,False,0,TNSPRT,106837,3,52,13
Max Lowe,0,0,9,0,26.7,511,214,0,0,4.7,14.2,2021-02-02T18:00:00Z,46,35,0,0,0,0,22,0,4038,1,2,6.0,1,-53,19,72,43,True,0,LMKS,155197,2,42,49
Brandon Williams,0,0,0,0,0.0,318,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,20,0,0,0,0,22,0,43041,0,9,0.0,0,-811,60,871,42,True,0,PRNTNLMS,232937,2,42,1
Neal Maupay,0,0,4,1,12.9,68,216,0,0,3.6,0.0,2021-02-03T20:15:00Z,82,14,0,0,0,0,22,0,239618,1,0,24.0,2,-8588,14179,22767,61,False,0,MPNL,115382,4,58,36
Moise Kean,0,0,0,0,0.0,169,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,2,0,0,0,0,22,0,15151,2,1,0.0,0,-47,0,47,57,False,0,KNMS,242058,4,57,11
Aymeric Laporte,0,1,29,1,5.0,280,210,0,0,2.0,14.8,2021-02-03T18:00:00Z,90,90,0,0,0,0,22,0,172323,2,0,0.0,7,2426,3735,1309,60,False,0,AMRKLPRT,146941,2,60,43
Zack Steffen,0,0,0,0,0.0,538,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,90,0,0,0,0,22,0,6865,2,0,0.0,0,-523,136,659,44,False,0,STFNSK,164484,1,44,43
