name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Raheem Sterling,0,0,-9,0,0.3,276,178,0,0,2.4,0.0,2021-01-13T18:00:00Z,8,36,0,1,0,0,18,0,382374,0,1,26.0,-1,22473,80506,58033,114,True,0,RHMSTRLNK,103955,3,109,43
Juan Mata,0,0,0,0,0.0,290,379,0,0,0.0,0.0,2021-01-12T20:15:00Z,0,90,0,0,0,0,18,0,10923,1,0,0.0,0,-259,253,512,58,False,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,0,0,0.0,78,178,0,0,0.0,0.0,2021-01-13T18:00:00Z,0,43,0,0,0,0,18,0,25820,0,1,0.0,0,-2045,1228,3273,52,False,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,13,1,8.3,349,174,0,0,1.8,10.0,2021-01-12T18:00:00Z,90,4,0,0,0,0,18,0,12933,0,1,0.0,3,-19,759,778,46,True,0,NRTLFR,79934,3,45,49
Daniel Langley,0,0,0,0,0.0,606,174,0,0,0.0,0.0,2021-01-12T18:00:00Z,0,49,0,0,0,0,18,0,27086,0,1,0.0,0,1240,2131,891,40,False,0,TNLLNKL,432927,1,39,4
Wilfried Zaha,0,0,6,1,2.9,141,169,0,0,4.0,5.4,2021-01-14T20:00:00Z,90,3,0,0,0,0,18,0,1566937,0,0,32.0,3,-105143,83550,188693,74,False,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,0,0,0.0,99,379,0,0,0.0,0.0,2021-01-12T20:15:00Z,0,1,0,0,0,0,18,0,131375,1,0,0.0,0,-3281,3814,7095,40,True,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,0,0,-7,0,17.0,507,174,1,0,1.3,0.0,2021-01-12T18:00:00Z,44,49,0,0,0,1,18,0,13125,0,1,0.0,-2,-458,62,520,56,False,0,FRSRRN,90105,3,56,4
Anthony Driscoll-Glennon,0,0,0,0,0.0,536,379,0,0,0.0,0.0,2021-01-12T20:15:00Z,0,1,0,0,0,0,18,0,9298,1,0,0.0,0,231,734,503,40,True,0,AN0NTRSKLKLNN,195471,2,39,90
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,157,0,0,0.0,0.0,2021-01-13T20:15:00Z,0,6,0,0,0,0,18,0,2430,1,1,0.0,0,-55,16,71,46,False,0,JNMXLSR,170271,3,46,54
