name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Max Thompson,0,0,0,0,0.0,591,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,11,0,0,0,0,28,0,10153,2,1,0.0,0,-50,538,588,45,False,0,MKSTMPSN,461450,4,45,90
Willy Boly,0,0,12,0,1.3,458,278,1,0,4.0,16.6,2021-03-15T20:00:00Z,90,14,0,0,0,0,28,0,94225,1,0,22.0,2,-633,324,957,54,True,0,PLL,90585,2,54,39
Ciaran Clark,0,0,9,0,0.9,324,276,1,0,1.5,12.0,2021-03-12T20:00:00Z,90,7,1,0,0,0,28,0,14329,1,1,2.0,0,2032,2609,577,45,True,0,SRNKLRK,58845,2,45,4
Luke Cundle,0,0,0,0,0.0,614,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,14,0,0,0,0,28,0,1079,1,0,0.0,0,26,110,84,45,True,0,KNTLLK,245923,3,45,39
Matt Ritchie,0,0,0,0,0.0,322,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,7,0,0,0,0,28,0,3287,1,1,0.0,0,-21,37,58,49,True,0,MTRX,56983,3,49,4
AdriÃ¡n San Miguel del Castillo,0,0,0,0,0.0,245,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,39,0,0,0,0,28,0,29341,1,0,0.0,0,158,920,762,42,False,0,ATRNKSTLTLMKLSN,60706,1,42,14
Rhys Williams,0,0,0,0,0.0,594,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,39,0,0,0,0,28,0,14452,1,0,0.0,0,-157,424,581,40,False,0,RSLMS,219937,2,40,14
AndrÃ©-Frank Zambo Anguissa,0,0,8,0,12.1,191,272,3,0,2.6,14.2,2021-03-13T20:00:00Z,90,43,0,0,0,0,28,0,118881,3,0,0.0,2,-1241,4196,5437,45,True,0,ANTRNKSFRNKSMP,203325,3,44,54
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,43,0,0,0,0,28,0,2206,3,0,0.0,0,-7,0,7,46,True,0,JNMXLSR,170271,3,46,54
Dara O'Shea,0,0,12,0,1.0,425,270,1,0,2.0,15.4,2021-03-13T15:00:00Z,90,31,0,0,0,0,28,0,13371,0,1,4.0,2,357,698,341,42,False,0,TRX,216616,2,42,35
Mason Greenwood,0,0,15,1,30.8,315,275,0,0,11.2,8.4,2021-03-14T19:15:00Z,90,21,0,0,0,0,28,0,153759,0,1,73.0,3,1611,4417,2806,70,True,0,KRNTMSN,220688,3,73,1
JosÃ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,21,0,0,0,0,28,0,2152,0,1,0.0,0,-6,0,6,48,True,0,TLTTKJSTKSR,216051,2,48,1
RÃºben Diogo da Silva Neves,0,0,8,0,1.4,466,278,1,0,3.7,22.6,2021-03-15T20:00:00Z,75,14,0,0,0,0,28,0,165716,1,0,13.0,1,16301,28093,11792,51,True,1,TTKNFSRPNSLF,171317,3,51,39
Jamie Vardy,3,2,44,1,43.6,224,274,0,0,15.4,47.8,2021-03-14T14:00:00Z,90,49,0,0,0,0,28,0,1632887,0,5,63.0,13,-8979,116196,125175,102,True,0,JMFRT,101668,4,102,13
Oliver Casey,0,0,0,0,0.0,215,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,8,0,0,0,0,28,0,77197,0,0,0.0,0,-644,526,1170,39,True,0,KSLFR,467114,2,38,2
Reece James,0,0,5,0,15.3,123,273,0,0,2.6,8.2,2021-03-13T12:30:00Z,22,2,0,0,0,0,28,0,519796,0,0,2.0,1,17830,25242,7412,50,False,0,JMSRS,225796,2,51,8
Nathan Broadhead,0,0,0,0,0.0,680,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,90,0,0,0,0,28,0,53,2,1,0.0,0,17,24,7,45,True,0,PRTTN0N,173818,3,45,11
Chris Smalling,0,0,0,0,0.0,292,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,21,0,0,0,0,28,0,6479,0,1,0.0,0,-9,0,9,49,True,0,KRSSMLNK,55909,2,49,1
Bailey Peacock-Farrell,0,0,0,0,0.0,99,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,11,0,0,0,0,28,0,94444,2,1,0.0,0,-917,266,1183,40,False,0,PLFRLPKK,220037,1,40,90
Nathan AkÃ©,0,0,0,0,0.0,279,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,54,0,0,0,0,28,0,196064,3,0,0.0,0,-720,106,826,54,False,0,AKN0N,126184,2,54,43
Branislav Ivanovic,0,0,0,0,0.0,530,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,31,0,0,0,0,28,0,7069,0,1,0.0,0,-88,74,162,44,False,0,PRNLFFNFK,41135,2,44,35
Sam Johnstone,0,0,16,0,0.0,417,270,1,0,1.8,18.4,2021-03-13T15:00:00Z,90,31,0,0,0,0,28,3,209316,0,1,0.0,3,4824,11626,6802,45,False,0,JNSTNSM,101982,1,46,35
Sead Kolasinac,0,0,0,0,0.0,14,269,0,0,0.0,0.0,2021-03-14T16:30:00Z,0,6,0,0,0,0,28,0,8983,1,2,0.0,0,-46,0,46,48,True,0,KLSNKST,111457,2,48,3
Christian Walton,0,0,0,0,0.0,503,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,20,0,0,0,0,28,0,93410,2,1,0.0,0,-668,329,997,40,False,0,KRSXNLTN,108813,1,40,36
Charlie Cresswell,0,0,0,0,0.0,620,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,8,0,0,0,0,28,0,6777,0,0,0.0,0,115,549,434,40,True,0,XRLKRSL,492373,2,40,2
David Luiz Moreira Marinho,0,0,14,0,1.0,3,269,1,0,2.1,17.8,2021-03-14T16:30:00Z,90,6,0,0,0,0,28,0,67480,1,2,2.0,2,-1654,1697,3351,54,True,0,TFTLSMRNMRR,41270,2,54,3
Jack Grealish,0,0,0,0,0.0,37,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,4,0,0,0,0,28,0,1502134,1,1,0.0,0,-211153,5807,216960,75,False,0,KRLXJK,114283,3,75,7
Kyle Walker,0,0,0,0,0.0,270,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,54,0,0,0,0,28,0,401889,3,0,0.0,0,-4053,1907,5960,61,False,0,KLLKR,58621,2,61,43
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,1,0,0,0,0,28,0,9072,0,1,0.0,0,-18,0,18,61,False,0,ANTRSNFLPKMSPRR,101537,3,61,21
Tanguy Ndombele,0,0,5,0,0.8,405,269,1,0,0.9,8.4,2021-03-14T16:30:00Z,61,3,0,0,0,0,28,0,43280,1,2,0.0,2,-2443,1234,3677,59,False,0,NTMPLTNK,231372,3,59,6
Mesut Ãzil,0,0,0,0,0.0,1,269,0,0,0.0,0.0,2021-03-14T16:30:00Z,0,6,0,0,0,0,28,0,41758,1,2,0.0,0,-68,0,68,67,True,0,ASLMST,37605,3,67,3
Thomas McGill,0,0,0,0,0.0,662,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,20,0,0,0,0,28,0,31312,2,1,0.0,0,462,1533,1071,39,False,0,MKLTMS,209288,1,39,36
Gylfi Sigurdsson,0,0,0,0,0.0,150,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,90,0,0,0,0,28,0,152010,2,1,0.0,0,8687,21737,13050,68,True,0,KLFSKRTSN,55422,3,68,11
Tammy Abraham,0,0,0,0,0.0,118,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,2,0,0,0,0,28,0,173824,0,0,0.0,0,-10376,260,10636,71,False,0,APRHMTM,173879,4,71,8
Glenn Murray,0,0,0,0,0.0,53,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,20,0,0,0,0,28,0,6460,2,1,0.0,0,-26,0,26,48,False,0,KLNMR,20529,4,48,36
Serge Aurier,0,0,0,0,0.0,389,269,0,0,0.0,0.0,2021-03-14T16:30:00Z,0,3,0,0,0,0,28,0,110158,1,2,0.0,0,-3697,386,4083,52,False,0,ARRSRJ,80226,2,52,6
Yerry Mina,0,0,0,0,0.0,162,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,90,0,0,0,0,28,0,143359,2,1,0.0,0,-6783,311,7094,55,True,0,MNR,164511,2,55,11
Emerson Palmieri dos Santos,0,0,0,0,0.0,111,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,2,0,0,0,0,28,0,11081,0,0,0.0,0,-55,97,152,47,False,0,TSMRSNPLMRSNTS,109533,2,47,8
Yoshinori Muto,0,0,0,0,0.0,341,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,7,0,0,0,0,28,0,6939,1,1,0.0,0,-23,0,23,48,True,0,MTXNR,196118,4,48,4
John Fleck,0,0,6,0,2.3,346,274,5,0,0.5,2.4,2021-03-14T14:00:00Z,90,13,0,0,0,0,28,0,9761,0,5,0.0,2,-372,382,754,56,False,0,FLKJN,47247,3,56,49
Timo Werner,0,0,1,0,0.4,117,273,0,0,2.1,0.2,2021-03-13T12:30:00Z,21,2,0,0,0,0,28,0,933118,0,0,20.0,1,9033,45788,36755,92,False,0,TMRNR,165153,4,92,8
Axel Tuanzebe,0,0,0,0,0.0,307,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,21,0,0,0,0,28,0,7308,0,1,0.0,0,-82,113,195,41,True,0,AKSLTNSP,180804,2,41,1
Olivier Giroud,0,0,0,0,0.0,103,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,2,0,0,0,0,28,0,114056,0,0,0.0,0,-4004,7968,11972,67,False,0,JRTLF,44346,4,67,8
Jorge Luiz Frello Filho,0,0,12,1,7.7,105,273,0,0,1.8,9.8,2021-03-13T12:30:00Z,90,2,0,0,0,0,28,0,384127,0,0,0.0,3,30289,41222,10933,47,False,0,FLFRLJRJLS,85955,3,47,8
Elia Caprile,0,0,0,0,0.0,532,273,0,0,0.0,0.0,2021-03-13T12:30:00Z,0,8,0,0,0,0,28,0,20492,0,0,0.0,0,-152,158,310,40,True,0,KPRLL,463912,1,40,2
Isaac Hayden,0,0,15,0,13.7,336,276,1,0,3.6,22.2,2021-03-12T20:00:00Z,87,7,0,0,0,0,28,0,4392,1,1,0.0,2,242,409,167,46,True,0,HTNSK,153127,3,46,4
Joel Mumbongo,0,0,0,0,0.0,613,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,11,0,0,0,0,28,0,3137,2,1,0.0,0,-55,285,340,45,False,0,JLMMPNK,430367,4,45,90
Ben Mee,0,0,10,0,0.0,88,271,1,0,3.1,15.2,2021-03-13T17:30:00Z,90,11,0,0,0,0,28,0,341253,2,1,16.0,2,-52505,2351,54856,50,False,0,PNM,51927,2,47,90
Karlan Grant,0,0,0,0,0.0,582,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,31,0,0,0,0,28,0,2654,0,1,0.0,0,-81,87,168,57,False,0,KRNTKRLN,180294,4,56,35
Shane Flynn,0,0,0,0,0.0,684,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,49,0,0,0,0,28,0,42,0,5,0.0,0,27,35,8,45,True,0,FLNXN,447373,3,45,13
Willian JosÃ© Da Silva,0,0,9,0,5.9,642,278,1,0,1.0,2.4,2021-03-15T20:00:00Z,69,14,0,0,0,0,28,0,14065,1,0,2.0,2,-2932,1045,3977,69,True,0,TJSSLFLN,73314,4,68,39
Tosin Adarabioyo,0,0,9,0,0.6,572,272,3,0,0.4,1.4,2021-03-13T20:00:00Z,90,43,0,0,0,0,28,0,51183,3,0,2.0,1,5241,6918,1677,45,True,0,ATRPTSN,109646,2,45,54
David de Gea,0,0,0,0,0.0,291,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,21,0,0,0,0,28,0,300340,0,1,0.0,0,-35903,168,36071,53,True,0,TFTTJ,51940,1,53,1
Patrick van Aanholt,0,0,19,1,4.8,139,270,0,0,1.5,10.6,2021-03-13T15:00:00Z,90,35,0,0,0,0,28,0,35733,0,1,0.0,5,3547,5025,1478,54,True,1,ANLTPTRKFN,74230,2,54,31
Karl Darlow,0,0,0,0,0.0,325,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,7,0,0,0,0,28,0,121190,1,1,0.0,0,-5256,1288,6544,50,True,0,TRLKRL,59735,1,49,4
Tom Cairney,0,0,0,0,0.0,175,272,0,0,0.0,0.0,2021-03-13T20:00:00Z,0,43,0,0,0,0,28,0,6430,3,0,0.0,0,-188,50,238,52,True,0,KRNTM,76357,3,52,54
Kyle Edwards,0,0,0,0,0.0,421,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,31,0,0,0,0,28,0,1853,0,1,0.0,0,-8,29,37,47,False,0,ATRTSKL,174593,3,46,35
Marcus Rashford,0,0,5,1,29.6,306,275,0,0,9.0,6.6,2021-03-14T19:15:00Z,90,21,0,0,0,0,28,0,721867,0,1,54.0,2,-177261,14549,191810,96,True,1,MRKSRXFRT,176297,3,96,1
