name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Max Thompson,0,0,0,0,0.0,591,376,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,49,0,0,0,0,38,0,9819,0,1,0.0,0,-9,263,272,45,False,0,MKSTMPSN,461450,4,45,90
Willy Boly,0,0,11,0,1.7,458,378,2,0,1.4,11.2,2021-05-23T15:00:00Z,90,1,0,0,0,0,38,0,93387,2,1,1.0,0,-82,375,457,54,True,1,PLL,90585,2,54,39
Ciaran Clark,0,0,0,0,0.0,324,371,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,54,0,0,0,0,38,0,13830,2,0,0.0,0,-695,617,1312,45,False,0,SRNKLRK,58845,2,45,4
Luke Cundle,0,0,0,0,0.0,614,378,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,1,0,0,0,0,38,0,1394,2,1,0.0,0,58,108,50,45,True,0,KNTLLK,245923,3,45,39
Matt Ritchie,1,3,27,1,20.3,322,371,0,0,3.6,13.6,2021-05-23T15:00:00Z,90,54,0,0,0,0,38,0,8393,2,0,2.0,9,-45,873,918,49,False,0,MTRX,56983,3,49,4
AdriÃ¡n San Miguel del Castillo,0,0,0,0,0.0,245,374,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,31,0,0,0,0,38,0,28179,0,2,0.0,0,-134,250,384,42,True,0,ATRNKSTLTLMKLSN,60706,1,42,14
Rhys Williams,0,0,17,1,0.4,594,374,0,0,3.3,2.4,2021-05-23T15:00:00Z,90,31,0,0,0,0,38,0,27995,0,2,30.0,6,7372,8596,1224,40,True,0,RSLMS,219937,2,40,14
AndrÃ©-Frank Zambo Anguissa,0,0,10,0,5.0,191,371,1,0,1.1,2.0,2021-05-23T15:00:00Z,45,4,0,0,0,0,38,0,102838,2,0,4.0,1,-544,1824,2368,44,True,0,ANTRNKSFRNKSMP,203325,3,44,54
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,371,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,4,0,0,0,0,38,0,2171,2,0,0.0,0,-5,0,5,46,True,0,JNMXLSR,170271,3,46,54
Dara O'Shea,0,0,5,0,0.8,425,372,2,0,1.4,13.4,2021-05-23T15:00:00Z,59,2,0,0,0,0,38,0,13904,1,3,0.0,0,-250,110,360,42,False,0,TRX,216616,2,42,35
Mason Greenwood,0,0,0,0,0.0,315,378,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,39,0,0,0,0,38,0,878463,2,1,0.0,0,-41770,49624,91394,73,False,0,KRNTMSN,220688,3,73,1
JosÃ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,378,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,39,0,0,0,0,38,0,2129,2,1,0.0,0,-2,0,2,48,False,0,TLTTKJSTKSR,216051,2,48,1
RÃºben Diogo da Silva Neves,0,0,9,0,18.5,466,378,2,0,4.8,20.4,2021-05-23T15:00:00Z,90,1,0,0,0,0,38,0,116548,2,1,9.0,2,-1263,1147,2410,51,True,0,TTKNFSRPNSLF,171317,3,51,39
Jamie Vardy,0,3,50,0,1.6,224,373,4,2,13.5,71.8,2021-05-23T15:00:00Z,90,6,0,0,0,0,38,0,1442561,4,2,62.0,13,-13736,33778,47514,102,True,0,JMFRT,101668,4,102,13
Oliver Casey,0,0,0,0,0.0,215,372,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,35,0,0,0,0,38,0,85083,1,3,0.0,0,-184,2545,2729,38,True,0,KSLFR,467114,2,38,2
Reece James,0,0,19,0,17.0,123,370,2,0,3.7,20.0,2021-05-23T15:00:00Z,90,7,0,0,0,0,38,0,568060,1,2,0.0,1,9511,17836,8325,51,False,0,JMSRS,225796,2,51,8
Nathan Broadhead,0,0,0,0,0.0,680,375,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,43,0,0,0,0,38,0,189,0,5,0.0,0,17,31,14,45,False,0,PRTTN0N,173818,3,45,11
Chris Smalling,0,0,0,0,0.0,292,378,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,39,0,0,0,0,38,0,6427,2,1,0.0,0,-2,0,2,49,False,0,KRSSMLNK,55909,2,49,1
Bailey Peacock-Farrell,0,0,0,0,0.0,99,376,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,49,0,0,0,0,38,0,92560,0,1,0.0,0,678,3085,2407,40,False,0,PLFRLPKK,220037,1,40,90
Nathan AkÃ©,0,0,0,0,0.0,279,375,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,11,0,0,0,0,38,0,199988,0,5,0.0,0,-169,1645,1814,54,True,0,AKN0N,126184,2,54,43
Branislav Ivanovic,0,0,0,0,0.0,530,372,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,2,0,0,0,0,38,0,6750,1,3,0.0,0,212,342,130,44,False,0,PRNLFFNFK,41135,2,44,35
Sam Johnstone,0,0,22,0,0.0,417,372,3,0,4.4,44.0,2021-05-23T15:00:00Z,90,2,0,0,0,0,38,6,244503,1,3,0.0,3,-431,7168,7599,46,False,0,JNSTNSM,101982,1,46,35
