name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ibrahima Diallo,0,0,3,0,0.0,565,96,1,0,0.1,1.0,2020-11-29T14:00:00Z,1,1,0,0,0,0,10,0,1298,3,2,0.0,1,26,143,117,45,True,0,TLPRHM,240143,3,45,20
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,7,0,0,0,0,10,0,10188,1,2,0.0,0,-190,4,194,61,True,0,ANTRSNFLPKMSPRR,101537,3,61,21
Raheem Sterling,0,0,0,0,0.0,276,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,90,0,0,0,0,10,0,365304,0,5,0.0,0,5480,40427,34947,115,True,0,RHMSTRLNK,103955,3,109,43
Juan Mata,0,0,0,0,0.0,290,96,0,0,0.0,0.0,2020-11-29T14:00:00Z,0,20,0,0,0,0,10,0,11995,3,2,0.0,0,480,1149,669,59,False,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,0,0,12.0,78,90,1,0,4.0,0.0,2020-11-28T12:30:00Z,62,14,0,0,0,0,10,0,31760,1,1,29.0,2,-2355,591,2946,53,True,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,4,0,19.3,349,97,1,0,2.5,6.0,2020-11-28T20:00:00Z,53,35,0,0,0,0,10,0,14572,0,1,0.0,0,-3,940,943,47,False,1,NRTLFR,79934,3,45,49
Lee Peltier,0,0,0,0,0.0,600,97,0,0,0.0,0.0,2020-11-28T20:00:00Z,0,49,0,0,0,0,10,0,2300,0,1,0.0,0,107,828,721,40,True,0,LPLT,38716,2,39,35
Wilfried Zaha,0,0,0,0,0.0,141,92,0,0,0.0,0.0,2020-11-27T20:00:00Z,0,4,0,0,0,0,10,0,1429165,2,0,0.0,0,-796361,29524,825885,73,True,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,9,0,0.0,99,95,5,0,0.6,6.4,2020-11-28T15:00:00Z,90,43,0,0,0,0,10,1,111215,0,5,0.0,0,3060,4436,1376,40,False,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,0,0,0,0,0.0,507,92,0,0,0.0,0.0,2020-11-27T20:00:00Z,0,31,0,0,0,0,10,0,16496,2,0,0.0,0,-2403,52,2455,57,False,0,FRSRRN,90105,3,56,4
