name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Cresswell_402,0,0,8,0,2.0,402,209,2,0,1.1,9.2,2019-01-02T19:45:00Z,90,36,0,0,0,0,21,0,34228,2,2,0.0,1,37,567,530,50,True,0,ARNKRSL,55459.0,2.0,50.0,21.0
Aaron_Lennon_83,0,0,0,0,0.0,83,206,0,0,0.0,0.0,2019-01-02T19:45:00Z,0,97,0,0,0,0,21,0,26842,2,1,0.0,0,-1850,19,1869,50,False,0,ARNLNN,17349.0,3.0,49.0,90.0
Aaron_Mooy_199,0,0,0,0,0.0,199,206,0,0,0.0,0.0,2019-01-02T19:45:00Z,0,90,0,0,0,0,21,0,68837,2,1,0.0,0,-2557,22,2579,51,True,0,ARNM,74471.0,3.0,50.0,38.0
Aaron_Ramsey_14,0,0,21,0,1.6,14,201,0,1,5.2,33.2,2019-01-01T15:00:00Z,15,54,0,0,0,0,21,0,57435,1,4,17.0,6,1068,2690,1622,72,True,0,ARNRMS,41792.0,3.0,71.0,3.0
Aaron_Wan-Bissaka_145,0,0,26,1,2.8,145,210,0,0,2.3,20.4,2019-01-02T19:45:00Z,90,39,0,0,0,0,21,0,1922890,2,0,0.0,6,27540,60493,32953,44,False,0,ARNPSKN,214590.0,2.0,46.0,31.0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0.0,564,206,0,0,0.0,0.0,2019-01-02T19:45:00Z,0,97,0,0,0,0,21,0,232,2,1,0.0,0,29,70,41,40,False,0,APTLLKKMRKNLPS,432793.0,2.0,40.0,90.0
Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,206,0,0,0.0,0.0,2019-01-02T19:45:00Z,0,90,0,0,0,0,21,0,3188,2,1,0.0,0,-86,30,116,43,True,0,APTLMTSPR,246878.0,3.0,43.0,38.0
Abdoulaye_Doucour̩_390,0,0,0,0,22.3,390,202,3,0,2.5,1.6,2019-01-02T19:45:00Z,55,98,0,0,0,0,21,0,141118,3,3,1.0,0,16459,27114,10655,59,False,1,APTLTKR,121599.0,3.0,58.0,57.0
Aboubakar_Kamara_189,0,0,25,0,2.0,189,201,2,1,6.9,32.0,2019-01-01T15:00:00Z,29,3,0,0,0,0,21,0,652851,1,4,35.0,5,4576,54466,49890,44,False,0,APPKRKMR,197030.0,4.0,45.0,54.0
Adalberto_Pe̱aranda_554,0,0,0,0,0.0,554,202,0,0,0.0,0.0,2019-01-02T19:45:00Z,0,98,0,0,0,0,21,0,311,3,3,0.0,0,78,149,71,50,False,0,ATLPRTPRNT,194401.0,4.0,50.0,57.0
Adama_Diakhaby_471,0,0,0,0,0.0,471,206,0,0,0.0,0.0,2019-01-02T19:45:00Z,0,90,0,0,0,0,21,0,1045,2,1,0.0,0,-7,25,32,45,True,0,ATMTKP,233497.0,3.0,45.0,38.0
Adama_Traor̩_500,0,0,1,0,0.3,500,210,1,0,0.1,0.2,2019-01-02T19:45:00Z,6,31,0,0,0,0,21,0,17095,2,0,0.0,1,-766,196,962,52,True,0,ATMTRR,159533.0,3.0,51.0,39.0
Adam_Lallana_250,0,0,0,0,0.0,250,207,0,0,0.0,0.0,2019-01-03T20:00:00Z,0,43,0,0,0,0,21,0,41118,1,2,0.0,0,-165,66,231,69,False,0,ATMLLN,39155.0,3.0,69.0,14.0
Adam_Masina_386,0,0,0,0,0.0,386,202,0,0,0.0,0.0,2019-01-02T19:45:00Z,0,98,0,0,0,0,21,0,4506,3,3,0.0,0,-79,45,124,43,False,0,ATMMSN,155651.0,2.0,43.0,57.0
Adam_Smith_29,0,0,0,0,0.0,29,202,0,0,0.0,0.0,2019-01-02T19:45:00Z,0,57,0,0,0,0,21,0,23462,3,3,0.0,0,-828,27,855,44,True,0,ATMSM0,54469.0,2.0,43.0,91.0
Ademola_Lookman_170,0,0,0,0,0.0,170,205,0,0,0.0,0.0,2019-01-01T12:30:00Z,0,13,0,0,0,0,21,0,5142,1,0,0.0,0,-149,9,158,51,True,0,ATMLLKMN,219352.0,3.0,49.0,11.0
Adrian_Mariappa_382,0,0,17,0,0.3,382,202,3,0,2.8,27.2,2019-01-02T19:45:00Z,90,98,0,0,0,0,21,0,13804,3,3,0.0,1,24,786,762,42,False,0,ATRNMRP,20145.0,2.0,42.0,57.0
