name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Cresswell_402,0,0,0,0,0.0,402,71,0,0,0.0,0.0,2018-10-05T19:00:00Z,0,36,0,0,0,0,8,0,42580,0,1,0.0,0,-2315,201,2516,52,False,0,ARNKRSL,55459.0,2.0,50.0,21.0
Aaron_Lennon_83,0,0,9,0,21.3,83,72,1,0,4.0,14.6,2018-10-06T14:00:00Z,90,97,0,0,0,0,8,0,105290,1,1,4.0,2,24120,33628,9508,50,True,0,ARNLNN,17349.0,3.0,49.0,90.0
Aaron_Mooy_199,0,0,18,0,63.9,199,72,1,0,11.6,16.6,2018-10-06T14:00:00Z,90,90,0,0,0,0,8,0,102253,1,1,35.0,2,-4943,384,5327,53,False,0,ARNM,74471.0,3.0,50.0,38.0
Aaron_Ramsey_14,1,1,30,0,14.0,14,74,0,1,8.6,51.0,2018-10-07T11:00:00Z,23,54,0,0,0,0,8,0,80972,5,1,21.0,10,-3585,5947,9532,74,False,0,ARNRMS,41792.0,3.0,71.0,3.0
Aaron_Wan-Bissaka_145,0,0,16,0,8.3,145,73,1,0,3.9,30.8,2018-10-06T14:00:00Z,90,39,0,0,0,0,8,0,1741616,1,0,0.0,2,41460,60804,19344,43,True,0,ARNPSKN,214590.0,2.0,46.0,31.0
Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,72,0,0,0.0,0.0,2018-10-06T14:00:00Z,0,90,0,0,0,0,8,0,3362,1,1,0.0,0,-92,86,178,44,False,0,APTLMTSPR,246878.0,3.0,43.0,38.0
Abdoulaye_DoucourÃ©_390,0,0,5,0,3.7,390,80,4,0,2.5,5.4,2018-10-06T14:00:00Z,90,98,0,0,0,0,8,0,85802,4,0,16.0,1,-3475,2461,5936,59,True,1,APTLTKR,121599.0,3.0,58.0,57.0
Aboubakar_Kamara_189,0,0,-4,0,0.7,189,74,3,0,0.1,0.0,2018-10-07T11:00:00Z,36,3,0,0,0,0,8,0,470439,5,1,5.0,1,-20011,14299,34310,44,True,0,APPKRKMR,197030.0,4.0,45.0,54.0
Adama_Diakhaby_471,0,0,0,0,0.0,471,72,0,0,0.0,0.0,2018-10-06T14:00:00Z,0,90,0,0,0,0,8,0,1404,1,1,0.0,0,-95,12,107,48,False,0,ATMTKP,233497.0,3.0,45.0,38.0
Adama_TraorÃ©_500,0,0,1,0,0.0,500,73,0,0,0.1,1.0,2018-10-06T14:00:00Z,3,31,0,0,0,0,8,0,31909,1,0,0.0,1,-3212,1247,4459,55,False,0,ATMTRR,159533.0,3.0,51.0,39.0
Adam_Lallana_250,0,0,0,0,0.0,250,76,0,0,0.0,0.0,2018-10-07T15:30:00Z,0,43,0,0,0,0,8,0,43054,0,0,0.0,0,-1073,42,1115,69,True,0,ATMLLN,39155.0,3.0,69.0,14.0
Adam_Masina_386,0,0,0,0,0.0,386,80,0,0,0.0,0.0,2018-10-06T14:00:00Z,0,98,0,0,0,0,8,0,3260,4,0,0.0,0,-105,28,133,43,True,0,ATMMSN,155651.0,2.0,43.0,57.0
Adam_Smith_29,0,0,25,1,3.1,29,80,0,0,1.9,13.6,2018-10-06T14:00:00Z,90,57,0,0,0,0,8,0,43936,4,0,2.0,6,-1111,1196,2307,45,False,0,ATMSM0,54469.0,2.0,43.0,91.0
Ademola_Lookman_170,0,0,0,0,0.0,170,75,0,0,0.0,0.0,2018-10-06T14:00:00Z,0,13,0,0,0,0,8,0,5756,2,1,0.0,0,-226,38,264,51,False,0,ATMLLKMN,219352.0,3.0,49.0,11.0
Adrian_Mariappa_382,0,0,6,0,10.6,382,80,0,0,2.1,10.6,2018-10-06T14:00:00Z,35,98,0,0,0,0,8,0,6428,4,0,0.0,1,-259,60,319,43,True,0,ATRNMRP,20145.0,2.0,42.0,57.0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0.0,231,75,0,0,0.0,0.0,2018-10-06T14:00:00Z,0,11,0,0,0,0,8,0,11540,2,1,0.0,0,-358,102,460,49,True,0,ATRNPRXTSPSXNSLF,46483.0,3.0,47.0,13.0
AdriÃ¡n_San Miguel del Castillo_399,0,0,0,0,0.0,399,71,0,0,0.0,0.0,2018-10-05T19:00:00Z,0,36,0,0,0,0,8,0,21829,0,1,0.0,0,-594,111,705,44,False,0,ATRNKSTLTLMKLSN,60706.0,1.0,42.0,21.0
Ainsley_Maitland-Niles_20,0,0,0,0,0.0,20,74,0,0,0.0,0.0,2018-10-07T11:00:00Z,0,54,0,0,0,0,8,0,15524,5,1,0.0,0,-513,174,687,44,False,0,ANSLMTLNTNLS,154043.0,3.0,44.0,3.0
Alberto_Moreno_240,0,0,0,0,0.0,240,76,0,0,0.0,0.0,2018-10-07T15:30:00Z,0,43,0,0,0,0,8,0,16377,0,0,0.0,0,-620,118,738,43,True,0,ALPRTMRN,100059.0,2.0,41.0,14.0
Aleksandar_Mitrovic_480,0,0,3,0,37.0,480,74,5,0,9.0,7.6,2018-10-07T11:00:00Z,90,3,0,0,0,0,8,0,1530426,5,1,45.0,2,-70530,55102,125632,70,True,0,ALKSNTRMTRFK,128389.0,4.0,63.0,54.0
Alexander_SÃ¸rloth_153,0,0,2,0,0.3,153,73,0,0,0.0,0.0,2018-10-06T14:00:00Z,8,39,0,0,0,0,8,0,13191,1,0,0.0,1,-488,380,868,49,True,0,ALKSNTRSRL0,143877.0,4.0,48.0,31.0
Alexandre_Lacazette_22,0,2,58,0,4.5,22,74,1,2,10.4,71.4,2018-10-07T11:00:00Z,79,54,0,0,0,0,8,0,478935,5,1,28.0,12,103368,126820,23452,95,False,0,ALKSNTRLKST,59966.0,4.0,94.0,3.0
Alexis_SÃ¡nchez_295,0,1,28,0,16.6,295,77,0,1,8.5,40.8,2018-10-06T16:30:00Z,23,4,0,0,0,0,8,0,95585,2,3,28.0,7,-12763,920,13683,101,True,0,ALKSSSNXS,37265.0,3.0,100.0,1.0
Alex_Iwobi_15,0,0,7,0,3.2,15,74,1,0,2.7,10.2,2018-10-07T11:00:00Z,66,54,0,0,0,0,8,0,60377,5,1,14.0,2,1304,5013,3709,55,False,0,ALKSP,153133.0,3.0,54.0,3.0
Alex_McCarthy_328,0,0,16,0,0.0,328,78,3,0,2.2,22.2,2018-10-07T13:15:00Z,90,8,0,0,0,0,8,3,225817,3,0,0.0,2,-11188,898,12086,45,True,0,ALKSMKR0,58376.0,1.0,43.0,20.0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0.0,248,76,0,0,0.0,0.0,2018-10-07T15:30:00Z,0,43,0,0,0,0,8,0,1953,0,0,0.0,0,-25,31,56,64,True,0,ALKSXMPRLNKSLT,81880.0,3.0,64.0,14.0
Alex_Pritchard_206,0,0,4,0,25.3,206,72,1,0,4.8,5.4,2018-10-06T14:00:00Z,90,90,0,0,0,0,8,0,2575,1,1,17.0,2,-58,67,125,48,False,0,ALKSPRXRT,106450.0,3.0,48.0,38.0
Alex_Smithies_89,0,0,0,0,0.0,89,79,0,0,0.0,0.0,2018-10-06T14:00:00Z,0,6,0,0,0,0,8,0,5657,0,1,0.0,0,-186,50,236,44,False,0,ALKSSM0S,45220.0,1.0,42.0,97.0
