name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Cresswell_402,0,0,12,0,5.7,402,322,2,0,2.0,10.6,2019-04-08T19:00:00Z,90,8,0,0,0,0,33,0,36797,0,2,4.0,1,-672,147,819,50,False,0,ARNKRSL,55459,2,50,21
Aaron_Lennon_83,0,0,0,0,0.0,83,321,0,0,0.0,0.0,2019-04-06T14:00:00Z,0,98,0,0,0,0,33,0,19248,3,1,0.0,0,-47,58,105,49,False,0,ARNLNN,17349,3,49,90
Aaron_Mooy_199,0,1,31,0,17.8,199,324,4,1,7.9,44.0,2019-04-06T14:00:00Z,90,13,0,0,0,0,33,0,62554,4,1,17.0,8,274,547,273,50,True,0,ARNM,74471,3,50,38
Aaron_Ramsey_14,0,0,10,0,16.9,14,323,0,0,5.7,12.8,2019-04-07T13:05:00Z,45,11,0,0,0,0,33,0,75797,0,1,27.0,1,14299,16330,2031,71,False,0,ARNRMS,41792,3,71,3
Aaron_Rowe_607,0,0,0,0,0.0,607,324,0,0,0.0,0.0,2019-04-06T14:00:00Z,0,13,0,0,0,0,33,0,36,4,1,0.0,0,3,9,6,45,True,0,ARNR,440113,3,45,38
Aaron_Wan-Bissaka_145,0,1,29,1,6.3,145,326,0,0,3.3,24.6,2019-04-06T14:00:00Z,90,4,0,0,0,0,33,0,1628808,1,0,2.0,7,18142,28895,10753,45,False,0,ARNPSKN,214590,2,46,31
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0.0,564,321,0,0,0.0,0.0,2019-04-06T14:00:00Z,0,98,0,0,0,0,33,0,207,3,1,0.0,0,3,10,7,40,False,0,APTLLKKMRKNLPS,432793,2,40,90
Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,324,0,0,0.0,0.0,2019-04-06T14:00:00Z,0,13,0,0,0,0,33,0,3004,4,1,0.0,0,-16,32,48,43,True,0,APTLMTSPR,246878,3,43,38
Adama_Diakhaby_471,0,0,0,0,0.0,471,324,0,0,0.0,0.0,2019-04-06T14:00:00Z,0,13,0,0,0,0,33,0,1142,4,1,0.0,0,-30,13,43,45,True,0,ATMTKP,233497,3,45,38
Adam_Lallana_250,0,0,0,0,0.0,250,327,0,0,0.0,0.0,2019-04-05T19:00:00Z,0,20,0,0,0,0,33,0,41110,3,1,0.0,0,-64,104,168,69,False,0,ATMLLN,39155,3,69,14
Adam_Smith_29,0,0,7,0,3.1,29,321,3,0,2.3,15.6,2019-04-06T14:00:00Z,90,90,0,0,0,0,33,0,28654,3,1,4.0,0,-751,115,866,43,True,1,ATMSM0,54469,2,43,91
Ademola_Lookman_170,0,0,0,0,0.8,170,323,0,0,0.4,1.2,2019-04-07T13:05:00Z,2,3,0,0,0,0,33,0,6001,0,1,2.0,1,-130,18,148,50,True,0,ATMLLKMN,219352,3,49,11
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0.0,231,324,0,0,0.0,0.0,2019-04-06T14:00:00Z,0,97,0,0,0,0,33,0,9485,4,1,0.0,0,-27,1,28,47,False,0,ATRNPRXTSPSXNSLF,46483,3,47,13
AdriÃ¡n_San Miguel del Castillo_399,0,0,0,0,0.0,399,322,0,0,0.0,0.0,2019-04-08T19:00:00Z,0,8,0,0,0,0,33,0,19094,0,2,0.0,0,22,124,102,42,False,0,ATRNKSTLTLMKLSN,60706,1,42,21
Ainsley_Maitland-Niles_20,0,0,8,0,2.0,20,323,1,0,3.3,11.4,2019-04-07T13:05:00Z,90,11,0,0,0,0,33,0,27566,0,1,20.0,2,2037,2609,572,44,False,0,ANSLMTLNTNLS,154043,3,44,3
Alberto_Moreno_240,0,0,0,0,0.0,240,327,0,0,0.0,0.0,2019-04-05T19:00:00Z,0,20,0,0,0,0,33,0,15323,3,1,0.0,0,-33,45,78,41,False,0,ALPRTMRN,100059,2,41,14
