name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Cresswell_402,0,0,10,0,27.6,402,40,1,0,3.7,9.8,2018-09-01T14:00:00Z,90,39,0,0,0,0,4,0,57685,1,0,0.0,1,-12459,275,12734,53,True,1,ARNKRSL,55459.0,2.0,50.0,21.0
Aaron_Lennon_83,0,0,2,0,2.5,83,32,2,0,0.8,0.0,2018-09-02T15:00:00Z,90,1,0,0,0,0,4,0,19862,2,0,6.0,2,-1317,1901,3218,50,True,0,ARNLNN,17349.0,3.0,49.0,90.0
Aaron_Mooy_199,0,0,21,0,2.9,199,36,1,0,3.8,20.0,2018-09-01T14:00:00Z,90,11,0,0,0,0,4,0,136948,1,1,15.0,2,-14951,1010,15961,54,False,0,ARNM,74471.0,3.0,50.0,38.0
Aaron_Ramsey_14,0,0,15,0,52.2,14,33,2,0,12.8,27.4,2018-09-02T12:30:00Z,90,99,0,0,0,0,4,0,61047,3,2,48.0,2,271,7240,6969,74,False,0,ARNRMS,41792.0,3.0,71.0,3.0
Aaron_Wan-Bissaka_145,0,0,16,0,39.6,145,35,2,0,7.6,36.0,2018-09-01T14:00:00Z,90,20,0,0,0,0,4,0,1249902,2,0,0.0,0,109808,141679,31871,41,True,1,ARNPSKN,214590.0,2.0,46.0,31.0
Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,36,0,0,0.0,0.0,2018-09-01T14:00:00Z,0,11,0,0,0,0,4,0,3287,1,1,0.0,0,-260,105,365,45,False,0,APTLMTSPR,246878.0,3.0,43.0,38.0
Abdoulaye_Doucour̩_390,0,0,9,0,2.2,390,39,1,0,0.8,3.4,2018-09-02T15:00:00Z,90,6,1,0,0,0,4,0,93812,1,2,2.0,0,-8765,3935,12700,60,True,0,APTLTKR,121599.0,3.0,58.0,57.0
Aboubakar_Kamara_189,0,0,0,0,0.0,189,31,0,0,0.0,0.0,2018-09-01T14:00:00Z,0,36,0,0,0,0,4,0,601583,2,2,0.0,0,-29227,51787,81014,45,False,0,APPKRKMR,197030.0,4.0,45.0,54.0
Adama_Diakhaby_471,0,0,4,0,0.6,471,36,1,0,0.6,3.6,2018-09-01T14:00:00Z,59,11,0,0,0,0,4,0,2010,1,1,2.0,1,-145,170,315,49,False,0,ATMTKP,233497.0,3.0,45.0,38.0
Adama_Traor̩_500,0,2,28,0,20.8,500,40,0,1,9.3,44.4,2018-09-01T14:00:00Z,28,35,0,0,0,0,4,0,22476,1,0,28.0,8,-622,2628,3250,55,False,0,ATMTRR,159533.0,3.0,51.0,39.0
