name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Cresswell_402,0,0,0,0,0.0,402,236,0,0,0.0,0.0,2019-01-29T19:45:00Z,0,39,0,0,0,0,24,0,33776,0,3,0.0,0,-206,278,484,50,False,0,ARNKRSL,55459.0,2.0,50.0,21.0
Aaron_Lennon_83,0,0,0,0,0.0,83,235,0,0,0.0,0.0,2019-01-29T20:00:00Z,0,1,0,0,0,0,24,0,21837,2,2,0.0,0,-958,16,974,49,False,0,ARNLNN,17349.0,3.0,49.0,90.0
Aaron_Mooy_199,0,0,3,0,5.0,199,234,0,0,2.5,5.2,2019-01-29T19:45:00Z,35,11,0,0,0,0,24,0,62077,1,0,15.0,1,-1448,59,1507,50,True,0,ARNM,74471.0,3.0,50.0,38.0
Aaron_Ramsey_14,0,0,0,0,11.4,14,231,1,0,5.3,1.2,2019-01-29T19:45:00Z,14,99,0,0,0,0,24,0,60629,1,2,40.0,1,3402,5185,1783,72,True,0,ARNRMS,41792.0,3.0,71.0,3.0
Aaron_Wan-Bissaka_145,0,0,15,0,1.3,145,239,1,0,2.8,26.4,2019-01-30T19:45:00Z,90,20,0,0,0,0,24,0,2075508,1,1,0.0,1,41612,70580,28968,45,False,1,ARNPSKN,214590.0,2.0,46.0,31.0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0.0,564,235,0,0,0.0,0.0,2019-01-29T20:00:00Z,0,1,0,0,0,0,24,0,209,2,2,0.0,0,-24,7,31,40,False,0,APTLLKKMRKNLPS,432793.0,2.0,40.0,90.0
Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,234,0,0,0.0,0.0,2019-01-29T19:45:00Z,0,11,0,0,0,0,24,0,2928,1,0,0.0,0,-61,39,100,43,True,0,APTLMTSPR,246878.0,3.0,43.0,38.0
Abdoulaye_Doucour̩_390,0,0,0,0,0.0,390,240,0,0,0.0,0.0,2019-01-30T20:00:00Z,0,6,0,0,0,0,24,0,103708,1,2,0.0,0,-37252,589,37841,59,False,0,APTLTKR,121599.0,3.0,58.0,57.0
Aboubakar_Kamara_189,0,0,0,0,0.0,189,233,0,0,0.0,0.0,2019-01-29T19:45:00Z,0,36,0,0,0,0,24,0,644660,2,4,0.0,0,-47902,19302,67204,45,True,0,APPKRKMR,197030.0,4.0,45.0,54.0
Adalberto_Pe̱aranda_554,0,0,0,0,0.0,554,240,0,0,0.0,0.0,2019-01-30T20:00:00Z,0,6,0,0,0,0,24,0,782,1,2,0.0,0,-31,149,180,50,False,0,ATLPRTPRNT,194401.0,4.0,50.0,57.0
Adama_Diakhaby_471,0,0,12,0,27.6,471,234,1,0,4.9,7.4,2019-01-29T19:45:00Z,86,11,0,0,0,0,24,0,1033,1,0,14.0,2,13,38,25,45,True,0,ATMTKP,233497.0,3.0,45.0,38.0
Adama_Traor̩_500,0,0,0,0,0.0,500,236,0,0,0.0,0.0,2019-01-29T19:45:00Z,0,35,0,0,0,0,24,0,16371,0,3,0.0,0,-362,235,597,51,True,0,ATMTRR,159533.0,3.0,51.0,39.0
