name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Cresswell_402,0,0,17,0,12.6,402,192,2,0,2.9,12.0,2018-12-30T14:15:00Z,90,90,0,0,0,0,20,0,34127,0,2,4.0,1,-216,409,625,50,False,0,ARNKRSL,55459.0,2.0,50.0,21.0
Aaron_Lennon_83,0,0,0,0,0.0,83,192,0,0,0.0,0.0,2018-12-30T14:15:00Z,0,35,0,0,0,0,20,0,28573,0,2,0.0,0,-3702,10,3712,50,True,0,ARNLNN,17349.0,3.0,49.0,90.0
Aaron_Mooy_199,0,0,0,0,0.0,199,194,0,0,0.0,0.0,2018-12-29T15:00:00Z,0,54,0,0,0,0,20,0,71265,0,1,0.0,0,-4628,25,4653,51,False,0,ARNM,74471.0,3.0,50.0,38.0
Aaron_Ramsey_14,0,0,6,0,4.3,14,196,5,0,5.5,8.8,2018-12-29T17:30:00Z,90,14,0,0,0,0,20,0,55745,1,5,42.0,2,-2313,394,2707,72,False,0,ARNRMS,41792.0,3.0,71.0,3.0
Aaron_Wan-Bissaka_145,0,0,12,0,1.7,145,193,1,0,2.1,16.8,2018-12-30T12:00:00Z,90,8,0,0,0,0,20,0,1888081,1,0,2.0,2,31226,56112,24886,44,True,0,ARNPSKN,214590.0,2.0,46.0,31.0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0.0,564,192,0,0,0.0,0.0,2018-12-30T14:15:00Z,0,35,0,0,0,0,20,0,172,0,2,0.0,0,36,68,32,40,True,0,APTLLKKMRKNLPS,432793.0,2.0,40.0,90.0
Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,194,0,0,0.0,0.0,2018-12-29T15:00:00Z,0,54,0,0,0,0,20,0,3265,0,1,0.0,0,-99,24,123,43,False,0,APTLMTSPR,246878.0,3.0,43.0,38.0
Abdoulaye_DoucourÃ©_390,0,1,20,0,6.3,390,200,0,1,6.0,34.6,2018-12-29T15:00:00Z,36,4,0,0,0,0,20,0,123209,1,1,19.0,7,3272,13146,9874,59,True,0,APTLTKR,121599.0,3.0,58.0,57.0
Aboubakar_Kamara_189,0,0,-5,0,13.3,189,194,0,0,6.3,11.4,2018-12-29T15:00:00Z,45,97,0,1,0,0,20,0,651584,0,1,38.0,-1,50714,69436,18722,44,True,0,APPKRKMR,197030.0,4.0,45.0,54.0
Adalberto_PeÃ±aranda_554,0,0,0,0,0.0,554,200,0,0,0.0,0.0,2018-12-29T15:00:00Z,0,4,0,0,0,0,20,0,210,1,1,0.0,0,50,80,30,50,True,0,ATLPRTPRNT,194401.0,4.0,50.0,57.0
Adama_Diakhaby_471,0,0,0,0,0.0,471,194,0,0,0.0,0.0,2018-12-29T15:00:00Z,0,54,0,0,0,0,20,0,1044,0,1,0.0,0,-14,18,32,45,False,0,ATMTKP,233497.0,3.0,45.0,38.0
Adama_TraorÃ©_500,0,0,9,0,15.1,500,199,1,0,4.6,10.6,2018-12-29T15:00:00Z,58,6,0,0,0,0,20,0,17810,3,1,20.0,1,-650,319,969,52,False,0,ATMTRR,159533.0,3.0,51.0,39.0
Adam_Lallana_250,0,0,2,0,11.8,250,196,0,0,1.4,2.4,2018-12-29T17:30:00Z,12,3,0,0,0,0,20,0,41163,1,5,0.0,1,-216,48,264,69,True,0,ATMLLN,39155.0,3.0,69.0,14.0
Adam_Masina_386,0,0,12,0,3.4,386,200,1,0,2.8,14.2,2018-12-29T15:00:00Z,77,4,0,0,0,0,20,0,4568,1,1,10.0,1,-156,37,193,43,True,1,ATMMSN,155651.0,2.0,43.0,57.0
Adam_Smith_29,0,0,0,0,0.0,29,197,0,0,0.0,0.0,2018-12-30T16:30:00Z,0,1,0,0,0,0,20,0,24230,1,4,0.0,0,-1172,19,1191,44,False,0,ATMSM0,54469.0,2.0,43.0,91.0
Ademola_Lookman_170,0,0,0,0,0.0,170,191,0,0,0.0,0.0,2018-12-29T15:00:00Z,0,36,0,0,0,0,20,0,5281,0,1,0.0,0,-317,17,334,51,False,0,ATMLLKMN,219352.0,3.0,49.0,11.0
Adrian_Mariappa_382,0,0,13,0,0.3,382,200,1,0,2.2,21.8,2018-12-29T15:00:00Z,90,4,0,0,0,0,20,0,13753,1,1,0.0,2,-182,506,688,42,True,0,ATRNMRP,20145.0,2.0,42.0,57.0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0.0,231,195,0,0,0.0,0.0,2018-12-29T15:00:00Z,0,99,0,0,0,0,20,0,10559,1,0,0.0,0,-52,98,150,47,True,0,ATRNPRXTSPSXNSLF,46483.0,3.0,47.0,13.0
AdriÃ¡n_San Miguel del Castillo_399,0,0,0,0,0.0,399,192,0,0,0.0,0.0,2018-12-30T14:15:00Z,0,90,0,0,0,0,20,0,20002,0,2,0.0,0,-164,148,312,43,False,0,ATRNKSTLTLMKLSN,60706.0,1.0,42.0,21.0
Ainsley_Maitland-Niles_20,0,1,28,0,16.7,20,196,5,1,9.4,39.4,2018-12-29T17:30:00Z,90,14,0,0,0,0,20,0,14644,1,5,38.0,8,-22,365,387,44,False,0,ANSLMTLNTNLS,154043.0,3.0,44.0,3.0
Alberto_Moreno_240,0,0,0,0,0.0,240,196,0,0,0.0,0.0,2018-12-29T17:30:00Z,0,3,0,0,0,0,20,0,15383,1,5,0.0,0,-610,37,647,42,True,0,ALPRTMRN,100059.0,2.0,41.0,14.0
Aleksandar_Mitrovic_480,0,1,26,1,15.5,480,194,0,1,9.8,34.2,2018-12-29T15:00:00Z,90,97,0,0,0,0,20,0,1088728,0,1,48.0,7,4090,75895,71805,67,True,0,ALKSNTRMTRFK,128389.0,4.0,63.0,54.0
Alexander_SÃ¸rloth_153,0,0,0,0,0.0,153,193,0,0,0.0,0.0,2018-12-30T12:00:00Z,0,8,0,0,0,0,20,0,11449,1,0,0.0,0,-230,192,422,48,True,0,ALKSNTRSRL0,143877.0,4.0,48.0,31.0
Alexandre Nascimento_Costa Silva_560,0,0,3,0,10.3,560,192,0,0,4.8,2.0,2018-12-30T14:15:00Z,17,90,0,0,0,0,20,0,2919,0,2,36.0,1,691,1195,504,45,False,0,ALKSNTRKSTNSMNTSLF,209925.0,4.0,45.0,21.0
Alexandre_Lacazette_22,0,0,3,0,0.9,22,196,0,0,1.2,1.4,2018-12-29T17:30:00Z,19,14,0,0,0,0,20,0,453935,1,5,10.0,1,-55235,15294,70529,95,False,0,ALKSNTRLKST,59966.0,4.0,94.0,3.0
Alexis_SÃ¡nchez_295,0,0,0,0,0.0,295,197,0,0,0.0,0.0,2018-12-30T16:30:00Z,0,98,0,0,0,0,20,0,73210,1,4,0.0,0,-142,668,810,100,True,0,ALKSSSNXS,37265.0,3.0,100.0,1.0
Alex_Iwobi_15,1,0,22,0,24.0,15,196,5,0,7.1,26.2,2018-12-29T17:30:00Z,90,14,0,0,0,0,20,0,61445,1,5,21.0,5,-4607,1346,5953,54,False,0,ALKSP,153133.0,3.0,54.0,3.0
