name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Cresswell_402,0,0,0,0,0.0,402,278,0,0,0.0,0.0,2019-02-27T20:00:00Z,0,43,0,0,0,0,28,0,34906,0,1,0.0,0,-669,228,897,50,False,0,ARNKRSL,55459,2,50,21
Aaron_Lennon_83,0,0,0,0,0.0,83,279,0,0,0.0,0.0,2019-02-26T20:00:00Z,0,4,0,0,0,0,28,0,20001,0,2,0.0,0,-179,6,185,49,False,0,ARNLNN,17349,3,49,90
Aaron_Mooy_199,0,0,4,0,14.9,199,274,0,0,1.7,1.2,2019-02-26T19:45:00Z,12,39,0,0,0,0,28,0,62328,0,1,1.0,1,200,502,302,50,True,0,ARNM,74471,3,50,38
Aaron_Ramsey_14,0,0,0,0,0.0,14,271,0,0,0.0,0.0,2019-02-27T19:45:00Z,0,98,0,0,0,0,28,0,57451,1,5,0.0,0,-412,665,1077,71,True,0,ARNRMS,41792,3,71,3
Aaron_Wan-Bissaka_145,0,0,0,0,0.0,145,273,0,0,0.0,0.0,2019-02-27T20:00:00Z,0,1,0,0,0,0,28,0,1718864,3,1,0.0,0,-276142,695,276837,45,True,0,ARNPSKN,214590,2,46,31
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0.0,564,279,0,0,0.0,0.0,2019-02-26T20:00:00Z,0,4,0,0,0,0,28,0,191,0,2,0.0,0,1,5,4,40,False,0,APTLLKKMRKNLPS,432793,2,40,90
Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,274,0,0,0.0,0.0,2019-02-26T19:45:00Z,0,39,0,0,0,0,28,0,2942,0,1,0.0,0,-11,19,30,43,True,0,APTLMTSPR,246878,3,43,38
Abdoulaye_Doucour̩_390,0,0,13,0,2.7,390,277,5,0,2.3,19.8,2019-02-27T20:00:00Z,90,14,0,0,0,0,28,0,81703,0,5,0.0,2,-82,1996,2078,59,False,0,APTLTKR,121599,3,58,57
Aboubakar_Kamara_189,0,0,0,0,0.0,189,280,0,0,0.0,0.0,2019-02-27T19:45:00Z,0,20,0,0,0,0,28,0,421503,0,2,0.0,0,-20221,98,20319,45,False,0,APPKRKMR,197030,4,45,54
Adalberto_Pe̱aranda_554,0,0,0,0,0.0,554,277,0,0,0.0,0.0,2019-02-27T20:00:00Z,0,14,0,0,0,0,28,0,1015,0,5,0.0,0,-7,74,81,50,False,0,ATLPRTPRNT,194401,4,50,57
Adama_Diakhaby_471,0,0,0,0,0.0,471,274,0,0,0.0,0.0,2019-02-26T19:45:00Z,0,39,0,0,0,0,28,0,1491,0,1,0.0,0,-95,25,120,45,True,0,ATMTKP,233497,3,45,38
