,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,55459,Aaron_Cresswell_402,0,0,0,0,0.0,402,359,0,0,0.0,0.0,2019-04-27T11:30:00Z,0,6,0,0,0,0,36,0,33707,1,0,0.0,0,-701,10,711,50,False,0,ARNKRSL,2,50,21,0
1,17349,Aaron_Lennon_83,0,0,0,0,0.0,83,352,0,0,0.0,0.0,2019-04-28T13:05:00Z,0,43,0,0,0,0,36,0,18901,1,0,0.0,0,-97,9,106,49,True,0,ARNLNN,3,49,90,0
2,74471,Aaron_Mooy_199,0,0,0,0,0.0,199,356,0,0,0.0,0.0,2019-04-26T19:00:00Z,0,14,0,0,0,0,36,0,61946,0,5,0.0,0,-178,365,543,50,False,0,ARNM,3,50,38,2
3,41792,Aaron_Ramsey_14,0,0,0,0,0.0,14,355,0,0,0.0,0.0,2019-04-28T11:00:00Z,0,13,0,0,0,0,36,0,65209,0,3,0.0,0,-16179,91,16270,71,False,0,ARNRMS,3,71,3,0
4,440113,Aaron_Rowe_607,0,0,0,0,0.0,607,356,0,0,0.0,0.0,2019-04-26T19:00:00Z,0,14,0,0,0,0,36,0,39,0,5,0.0,0,5,9,4,45,False,0,ARNR,3,45,38,0
5,214590,Aaron_Wan-Bissaka_145,0,3,29,1,1.1,145,353,0,0,3.6,35.2,2019-04-27T14:00:00Z,90,11,0,0,0,0,36,0,1574809,0,0,0.0,9,38930,49120,10190,45,True,0,ARNPSKN,2,46,31,1
6,432793,Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0.0,564,352,0,0,0.0,0.0,2019-04-28T13:05:00Z,0,43,0,0,0,0,36,0,211,1,0,0.0,0,4,8,4,40,True,0,APTLLKKMRKNLPS,2,40,90,0
7,246878,Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,356,0,0,0.0,0.0,2019-04-26T19:00:00Z,0,14,0,0,0,0,36,0,2895,0,5,0.0,0,-14,18,32,43,False,0,APTLMTSPR,3,43,38,0
8,121599,Abdoulaye_DoucourÃÂ©_390,0,0,14,0,13.0,390,360,2,0,2.9,14.2,2019-04-27T14:00:00Z,90,39,0,0,0,0,36,0,221412,2,1,2.0,2,-20276,5629,25905,60,True,0,APTLTKR,3,58,57,1
9,197030,Aboubakar_Kamara_189,0,0,0,0,0.0,189,354,0,0,0.0,0.0,2019-04-27T14:00:00Z,0,99,0,0,0,0,36,0,335544,0,1,0.0,0,-3894,30,3924,45,True,0,APPKRKMR,4,45,54,0
10,194401,Adalberto_PeÃÂ±aranda_554,0,0,0,0,0.0,554,360,0,0,0.0,0.0,2019-04-27T14:00:00Z,0,39,0,0,0,0,36,0,1127,2,1,0.0,0,15,68,53,50,True,0,ATLPRTPRNT,4,50,57,0
11,233497,Adama_Diakhaby_471,0,0,0,0,0.0,471,356,0,0,0.0,0.0,2019-04-26T19:00:00Z,0,14,0,0,0,0,36,0,1089,0,5,0.0,0,-9,1,10,45,False,0,ATMTKP,3,45,38,1
12,159533,Adama_TraorÃÂ©_500,0,0,0,0,0.0,500,360,0,0,0.0,0.0,2019-04-27T14:00:00Z,0,57,0,0,0,0,36,0,16052,2,1,0.0,0,-47,80,127,51,False,0,ATMTRR,3,51,39,0
13,39155,Adam_Lallana_250,0,0,0,0,0.0,250,356,0,0,0.0,0.0,2019-04-26T19:00:00Z,0,97,0,0,0,0,36,0,40606,0,5,0.0,0,-102,11,113,69,True,0,ATMLLN,3,69,14,0
