,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,55459.0,Aaron_Cresswell_402,0,0,0,0,0.0,402,20,0,0,0.0,0.0,2018-08-18T14:00:00Z,0,98,0,0,0,0,2,0,91333,2,1,0.0,0,-14496,933,15429,55,True,0,ARNKRSL,2.0,50.0,21.0,0
1,17349.0,Aaron_Lennon_83,0,0,4,0,2.3,83,12,3,0,1.4,5.6,2018-08-19T12:30:00Z,90,57,0,0,0,0,2,0,21092,3,1,6.0,2,1983,4229,2246,50,True,0,ARNLNN,3.0,49.0,90.0,2
2,74471.0,Aaron_Mooy_199,0,0,0,0,0.0,199,18,0,0,0.0,0.0,2018-08-19T12:30:00Z,0,43,0,0,0,0,2,0,174495,1,6,0.0,0,-24018,1488,25506,55,False,0,ARNM,3.0,50.0,38.0,3
3,41792.0,Aaron_Ramsey_14,0,0,2,0,4.8,14,14,1,0,2.7,2.4,2018-08-18T16:30:00Z,22,8,0,0,0,0,2,0,66721,2,3,20.0,1,-4393,3565,7958,75,False,0,ARNRMS,3.0,71.0,3.0,2
4,214590.0,Aaron_Wan-Bissaka_145,0,0,-1,0,12.3,145,15,2,0,2.9,12.4,2018-08-20T19:00:00Z,74,14,0,0,0,1,2,0,1110097,2,0,4.0,-2,282492,296156,13664,41,True,0,ARNPSKN,2.0,46.0,31.0,0
5,246878.0,Abdelhamid_Sabiri_205,0,0,3,0,0.5,205,18,3,0,0.7,4.2,2018-08-19T12:30:00Z,45,43,0,0,0,0,2,0,3461,1,6,2.0,1,-386,93,479,45,False,0,APTLMTSPR,3.0,43.0,38.0,0
6,121599.0,Abdoulaye_DoucourÃÂ©_390,1,1,26,0,18.1,390,12,1,0,5.2,32.0,2018-08-19T12:30:00Z,90,90,0,0,0,0,2,0,102174,3,1,2.0,6,-10474,3062,13536,60,False,0,APTLTKR,3.0,58.0,57.0,2
7,197030.0,Aboubakar_Kamara_189,0,0,12,0,34.5,189,19,3,0,5.0,7.6,2018-08-18T14:00:00Z,87,6,0,0,0,0,2,0,542350,1,3,8.0,2,-4546,42121,46667,45,False,0,APPKRKMR,4.0,45.0,54.0,0
8,233497.0,Adama_Diakhaby_471,0,0,2,0,0.3,471,18,2,0,0.4,3.6,2018-08-19T12:30:00Z,29,43,0,0,0,0,2,0,2316,1,6,0.0,1,-471,33,504,50,False,0,ATMTKP,3.0,45.0,38.0,3
9,159533.0,Adama_TraorÃÂ©_500,0,0,11,0,31.6,500,17,0,0,4.9,15.2,2018-08-18T14:00:00Z,45,13,0,0,0,0,2,0,25168,0,2,2.0,1,-10462,799,11261,55,False,0,ATMTRR,3.0,51.0,39.0,1
10,39155.0,Adam_Lallana_250,0,0,2,0,0.4,250,15,0,0,0.0,0.0,2018-08-20T19:00:00Z,3,31,0,0,0,0,2,0,68008,2,0,0.0,1,-10362,431,10793,70,False,0,ATMLLN,3.0,69.0,14.0,0
11,155651.0,Adam_Masina_386,0,0,0,0,0.0,386,12,0,0,0.0,0.0,2018-08-19T12:30:00Z,0,90,0,0,0,0,2,0,4975,3,1,0.0,0,-1003,30,1033,45,False,0,ATMMSN,2.0,43.0,57.0,0
12,54469.0,Adam_Smith_29,0,0,18,0,2.8,29,20,1,0,2.7,16.6,2018-08-18T14:00:00Z,90,35,0,0,0,0,2,0,35599,2,1,8.0,2,4869,7338,2469,45,False,0,ATMSM0,2.0,43.0,91.0,-2
13,219352.0,Ademola_Lookman_170,0,0,0,0,0.0,170,16,0,0,0.0,0.0,2018-08-18T14:00:00Z,0,20,0,0,0,0,2,0,10536,1,2,0.0,0,-2875,104,2979,54,True,0,ATMLLKMN,3.0,49.0,11.0,0
14,20145.0,Adrian_Mariappa_382,0,0,0,0,0.0,382,12,0,0,0.0,0.0,2018-08-19T12:30:00Z,0,90,0,0,0,0,2,0,10139,3,1,0.0,0,-1611,98,1709,45,False,0,ATRNMRP,2.0,42.0,57.0,0
15,46483.0,Adrien Sebastian_Perruchet Silva_231,0,0,3,0,0.1,231,17,0,0,0.4,3.4,2018-08-18T14:00:00Z,8,39,0,0,0,0,2,0,15602,0,2,0.0,1,84,1446,1362,50,True,0,ATRNPRXTSPSXNSLF,3.0,47.0,13.0,0
16,60706.0,AdriÃÂ¡n_San Miguel del Castillo_399,0,0,0,0,0.0,399,20,0,0,0.0,0.0,2018-08-18T14:00:00Z,0,98,0,0,0,0,2,0,27616,2,1,0.0,0,-1799,214,2013,45,True,0,ATRNKSTLTLMKLSN,1.0,42.0,21.0,0
17,154043.0,Ainsley_Maitland-Niles_20,0,0,0,0,0.0,20,14,0,0,0.0,0.0,2018-08-18T16:30:00Z,0,8,0,0,0,0,2,0,26878,2,3,0.0,0,-6916,771,7687,45,False,0,ANSLMTLNTNLS,3.0,44.0,3.0,0
18,100059.0,Alberto_Moreno_240,0,0,0,0,0.0,240,15,0,0,0.0,0.0,2018-08-20T19:00:00Z,0,31,0,0,0,0,2,0,23454,2,0,0.0,0,-3273,965,4238,45,False,0,ALPRTMRN,2.0,41.0,14.0,0
19,128389.0,Aleksandar_Mitrovic_480,0,0,23,0,3.9,480,19,3,1,7.4,28.0,2018-08-18T14:00:00Z,90,6,0,0,0,0,2,0,289024,1,3,42.0,6,-27445,10641,38086,65,False,0,ALKSNTRMTRFK,4.0,63.0,54.0,16
20,143877.0,Alexander_SÃÂ¸rloth_153,0,0,3,0,0.8,153,15,1,0,0.1,0.4,2018-08-20T19:00:00Z,20,14,0,0,0,0,2,0,15430,2,0,0.0,1,-867,993,1860,50,True,0,ALKSNTRSRL0,4.0,48.0,31.0,1
21,59966.0,Alexandre_Lacazette_22,0,0,2,0,10.6,22,14,1,0,1.5,4.2,2018-08-18T16:30:00Z,15,8,0,0,0,0,2,0,187776,2,3,0.0,1,-31583,6615,38198,95,False,0,ALKSNTRLKST,4.0,94.0,3.0,4
22,37265.0,Alexis_SÃÂ¡nchez_295,0,0,0,0,0.0,295,11,0,0,0.0,0.0,2018-08-19T15:00:00Z,0,36,0,0,0,0,2,0,437443,2,3,0.0,0,-55067,15276,70343,105,False,0,ALKSSSNXS,3.0,100.0,1.0,1
23,153133.0,Alex_Iwobi_15,0,0,30,0,26.0,15,14,2,1,9.3,40.4,2018-08-18T16:30:00Z,74,8,0,0,0,0,2,0,34141,2,3,27.0,7,-6773,670,7443,55,False,0,ALKSP,3.0,54.0,3.0,4
24,58376.0,Alex_McCarthy_328,0,0,20,0,0.0,328,16,2,0,3.4,33.8,2018-08-18T14:00:00Z,90,11,0,0,0,0,2,5,131184,1,2,0.0,2,39525,46682,7157,45,False,0,ALKSMKR0,1.0,43.0,20.0,2
25,81880.0,Alex_Oxlade-Chamberlain_248,0,0,0,0,0.0,248,15,0,0,0.0,0.0,2018-08-20T19:00:00Z,0,31,0,0,0,0,2,0,1998,2,0,0.0,0,-416,68,484,65,False,0,ALKSXMPRLNKSLT,3.0,64.0,14.0,0
26,106450.0,Alex_Pritchard_206,0,0,5,0,0.7,206,18,4,0,0.5,2.4,2018-08-19T12:30:00Z,60,43,0,0,0,0,2,0,3894,1,6,2.0,2,-354,139,493,50,False,0,ALKSPRXRT,3.0,48.0,38.0,0
27,45220.0,Alex_Smithies_89,0,0,0,0,0.0,89,13,0,0,0.0,0.0,2018-08-18T11:30:00Z,0,4,0,0,0,0,2,0,6607,0,0,0.0,0,-607,129,736,45,True,0,ALKSSM0S,1.0,42.0,97.0,0
28,149266.0,Alfie_Mawson_487,0,0,0,0,0.0,487,19,0,0,0.0,0.0,2018-08-18T14:00:00Z,0,6,0,0,0,0,2,0,12010,1,3,0.0,0,-3625,62,3687,50,False,0,ALFMSN,2.0,47.0,54.0,0
