,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,55459,Aaron_Cresswell_402,0,0,0,0,0.0,402,349,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,13,0,0,0,0,35,0,34333,2,2,0.0,0,-1408,30,1438,50,True,0,ARNKRSL,2,50,21,0
1,17349,Aaron_Lennon_83,0,0,0,0,0.0,83,344,0,0,0.0,0.0,2019-04-22T19:00:00Z,0,8,0,0,0,0,35,0,18996,2,2,0.0,0,-120,7,127,49,False,0,ARNLNN,3,49,90,0
2,74471,Aaron_Mooy_199,0,0,15,0,38.3,199,346,2,0,7.9,21.0,2019-04-20T14:00:00Z,90,57,0,0,0,0,35,0,62060,2,1,20.0,2,-566,212,778,50,True,0,ARNM,3,50,38,0
3,41792,Aaron_Ramsey_14,0,0,0,0,0.0,14,341,0,0,0.0,0.0,2019-04-21T15:00:00Z,0,31,0,0,0,0,35,0,82209,3,2,0.0,0,-9015,20804,29819,71,True,0,ARNRMS,3,71,3,0
4,440113,Aaron_Rowe_607,0,0,0,0,0.0,607,346,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,57,0,0,0,0,35,0,32,2,1,0.0,0,3,6,3,45,True,0,ARNR,3,45,38,0
5,214590,Aaron_Wan-Bissaka_145,0,0,20,0,10.8,145,341,2,0,3.6,23.6,2019-04-21T15:00:00Z,90,3,0,0,0,0,35,0,1525617,3,2,2.0,1,-15304,33795,49099,45,False,0,ARNPSKN,2,46,31,9
6,432793,Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0.0,564,344,0,0,0.0,0.0,2019-04-22T19:00:00Z,0,8,0,0,0,0,35,0,210,2,2,0.0,0,2,7,5,40,False,0,APTLLKKMRKNLPS,2,40,90,0
7,246878,Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,346,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,57,0,0,0,0,35,0,2901,2,1,0.0,0,-34,16,50,43,True,0,APTLMTSPR,3,43,38,0
8,121599,Abdoulaye_DoucourÃÂ©_390,1,1,23,0,15.3,390,346,1,0,7.1,17.0,2019-04-20T14:00:00Z,90,97,0,0,0,0,35,0,251185,2,1,39.0,5,106412,113812,7400,60,False,1,APTLTKR,3,58,57,2
9,197030,Aboubakar_Kamara_189,0,0,0,0,0.0,189,342,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,98,0,0,0,0,35,0,339003,1,0,0.0,0,-8503,62,8565,45,False,0,APPKRKMR,4,45,54,0
10,194401,Adalberto_PeÃÂ±aranda_554,0,0,0,0,0.0,554,346,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,97,0,0,0,0,35,0,1102,2,1,0.0,0,-55,25,80,50,False,0,ATLPRTPRNT,4,50,57,0
11,233497,Adama_Diakhaby_471,0,0,0,0,0.0,471,346,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,57,0,0,0,0,35,0,1094,2,1,0.0,0,-20,4,24,45,True,0,ATMTKP,3,45,38,0
12,159533,Adama_TraorÃÂ©_500,0,0,5,0,10.3,500,350,0,0,1.6,4.0,2019-04-20T14:00:00Z,6,36,0,0,0,0,35,0,16082,0,0,2.0,1,-70,104,174,51,True,0,ATMTRR,3,51,39,0
13,39155,Adam_Lallana_250,0,0,0,0,0.0,250,343,0,0,0.0,0.0,2019-04-21T15:00:00Z,0,99,0,0,0,0,35,0,40695,2,0,0.0,0,-184,22,206,69,False,0,ATMLLN,3,69,14,0
14,155651,Adam_Masina_386,0,0,12,0,1.5,386,346,1,0,1.6,14.2,2019-04-20T14:00:00Z,90,97,0,0,0,0,35,0,11198,2,1,0.0,2,6669,6900,231,43,False,0,ATMMSN,2,43,57,0
15,54469,Adam_Smith_29,0,0,0,0,0.0,29,342,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,54,0,0,0,0,35,0,29545,1,0,0.0,0,1323,1948,625,43,True,0,ATMSM0,2,43,91,0
16,219352,Ademola_Lookman_170,0,0,0,0,0.0,170,345,0,0,0.0,0.0,2019-04-21T12:30:00Z,0,1,0,0,0,0,35,0,5783,0,4,0.0,0,-127,20,147,49,True,0,ATMLLKMN,3,49,11,1
17,20145,Adrian_Mariappa_382,0,0,14,0,0.1,382,346,1,0,1.6,16.0,2019-04-20T14:00:00Z,90,97,0,0,0,0,35,0,43434,2,1,0.0,2,388,2717,2329,42,False,0,ATRNMRP,2,42,57,1
18,46483,Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0.0,231,349,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,35,0,0,0,0,35,0,9423,2,2,0.0,0,-39,1,40,47,False,0,ATRNPRXTSPSXNSLF,3,47,13,0
19,60706,AdriÃÂ¡n_San Miguel del Castillo_399,0,0,0,0,0.0,399,349,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,13,0,0,0,0,35,0,18807,2,2,0.0,0,-129,65,194,42,True,0,ATRNKSTLTLMKLSN,1,42,21,0
20,154043,Ainsley_Maitland-Niles_20,0,0,16,0,3.4,20,341,2,0,2.8,17.0,2019-04-21T15:00:00Z,45,31,0,0,0,0,35,0,28221,3,2,8.0,1,743,2193,1450,44,True,0,ANSLMTLNTNLS,3,44,3,-2
