gw,id,ps1,ps2,ps3
35,461450,1.2165481808643508,1.0477548050299288,0.0967741935483871
35,90585,1.2338508470582998,1.2359740295918922,0.25806451612903225
35,58845,1.0351325176919104,1.1611298483999084,0.06451612903225806
35,245923,1.1903725861887346,0.5383547593114912,0.06451612903225806
35,56983,2.247769937779022,2.027413493643657,1.7258064516129032
35,60706,1.0786107785614756,0.7466156505085074,0.06451612903225806
35,219937,2.089237938530724,1.8944236853110235,1.3709677419354838
35,203325,2.691071385516117,1.8910585378245914,1.596774193548387
35,170271,1.260026441733916,0.17834016794211488,0.06451612903225806
35,216616,1.0351325176919104,1.003278013518673,0.03225806451612903
35,171317,1.9779614810078592,2.4713401518622806,1.7580645161290323
35,467114,1.0786107785614756,0.9149144550694124,0.06451612903225806
35,173818,0.9916542568223453,0.11842354788507098,0.06451612903225806
35,220037,1.2935151130963407,1.2359740295918922,0.0967741935483871
35,126184,2.1227424345356094,2.4009385685670654,1.6290322580645162
35,41135,1.0786107785614756,0.296904478363634,0.03225806451612903
35,101982,2.877962902310004,2.6736658412943384,2.0806451612903225
35,108813,1.1034160644496043,1.2359740295918922,0.0967741935483871
35,492373,1.0351325176919104,0.6865802139786653,0.03225806451612903
35,114283,1.4599255368804218,1.1357949518509352,0.41935483870967744
35,58621,0.9916542568223451,1.109835304492688,0.3870967741935484
35,101537,1.0351325176919104,0.013348145714623142,0.2903225806451613
35,231372,2.0670759851631004,1.2391165728612519,1.064516129032258
35,209288,1.059937803580039,1.2359740295918922,0.06451612903225806
35,55422,3.2945553202802844,5.723144228585297,2.6129032258064515
35,20529,1.2673395184207246,0.08743107703302398,0.06451612903225806
35,80226,3.0129370346519657,2.0290322333358652,2.370967741935484
35,164511,2.0727347479041804,1.8769179545125225,1.5
35,196118,0.9916542568223453,0.1783401679421149,0.03225806451612903
35,47247,1.9968470016601794,2.6054053144475215,1.596774193548387
35,463912,1.0351325176919104,0.9155114658789415,0.03225806451612903
35,153127,0.9916542568223453,0.4029688768911445,0.03225806451612903
35,430367,1.2165481808643508,0.5383547593114912,0.06451612903225806
35,51927,2.529256487034615,2.4465728412987464,1.8870967741935485
35,180294,1.0786107785614758,0.11842354788507098,0.22580645161290322
35,73314,3.318133106648741,1.777241821007145,1.2580645161290323
35,109646,2.3617611387964583,2.124048975334093,1.467741935483871
35,74230,1.1903725861887346,1.0442611101325705,0.3870967741935484
35,59735,0.9916542568223453,1.0702207574908176,0.0967741935483871
