id,total_points
240143,0
101537,0
103955,1
43670,2
233425,1
79934,2
38716,0
82403,5
220037,0
90105,0
195471,0
228798,0
165808,-1
170271,0
102057,2
179456,0
192895,1
216051,0
184386,0
41135,0
106837,6
155197,0
232937,0
115382,2
242058,0
146941,1
164484,0
40559,0
18073,0
165809,1
56979,2
206915,0
462424,0
222694,0
56983,0
19419,0
55494,0
59735,2
55605,7
101105,0
20452,1
80201,2
166324,1
66588,0
109322,0
90517,3
47390,0
101668,4
244723,0
215136,0
83314,2
141569,0
199598,0
218031,0
195064,0
166989,3
197937,0
141746,17
437495,1
492374,0
173515,0
60232,0
232826,0
158534,9
101982,3
448514,2
60914,1
205651,9
61366,3
55422,2
27789,0
166640,6
82078,0
93264,6
209244,0
232928,0
103025,0
169187,2
49944,2
495542,0
39476,0
153366,2
97299,0
114128,0
232977,0
86417,1
212319,0
60025,2
50175,2
205533,1
197030,0
165153,7
228286,2
437858,0
82514,0
225796,2
178301,13
173904,0
444145,0
92217,1
50232,0
194799,1
199584,0
74230,5
101148,1
89274,0
33148,0
173809,0
109345,0
219924,0
108416,-1
216208,0
40669,5
97032,0
176420,2
66975,0
184667,2
216616,2
84182,4
164511,0
126184,0
197464,0
235382,0
110979,5
480455,0
232423,0
109528,0
153379,0
153379,0
488404,0
220627,6
102380,0
214285,0
195735,1
110504,0
195864,0
61916,0
217401,0
15033,1
214466,0
84450,0
37402,7
214048,1
232653,0
105666,0
41733,2
39155,3
84915,0
168765,0
28690,0
223340,0
118748,9
180804,1
94147,2
49083,0
40145,0
157668,0
111782,0
119471,1
60586,0
86934,1
231372,3
77359,0
47431,2
199249,6
168763,0
116535,2
58893,0
232427,0
200439,7
49440,0
204676,0
214987,0
178186,3
245824,1
244851,0
146610,0
92371,0
223175,1
225368,0
194794,0
434138,0
54861,1
200720,0
155529,0
58621,1
15749,0
204480,3
209289,0
209289,0
213405,0
121599,1
149915,0
250604,0
169528,2
80179,0
114243,2
111478,9
226182,0
167074,0
66242,0
167199,1
217593,3
110735,6
61933,0
220738,0
91651,5
157882,0
41674,0
128198,0
38290,0
153127,0
152590,0
72222,4
81441,0
83427,0
59949,1
466955,0
146426,2
153723,2
153256,2
86881,3
47247,0
78356,0
39487,0
200641,0
44699,2
203341,0
67089,0
200402,2
80226,0
60551,3
198869,6
100649,8
82691,0
109434,0
209362,0
171317,1
131897,6
51927,8
213482,0
36903,3
206325,0
88894,7
74208,1
153682,0
164555,8
203389,0
49262,0
85955,1
41823,0
181008,0
108156,0
61739,0
111773,0
428610,0
40564,0
148508,3
126187,0
172649,0
151086,0
85971,3
171771,6
84939,0
455084,0
57913,0
17997,0
20310,0
432656,0
149484,6
96994,2
51090,8
83312,0
40784,0
149266,0
180135,1
39790,0
94245,0
153133,1
50093,0
72681,0
219352,0
219961,1
119765,1
107265,0
104953,0
242166,0
62974,0
170137,2
166477,0
195774,0
95715,1
221272,0
179018,2
19194,0
78830,9
155569,0
122806,3
244856,0
106618,0
102826,0
40720,5
55037,2
234908,0
184341,2
55909,0
121160,3
50471,2
116216,0
194634,2
222018,0
167878,1
93284,0
108813,0
183015,0
220566,2
18987,0
135363,0
194252,0
232792,6
193645,0
449988,1
122074,0
111291,1
41328,0
174874,2
169359,11
432720,0
60689,2
98747,9
200600,1
171287,2
198849,0
113534,0
50229,1
19188,8
154043,0
42427,0
68312,1
87873,0
243016,0
111457,0
105717,6
59125,0
151119,0
20529,0
40836,2
106760,7
95463,0
194126,0
81880,0
40383,0
45268,3
103192,2
194164,0
42525,0
217487,0
152898,0
115556,0
200617,0
103914,8
51938,1
87107,0
178304,0
51940,2
90585,2
232787,2
433154,3
155405,0
178173,0
76357,2
179830,1
60307,3
247632,2
61558,0
220394,0
121145,3
461450,0
109745,0
54102,0
40386,0
220598,0
177815,5
159533,1
209046,0
216054,0
225321,2
111931,0
214225,0
88900,7
173807,0
199796,6
27436,6
17745,6
197469,0
74854,0
222677,0
111234,1
109533,0
244619,1
57145,0
215059,0
184704,0
17761,6
196118,0
210407,0
209042,0
219937,0
200088,0
128389,1
57328,2
148225,2
83299,0
37339,0
41727,0
172841,4
160987,0
79852,0
199798,6
82143,0
98980,6
82263,0
172780,3
46483,0
74471,0
44683,1
19236,0
218023,0
204642,0
172632,0
226597,1
15157,1
63426,0
116643,0
83283,1
203325,2
180974,1
78916,6
108053,2
215460,0
220688,0
214590,2
218997,0
59940,1
56377,0
95658,2
214470,0
59859,2
197365,0
106617,7
180294,2
37096,15
171975,2
98770,0
441271,0
243568,0
37605,0
105377,0
232797,0
232413,13
58376,6
169432,1
201084,0
37572,0
200878,2
176413,0
120250,0
20066,0
19624,0
37915,6
83543,0
55038,0
58845,0
172850,8
431019,0
151589,1
171314,2
444463,7
165210,1
172782,3
61604,0
77777,0
80146,8
461102,0
61600,0
167473,0
201666,1
182539,1
176297,5
20467,6
81012,0
57531,0
75115,2
41270,0
431131,3
156689,0
474003,0
114536,0
193488,1
221239,0
