id,total_points
240143,3
101537,0
103955,6
43670,0
233425,0
79934,1
38716,0
432927,0
82403,1
220037,0
90105,0
195471,0
228798,0
165808,0
170271,0
102057,0
179456,0
192895,4
216051,0
184386,0
41135,1
106837,0
155197,0
232937,0
115382,7
242058,0
146941,0
164484,0
40559,0
18073,1
165809,3
56979,2
206915,2
462424,0
222694,7
56983,1
19419,0
55494,0
59735,2
55605,0
101105,0
20452,2
80201,8
166324,3
66588,6
109322,0
90517,0
47390,0
101668,5
244723,0
215136,0
83314,0
141569,0
199598,2
218031,0
195064,0
166989,3
197937,1
141746,12
437495,11
492374,0
173515,0
60232,0
232826,1
158534,8
101982,2
448514,1
60914,7
205651,0
61366,3
55422,11
27789,1
166640,1
82078,0
93264,2
209244,1
232928,0
103025,0
169187,2
49944,0
495542,0
39476,0
153366,3
97299,6
114128,0
232977,0
86417,2
223332,0
212319,0
60025,0
50175,2
205533,0
197030,0
165153,1
228286,2
437858,1
82514,0
225796,1
178301,11
173904,2
444145,3
92217,2
50232,0
194799,1
199584,0
74230,1
101148,0
89274,0
33148,0
173809,0
109345,5
219924,0
108416,2
216208,0
40669,1
97032,0
176420,2
66975,1
184667,2
216616,1
84182,8
164511,7
126184,7
197464,0
235382,1
110979,9
480455,0
232423,0
109528,0
153379,0
153379,0
488404,0
220627,1
102380,0
214285,0
195735,1
110504,7
195864,0
61916,0
217401,2
15033,0
214466,0
84450,8
37402,0
214048,0
232653,1
105666,0
41733,2
39155,1
84915,0
168765,0
28690,1
223340,13
118748,2
180804,-1
94147,1
49083,0
40145,0
157668,1
111782,0
119471,0
60586,0
86934,4
231372,11
77359,0
47431,0
199249,6
168763,0
116535,2
58893,0
232427,0
200439,2
49440,0
204676,0
214987,0
178186,1
245824,0
244851,0
146610,0
92371,1
223175,2
225368,0
194794,0
434138,0
54861,2
200720,0
155529,0
58621,0
15749,0
204480,2
209289,6
209289,6
213405,0
121599,6
149915,0
250604,1
169528,6
80179,0
114243,2
111478,0
226182,0
167074,0
66242,0
167199,0
217593,0
110735,1
61933,0
220738,0
91651,1
157882,0
41674,0
128198,0
38290,0
153127,2
152590,0
72222,3
81441,0
83427,1
59949,1
466955,0
146426,9
153723,0
153256,2
86881,0
47247,0
78356,1
39487,2
200641,0
44699,1
203341,1
67089,0
200402,1
80226,0
60551,1
198869,1
100649,0
82691,1
109434,0
209362,0
171317,2
131897,0
51927,2
213482,0
36903,0
206325,0
88894,0
74208,1
153682,0
233489,0
6744,0
164555,1
