id,total_points
461450,0
90585,0
58845,0
245923,0
56983,1
60706,0
219937,2
203325,2
170271,0
216616,0
171317,1
467114,0
173818,0
220037,0
126184,1
41135,0
101982,2
108813,0
492373,0
114283,1
58621,1
101537,0
231372,1
209288,0
55422,1
20529,0
80226,0
164511,0
196118,0
47247,3
463912,0
153127,0
430367,0
51927,0
180294,1
73314,1
109646,1
74230,0
59735,0
76357,0
174593,0
173807,0
54861,7
85971,3
199584,5
21205,0
448487,0
182436,0
78056,0
98980,2
15749,0
81012,0
96994,5
41733,1
164555,2
171771,0
111782,0
81183,2
164484,0
108053,1
166324,2
40669,2
214987,0
80146,0
531076,0
437858,2
121599,2
179830,2
108416,6
167878,3
204480,2
450527,2
439510,0
50175,9
57328,0
486870,0
437495,7
224444,20
195473,0
50232,4
116535,10
159533,2
42525,0
505265,0
233489,0
165808,0
106617,1
118748,10
231747,0
83427,11
105717,0
40386,5
480216,0
170137,2
101148,0
102057,0
61916,0
20452,0
40694,0
149266,0
110735,2
40845,0
28690,0
40564,0
59949,2
108823,3
449988,2
194252,0
57410,0
172841,8
61558,2
197464,2
55459,3
50471,0
449781,0
217593,2
61366,0
481371,0
193645,0
116216,3
200720,0
78916,3
38533,5
244851,0
431131,0
37915,8
39487,0
38290,0
57913,0
180974,6
149484,0
432720,0
194126,0
181008,0
19236,0
233425,0
109345,0
68983,0
80179,0
195480,1
15157,0
490145,0
58376,2
153682,0
461446,0
243343,0
167074,1
437688,0
232423,0
85242,0
57513,0
98770,0
55494,0
114243,2
109638,0
92217,2
496179,0
17601,7
226182,0
173904,0
245824,0
78830,8
200089,5
40784,0
465572,0
492066,0
82078,0
67089,0
470255,0
155197,0
215439,2
216054,0
480818,0
205651,5
84182,2
154043,1
466955,0
438277,0
152898,0
115556,0
433590,0
132015,14
198044,0
220394,0
222018,0
55038,0
214466,0
95715,0
447325,0
93284,0
82403,6
19624,2
60025,1
74471,0
119471,0
465551,0
198869,2
194164,1
225368,0
491559,0
111234,2
450542,0
75115,0
60689,2
61739,0
17997,0
214470,0
195471,0
462635,0
110979,5
210407,5
106611,2
461096,0
219352,1
478449,0
204676,1
220598,0
219265,0
474907,0
62974,0
41674,0
60252,2
108156,0
490138,0
126187,0
243505,2
120250,1
89274,0
481626,0
217401,0
111291,0
37572,0
83312,0
208998,0
199798,1
55037,1
222017,0
200878,0
116643,2
230127,4
101188,2
247632,0
440993,0
199796,0
49262,0
495542,0
121145,11
422612,0
19188,0
432656,1
49440,6
61600,0
84915,0
215460,1
41823,0
79852,0
173809,0
109434,0
232826,0
155513,0
81441,0
173821,1
20467,6
83543,0
55914,0
115382,0
214285,0
146610,0
440241,0
83283,2
40836,0
82514,0
141569,0
91047,2
235382,3
149915,6
38588,0
463034,0
178186,3
206915,1
200600,0
203368,0
179456,0
60914,0
153379,0
153379,0
18987,0
215059,2
114536,0
57531,2
456966,0
81880,0
232398,0
490721,0
232977,0
462384,0
215379,0
175592,0
61933,0
86417,2
92259,0
447093,0
439242,0
104953,0
57145,0
66975,0
174874,0
109322,2
82691,5
153723,0
433154,2
49944,1
102826,1
167473,0
66838,0
220566,4
128389,0
100649,1
97032,0
101105,1
41727,0
87107,0
422306,0
39155,1
60586,1
101394,2
44699,1
19419,1
40559,0
195064,0
215136,0
111773,6
155529,0
90517,0
442229,0
107613,1
104547,1
455084,0
168763,0
66588,6
36903,7
105377,10
33148,0
168765,2
97299,0
49957,0
221239,1
79934,3
445896,0
58786,0
218023,0
450070,0
17761,0
39790,0
55605,6
74854,0
86934,0
200088,0
178173,0
232653,2
59125,0
109528,0
218997,0
60232,2
59940,1
40383,0
219291,0
40142,0
221272,0
474003,0
194634,0
183015,0
434138,0
63426,6
44683,1
209353,0
141020,0
232427,0
107265,0
157882,2
250604,0
492374,0
72222,8
146941,0
66242,0
232787,2
101178,6
240143,1
244848,0
165210,3
159506,1
87873,6
106618,0
166640,0
60307,2
157668,1
215062,0
105666,2
103955,2
103025,0
461102,0
197937,0
77777,0
103914,0
169359,1
168399,0
172782,2
151119,0
110504,2
18867,0
98747,0
54102,0
151589,2
209362,0
83314,0
77359,0
217487,0
248937,0
222694,6
80954,12
152760,0
223824,0
153366,2
223349,0
222531,2
83299,0
232361,0
93100,2
151086,0
230046,2
88894,0
40145,2
119765,2
232413,10
227127,1
200826,3
180135,1
78356,0
184259,0
444884,0
146426,1
160987,0
164011,0
244858,7
169187,6
206325,0
122798,2
449926,0
433019,0
173954,0
198826,2
18073,0
114128,0
523700,7
167522,0
242058,0
441271,1
221610,0
213482,0
448514,0
213345,1
11948,0
171287,0
40146,0
447372,0
232829,0
178301,5
193488,7
59859,5
93264,6
122775,0
176420,1
60551,1
177815,2
152898,0
115556,0
184386,0
94245,0
27789,0
50093,0
20066,0
38716,0
178304,0
153673,0
123354,0
68312,1
220738,0
78007,0
122806,6
199249,6
428610,0
199598,0
184349,0
179018,2
222627,0
87835,0
42427,0
194799,1
158534,5
111478,0
32259,0
121160,0
49413,1
214225,0
184704,0
56377,0
480455,0
45268,1
219924,0
243016,0
27436,2
195774,0
209244,0
171314,0
153133,0
72681,0
86153,0
232797,0
461533,0
37096,2
234908,0
82143,0
88900,2
128198,0
245719,0
487836,0
486672,0
212319,2
169528,0
200402,1
94147,1
50229,2
223175,0
169432,0
207189,0
102884,0
481624,0
84939,1
56979,0
443296,1
103123,0
122074,0
465299,0
478912,0
200439,9
244723,13
221399,16
171975,0
232792,0
49083,0
195864,0
216208,0
465390,0
7645,0
19194,0
37339,1
148508,0
197030,0
50472,2
209042,0
47390,0
432927,0
165809,2
90105,0
203389,11
214048,0
204642,0
225321,10
155405,2
219961,6
220688,0
220688,0
220688,0
216051,0
216051,0
216051,0
101668,0
101668,0
225796,0
225796,0
55909,0
55909,0
55909,0
111457,0
111457,0
41270,0
41270,0
37605,0
37605,0
173879,0
173879,0
109533,0
109533,0
165153,0
165153,0
180804,0
180804,0
180804,0
44346,0
44346,0
85955,0
85955,0
447373,0
447373,0
51940,0
51940,0
51940,0
176297,0
176297,0
176297,0
156689,0
156689,0
156689,0
47431,0
47431,0
101582,0
101582,0
101582,0
243568,0
243568,0
58893,0
58893,0
58893,0
172850,0
172850,0
168580,0
168580,0
58498,0
58498,0
58498,0
17745,0
17745,0
226597,0
226597,0
61604,0
61604,0
250370,0
250370,0
250370,0
98745,0
98745,0
441191,0
441191,0
58822,0
58822,0
209289,0
209289,0
209289,0
209289,0
95658,0
95658,0
95658,0
244856,0
244856,0
244856,0
173515,0
173515,0
214590,0
214590,0
214590,0
103192,0
103192,0
37642,0
37642,0
232937,0
232937,0
232937,0
205533,0
205533,0
59966,0
59966,0
232928,0
232928,0
232928,0
149828,0
149828,0
472464,0
472464,0
472464,0
209046,0
209046,0
135363,0
135363,0
493250,0
493250,0
493250,0
155569,0
155569,0
111931,0
111931,0
488404,0
488404,0
488404,0
184029,0
184029,0
242166,0
242166,0
109745,0
109745,0
194794,0
194794,0
20310,0
20310,0
218031,0
218031,0
223332,0
223332,0
51090,0
51090,0
86881,0
86881,0
69140,0
69140,0
228286,0
228286,0
82263,0
82263,0
513789,0
513789,0
232881,0
232881,0
62398,0
62398,0
62398,0
166989,0
166989,0
444463,0
444463,0
124183,0
124183,0
166477,0
166477,0
172649,0
172649,0
172649,0
232229,0
232229,0
461585,0
461585,0
213405,0
213405,0
201666,0
201666,0
462424,0
462424,0
39476,0
39476,0
222677,0
222677,0
222677,0
54694,0
54694,0
203341,0
203341,0
153256,0
153256,0
184341,0
184341,0
43670,0
43670,0
43670,0
148225,0
148225,0
148225,0
115918,0
115918,0
192895,0
192895,0
106760,0
106760,0
106760,0
219847,0
219847,0
40720,0
40720,0
40720,0
102380,0
102380,0
449434,0
449434,0
449434,0
106837,0
106837,0
201084,0
201084,0
201084,0
195735,0
195735,0
198849,0
198849,0
223340,0
223340,0
220627,0
220627,0
195851,0
195851,0
195851,0
113534,0
113534,0
84450,0
84450,0
74208,0
74208,0
74208,0
91651,0
91651,0
41328,0
41328,0
37402,0
37402,0
244619,0
244619,0
200617,0
200617,0
200617,0
444145,0
444145,0
15033,0
15033,0
92371,0
92371,0
439482,0
439482,0
172632,0
172632,0
180184,0
180184,0
180184,0
176413,0
176413,0
197469,0
197469,0
80201,0
80201,0
431019,0
431019,0
42899,0
42899,0
42899,0
182539,0
182539,0
167199,0
167199,0
131897,0
131897,0
101184,0
101184,0
172780,0
172780,0
51938,0
51938,0
152590,0
152590,0
152590,0
95463,0
95463,0
228798,0
228798,0
116594,0
116594,0
156074,0
156074,0
197365,0
197365,0
197365,0
141746,0
141746,0
141746,0
6744,0
6744,0
6744,0
184667,0
184667,0
184667,0
76359,0
76359,0
76359,0
200641,0
200641,0
46483,0
46483,0
421796,0
421796,0
