id,total_points
215062,0
122775,0
80226,0
60551,1
198869,6
100649,0
82691,1
230127,0
109434,0
209362,0
171317,0
131897,0
51927,1
213482,0
36903,2
206325,6
88894,8
74208,2
153682,0
233489,0
6744,0
465572,0
164555,1
203389,0
49262,0
85955,3
41823,0
181008,0
108156,0
61739,0
111773,0
428610,0
40564,0
148508,0
126187,2
440241,0
172649,0
151086,2
85971,2
171771,2
84939,2
455084,0
57913,0
17997,0
448487,0
20310,0
432656,0
149484,7
96994,7
51090,7
83312,0
40784,0
149266,0
180135,0
39790,0
245923,0
94245,2
461533,0
153133,3
50093,0
72681,0
219352,2
219961,5
119765,0
107265,0
104953,0
242166,0
62974,1
170137,1
166477,1
195774,0
95715,1
221272,0
179018,3
19194,0
443296,0
78830,0
155569,0
122806,3
244856,0
106618,0
102826,0
40720,2
55037,3
234908,0
184341,3
55909,0
121160,6
219265,0
50471,0
116216,10
194634,0
222018,0
167878,0
93284,0
108813,0
183015,0
220566,1
18987,2
135363,0
194252,2
232792,0
193645,0
449988,1
122074,0
111291,0
41328,15
174874,1
169359,6
432720,0
60689,2
98747,3
200600,2
171287,0
198849,0
113534,0
50229,1
19188,6
154043,0
42427,1
68312,7
87873,7
243016,3
111457,0
105717,0
59125,0
17601,0
151119,0
20529,0
40836,8
106760,6
95463,0
194126,0
81880,1
40383,0
109638,0
45268,2
103192,0
209353,0
194164,0
42525,0
217487,0
152898,2
115556,2
200617,0
103914,0
51938,1
87107,0
178304,0
51940,7
90585,2
232787,2
433154,2
155405,2
178173,0
76357,0
430367,1
179830,0
60307,9
247632,2
61558,2
220394,0
121145,0
461450,0
109745,0
54102,0
40386,2
465299,0
220598,0
177815,2
159533,1
209046,7
216054,0
225321,3
111931,0
214225,2
88900,2
173807,0
199796,9
27436,1
17745,2
197469,0
74854,0
222677,0
111234,1
109533,0
244619,0
57145,0
215059,8
184704,1
17761,1
196118,0
487836,0
210407,13
209042,0
219937,0
200088,0
128389,7
57328,6
148225,1
83299,6
37339,0
41727,0
172841,2
160987,0
79852,0
199798,6
82143,0
98980,10
82263,14
172780,5
46483,0
74471,0
44683,1
19236,0
218023,0
204642,0
172632,0
226597,0
15157,1
63426,0
439510,0
116643,0
83283,2
203325,2
180974,0
78916,0
108053,0
215460,0
220688,1
214590,8
218997,0
59940,6
56377,1
95658,5
214470,0
59859,3
197365,0
106617,15
180294,2
37096,1
171975,1
98770,0
441271,2
243568,0
37605,0
105377,2
232797,0
232413,11
58376,3
169432,1
201084,0
37572,0
200878,0
176413,4
120250,1
447093,0
20066,0
19624,2
37915,2
83543,0
55038,0
58845,1
172850,0
431019,0
151589,2
171314,8
444463,1
165210,0
172782,0
61604,0
77777,0
80146,5
461102,0
61600,0
167473,0
201666,8
182539,0
176297,3
20467,2
81012,1
57531,2
75115,13
41270,6
431131,1
156689,0
486870,0
474003,0
114536,0
193488,0
221239,0
58498,0
215379,0
76359,0
184349,0
60252,1
463912,0
116594,0
55914,2
44346,0
123354,0
467114,0
173821,0
195851,1
68983,1
224444,6
195473,2
32259,0
57513,0
155513,0
132015,2
98745,8
465551,0
102884,0
58822,5
54694,0
456966,0
40142,0
114283,6
492373,0
101582,3
230046,3
92259,0
21205,0
78056,2
480216,0
109646,1
40694,0
93100,0
58786,0
73314,2
444884,0
62398,0
223349,0
168399,0
213345,0
103123,0
81183,1
219847,1
18867,1
481626,0
40845,0
203368,0
80954,1
49957,0
49413,0
69140,0
101188,1
101178,1
149828,0
122798,2
91047,2
221610,0
168580,2
60706,0
232361,0
50472,1
167522,0
59966,2
85242,0
198826,0
227127,3
450527,0
57410,0
173879,1
215439,1
42899,0
200089,0
461096,0
208998,0
106611,0
222531,0
243343,0
221399,9
66838,0
437688,0
164011,4
207189,0
55459,4
40146,2
180184,0
152760,2
107613,0
200826,0
245719,0
38533,2
222627,0
86153,0
156074,8
108823,0
153673,0
101184,0
173954,1
87835,0
115918,0
490721,0
7645,0
104547,0
449926,0
175592,0
463034,0
141020,0
124183,0
37642,1
174593,0
159506,1
