id,total_points
240143,0
101537,0
103955,13
43670,4
233425,2
79934,1
38716,0
82403,18
220037,0
195471,0
228798,0
165808,0
170271,0
102057,0
179456,0
192895,1
216051,0
41135,0
106837,1
155197,0
232937,0
115382,1
242058,0
146941,0
164484,0
40559,0
18073,0
165809,0
56979,11
206915,3
462424,0
222694,0
19419,2
55494,0
55605,6
101105,0
20452,0
80201,1
166324,2
66588,1
109322,0
90517,10
101668,8
244723,0
215136,5
141569,0
199598,0
218031,0
195064,0
166989,2
197937,2
141746,6
437495,3
492374,0
173515,1
60232,0
232826,0
158534,5
101982,0
448514,1
60914,14
205651,2
61366,14
55422,1
27789,0
166640,1
82078,0
93264,6
209244,0
232928,0
103025,4
169187,1
49944,0
495542,0
39476,0
153366,2
97299,6
114128,0
86417,2
212319,7
60025,2
50175,5
205533,1
197030,1
165153,5
228286,2
437858,1
82514,0
225796,5
173904,0
444145,0
92217,2
199584,0
74230,5
33148,0
173809,0
109345,2
219924,0
108416,1
216208,0
40669,1
97032,0
176420,1
66975,1
184667,2
216616,1
84182,2
164511,2
126184,0
197464,0
235382,0
110979,6
480455,0
232423,0
153379,0
153379,0
488404,0
220627,2
102380,0
214285,0
195735,0
195864,0
61916,0
217401,1
15033,0
214466,0
84450,1
37402,1
214048,0
105666,0
41733,8
39155,0
84915,0
168765,0
28690,0
223340,2
118748,14
180804,0
94147,0
49083,0
40145,0
157668,0
111782,0
60586,0
86934,1
231372,0
47431,2
199249,6
168763,0
116535,0
58893,0
232427,0
200439,2
49440,0
204676,0
214987,0
178186,2
245824,0
244851,0
146610,0
92371,0
225368,0
194794,0
434138,0
54861,13
200720,7
155529,0
58621,0
15749,0
204480,5
209289,0
209289,0
213405,0
121599,2
149915,0
250604,0
169528,1
80179,0
111478,1
226182,0
167074,0
66242,0
167199,1
217593,2
110735,1
61933,0
220738,0
91651,1
157882,0
41674,0
128198,0
38290,0
152590,5
72222,2
83427,0
59949,0
466955,0
146426,0
153723,5
153256,0
86881,2
47247,2
78356,0
39487,0
200641,0
44699,1
203341,1
200402,-2
80226,7
60551,6
198869,1
100649,0
82691,1
109434,0
209362,0
171317,2
131897,1
51927,2
213482,0
36903,0
206325,0
74208,10
153682,0
233489,0
6744,0
164555,1
203389,0
49262,0
85955,0
41823,1
181008,0
61739,0
428610,0
126187,2
172649,3
151086,1
85971,13
171771,2
84939,8
455084,0
57913,0
17997,0
20310,0
432656,0
96994,2
51090,2
83312,0
40784,0
149266,0
39790,0
94245,1
153133,2
50093,0
72681,0
219352,2
219961,1
119765,2
107265,0
242166,0
62974,0
166477,0
195774,0
95715,1
221272,0
19194,0
78830,12
155569,0
244856,0
102826,6
40720,1
55037,2
234908,0
184341,8
55909,0
121160,6
50471,4
116216,1
194634,1
222018,1
167878,1
93284,0
108813,0
183015,0
220566,3
18987,0
135363,0
194252,3
232792,1
193645,1
449988,1
122074,0
111291,0
41328,0
174874,1
432720,0
60689,2
98747,3
200600,2
171287,0
198849,0
113534,0
50229,2
19188,0
154043,0
42427,0
68312,0
87873,1
243016,0
111457,0
105717,1
59125,0
20529,0
40836,3
106760,0
95463,0
194126,0
81880,0
40383,0
109638,1
45268,3
103192,8
194164,0
42525,0
152898,1
115556,1
200617,0
103914,2
51938,5
87107,0
178304,0
51940,0
90585,0
232787,7
433154,2
155405,7
178173,0
76357,1
179830,1
60307,8
247632,2
61558,0
220394,0
121145,6
461450,0
109745,0
54102,0
40386,1
220598,0
177815,6
159533,2
209046,0
216054,0
225321,1
111931,0
214225,1
88900,0
173807,0
27436,0
17745,2
197469,0
74854,0
222677,0
111234,2
109533,0
244619,0
215059,0
17761,2
210407,-2
209042,0
219937,0
200088,0
128389,0
57328,5
148225,2
83299,0
41727,0
172841,1
160987,0
82143,0
82263,0
172780,4
46483,0
74471,0
44683,2
19236,0
218023,0
204642,0
172632,0
226597,1
15157,0
63426,0
116643,3
83283,1
203325,2
78916,0
108053,0
215460,1
220688,7
214590,2
218997,0
59940,0
56377,0
95658,2
214470,0
59859,3
197365,0
106617,8
180294,2
37096,2
171975,1
441271,0
243568,0
37605,0
105377,1
232797,0
232413,5
58376,2
169432,8
201084,0
37572,0
200878,1
176413,8
120250,3
20066,0
19624,1
37915,6
83543,0
55038,0
172850,2
431019,0
151589,2
171314,6
444463,2
165210,1
172782,2
61604,0
77777,0
80146,1
461102,0
61600,1
167473,0
201666,0
182539,1
176297,6
20467,2
81012,0
57531,0
41270,0
431131,0
156689,0
474003,0
114536,0
58498,0
76359,0
184349,0
60252,0
463912,0
116594,2
55914,1
44346,6
467114,0
173821,0
195851,2
68983,2
224444,0
195473,1
32259,0
57513,0
132015,3
98745,1
102884,0
58822,0
54694,2
101582,0
92259,0
78056,1
480216,0
109646,1
40694,0
93100,9
58786,0
444884,0
62398,0
168399,0
103123,2
81183,0
219847,2
18867,0
40845,0
80954,1
49957,0
49413,0
69140,0
101188,0
101178,5
149828,0
122798,6
91047,2
221610,0
168580,9
