id,total_points
240143,0
101537,0
103955,8
43670,0
233425,2
79934,2
38716,1
432927,0
82403,0
220037,0
90105,0
195471,0
228798,0
165808,0
170271,0
102057,0
179456,0
192895,0
461446,0
231747,2
216051,0
184386,0
11948,0
41135,0
106837,0
155197,1
232937,0
115382,2
242058,0
146941,0
164484,0
40559,0
18073,1
165809,5
56979,2
206915,2
462424,0
222694,6
56983,0
19419,0
55494,0
59735,1
55605,6
244848,0
101105,0
243505,0
492066,0
20452,0
80201,0
166324,3
66588,6
109322,3
90517,0
47390,0
101668,1
244723,1
215136,0
83314,-2
141569,0
199598,0
218031,5
195064,0
166989,3
197937,5
141746,7
437495,10
492374,0
173515,2
60232,6
232826,0
158534,0
101982,2
448514,0
60914,0
205651,4
61366,0
55422,1
27789,0
152898,0
115556,0
166640,0
82078,0
93264,0
486672,0
209244,16
232928,0
103025,2
169187,0
49944,0
495542,0
39476,0
153366,3
97299,2
114128,1
232977,0
86417,0
223332,0
212319,2
60025,7
50175,1
205533,0
197030,0
165153,10
228286,3
437858,0
82514,0
225796,2
178301,9
438277,0
173904,6
444145,0
92217,2
50232,2
194799,1
199584,0
74230,1
101148,0
89274,0
445896,0
33148,0
478449,0
173809,0
109345,0
219924,0
496179,0
108416,1
216208,0
40669,5
97032,0
176420,0
66975,1
184667,1
216616,0
84182,6
164511,0
184259,0
126184,0
197464,0
235382,0
110979,2
480455,0
232423,0
109528,1
153379,0
153379,0
488404,0
220627,9
102380,0
214285,1
195735,2
110504,6
195864,0
61916,0
217401,0
15033,0
214466,0
84450,1
37402,0
214048,8
232653,1
105666,0
41733,2
39155,1
84915,0
168765,0
28690,0
223340,2
118748,7
180804,0
94147,6
49083,0
40145,2
157668,0
449781,0
111782,1
119471,1
60586,8
86934,0
231372,3
442229,0
493250,0
77359,0
47431,1
199249,0
168763,0
490145,1
116535,0
58893,0
232427,0
200439,5
49440,0
204676,0
214987,0
178186,1
245824,0
244851,0
146610,0
92371,0
223175,0
225368,0
194794,0
434138,0
54861,1
200720,0
78007,1
155529,0
184029,1
58621,0
15749,0
204480,3
209289,2
209289,2
213405,0
422306,0
121599,10
149915,0
250604,0
169528,6
80179,0
505265,0
114243,0
111478,2
226182,1
167074,9
66242,0
167199,1
440993,0
217593,0
110735,2
61933,0
220738,0
91651,2
157882,7
41674,0
128198,0
38290,0
153127,2
152590,0
72222,3
81441,0
83427,0
198044,0
59949,0
466955,0
146426,1
153723,2
153256,0
86881,0
47247,2
232229,0
78356,0
39487,8
200641,0
44699,2
203341,0
67089,0
200402,7
215062,0
122775,0
80226,6
60551,2
198869,2
100649,0
82691,0
230127,0
109434,0
209362,0
171317,2
131897,4
51927,1
213482,0
36903,0
206325,2
88894,3
74208,1
153682,0
233489,0
6744,0
465572,0
164555,6
203389,0
49262,0
85955,10
41823,0
181008,0
108156,0
61739,0
111773,0
428610,0
40564,0
148508,1
126187,3
440241,0
172649,0
151086,3
85971,10
171771,0
84939,2
455084,0
57913,0
17997,0
448487,0
20310,0
432656,0
149484,6
96994,2
51090,0
83312,0
40784,0
149266,0
180135,0
39790,0
245923,0
94245,1
461533,0
153133,1
50093,0
72681,0
219352,3
219961,6
119765,0
107265,0
104953,0
242166,0
62974,2
170137,8
166477,0
195774,0
95715,6
221272,0
179018,15
19194,0
443296,0
78830,8
155569,0
122806,3
244856,0
106618,1
102826,0
40720,8
55037,0
234908,0
184341,8
55909,0
121160,2
219265,0
50471,0
116216,1
194634,0
222018,0
167878,0
93284,0
108813,0
183015,0
220566,2
18987,1
135363,2
194252,1
232792,0
193645,0
449988,1
122074,0
111291,0
41328,2
174874,6
169359,7
432720,0
60689,0
98747,2
200600,0
171287,0
198849,0
113534,0
50229,1
19188,1
154043,1
42427,0
68312,1
209288,0
87873,12
243016,2
111457,0
105717,0
59125,0
17601,0
151119,0
20529,0
40836,2
106760,3
95463,0
194126,0
81880,0
40383,0
109638,1
45268,0
219291,0
103192,0
209353,0
194164,1
42525,0
217487,0
152898,6
115556,6
200617,0
103914,0
51938,1
87107,0
481371,0
178304,0
51940,1
90585,0
232787,1
433154,2
155405,3
178173,0
76357,0
430367,0
179830,0
60307,5
247632,3
61558,1
220394,0
121145,2
461450,0
109745,0
54102,0
40386,0
465299,0
220598,0
177815,12
159533,3
209046,1
216054,0
225321,1
111931,6
214225,0
88900,1
173807,2
199796,6
27436,1
17745,6
197469,3
74854,0
222677,0
111234,0
109533,0
244619,0
57145,0
215059,5
184704,2
17761,2
196118,0
487836,0
101394,1
210407,1
209042,0
219937,0
200088,1
128389,1
57328,1
148225,0
83299,9
37339,0
41727,0
172841,1
160987,0
79852,0
199798,5
82143,0
98980,9
82263,1
172780,2
46483,0
74471,0
44683,0
19236,0
218023,0
204642,0
172632,0
226597,2
15157,1
63426,0
439510,0
116643,1
83283,2
203325,1
180974,1
78916,2
108053,1
215460,0
220688,2
214590,4
218997,0
59940,1
56377,0
95658,1
214470,0
59859,13
197365,0
106617,6
