id,total_points
240143,0
101537,0
43670,0
233425,0
79934,1
38716,0
432927,0
82403,7
220037,0
90105,0
195471,0
228798,0
165808,1
102057,0
179456,0
192895,6
216051,0
184386,0
41135,1
106837,2
155197,0
232937,0
115382,1
18073,0
56979,3
206915,3
462424,0
222694,6
56983,3
19419,0
55494,0
59735,8
20452,1
80201,6
66588,6
109322,0
90517,6
47390,0
101668,1
244723,2
215136,0
83314,0
141569,0
199598,2
218031,0
195064,0
166989,1
197937,0
141746,6
437495,6
492374,0
173515,0
60232,6
158534,5
101982,0
448514,2
60914,0
166640,0
82078,0
232928,0
169187,6
49944,0
39476,0
114128,0
232977,0
86417,2
223332,0
50175,0
205533,0
165153,1
228286,2
437858,1
225796,0
178301,2
444145,3
92217,2
50232,0
194799,1
74230,0
101148,0
89274,0
173809,0
109345,1
219924,0
108416,2
216208,0
40669,6
97032,0
176420,0
66975,2
184667,0
216616,0
197464,5
235382,0
110979,3
232423,0
109528,0
153379,0
153379,0
488404,0
220627,2
102380,2
214285,0
195735,0
110504,2
195864,0
217401,3
15033,0
214466,0
84450,3
37402,0
214048,2
232653,1
105666,0
41733,1
39155,0
28690,1
223340,6
118748,3
180804,0
94147,2
49083,0
40145,0
119471,6
60586,0
86934,1
77359,0
47431,0
116535,6
58893,0
232427,0
200439,1
49440,0
204676,0
214987,0
178186,1
146610,0
92371,7
223175,3
225368,0
194794,0
434138,0
54861,2
200720,0
204480,3
209289,3
209289,3
213405,0
149915,0
250604,0
80179,0
114243,3
111478,2
226182,0
66242,2
167199,0
217593,3
110735,2
61933,0
220738,0
91651,0
157882,0
41674,0
128198,0
153127,2
152590,1
72222,4
81441,0
83427,1
466955,0
146426,0
153723,0
153256,3
86881,2
47247,1
78356,0
39487,8
200641,0
44699,2
203341,0
67089,0
200402,0
60551,3
198869,0
82691,2
209362,2
171317,2
131897,0
51927,15
213482,0
88894,0
74208,3
153682,0
233489,0
6744,0
164555,0
203389,0
49262,0
85955,2
181008,0
108156,0
111773,0
428610,0
40564,0
148508,0
172649,0
171771,7
84939,2
455084,0
57913,0
17997,0
20310,0
149484,0
51090,0
83312,0
40784,0
180135,0
39790,0
245923,0
94245,0
50093,0
219961,8
107265,0
104953,0
242166,0
170137,0
166477,0
221272,0
179018,1
19194,0
443296,0
155569,2
122806,2
244856,0
106618,0
40720,2
55037,2
184341,2
55909,0
50471,1
116216,1
194634,0
222018,0
167878,2
93284,0
108813,0
183015,0
18987,0
135363,2
232792,0
193645,0
449988,1
111291,0
41328,1
169359,2
60689,2
98747,6
200600,1
171287,0
198849,0
113534,0
50229,1
19188,0
154043,1
42427,0
68312,1
87873,12
243016,2
111457,0
105717,0
59125,0
151119,6
20529,0
40836,9
106760,1
95463,0
194126,0
81880,0
40383,0
109638,0
103192,0
42525,0
217487,0
200617,0
103914,1
51938,0
178304,2
51940,10
90585,0
232787,2
433154,0
155405,3
178173,0
430367,0
179830,2
60307,2
247632,3
61558,1
461450,0
109745,0
54102,0
40386,2
465299,0
220598,0
159533,2
209046,2
216054,0
225321,2
111931,0
88900,9
199796,7
27436,2
17745,2
197469,0
74854,0
222677,0
109533,0
244619,2
57145,9
215059,2
184704,0
17761,8
196118,0
210407,1
219937,0
200088,0
57328,2
148225,1
83299,1
37339,0
41727,0
172841,1
79852,0
199798,2
82143,0
98980,3
82263,0
172780,0
46483,0
74471,0
44683,0
19236,0
218023,0
204642,0
172632,1
226597,0
15157,2
63426,1
116643,2
83283,0
180974,2
78916,2
108053,0
215460,0
220688,3
214590,6
59940,0
56377,2
95658,7
214470,0
197365,9
106617,8
180294,2
37096,8
171975,2
98770,0
441271,2
243568,0
37605,0
105377,12
232797,0
232413,0
58376,9
169432,0
201084,0
200878,1
176413,2
20066,0
19624,2
58845,5
172850,5
431019,0
151589,0
444463,0
165210,1
172782,3
61604,0
77777,0
80146,1
461102,0
61600,0
167473,0
201666,8
182539,1
176297,7
20467,3
81012,6
57531,1
75115,2
41270,0
431131,2
156689,0
474003,0
114536,0
193488,7
221239,1
58498,0
215379,0
76359,0
60252,5
463912,0
116594,1
55914,0
44346,8
123354,2
467114,0
173821,0
195851,1
68983,5
195473,2
32259,0
155513,0
98745,6
58822,0
54694,3
40142,0
114283,2
101582,0
230046,2
21205,0
78056,3
480216,0
40694,0
93100,0
58786,0
444884,0
62398,3
223349,0
168399,0
213345,0
103123,2
81183,0
219847,1
18867,0
481626,0
40845,1
203368,0
80954,8
49957,0
49413,2
69140,0
101178,3
149828,0
122798,9
91047,1
221610,1
168580,2
60706,0
232361,0
50472,0
167522,0
59966,7
85242,0
227127,2
450527,0
173879,0
215439,3
42899,0
200089,0
461096,0
222531,0
243343,0
221399,8
437688,0
207189,0
55459,6
40146,5
180184,0
152760,0
107613,2
38533,1
86153,0
156074,9
101184,0
173954,3
115918,0
7645,0
104547,0
175592,0
141020,0
124183,0
37642,8
174593,0
103955,0
170271,0
242058,0
146941,0
164484,0
40559,0
165809,0
