id,total_points
240143,1
101537,0
103955,3
43670,0
233425,1
79934,0
38716,0
432927,0
82403,2
220037,0
90105,0
195471,0
228798,0
165808,1
170271,0
102057,0
179456,0
192895,2
216051,0
184386,0
41135,0
106837,1
155197,0
232937,0
115382,2
242058,0
146941,0
164484,0
40559,0
18073,0
165809,0
56979,2
206915,1
462424,0
222694,0
56983,2
19419,2
55494,0
59735,2
55605,2
101105,1
20452,0
80201,2
166324,2
66588,1
109322,0
90517,2
47390,0
101668,13
244723,0
215136,1
83314,0
141569,0
199598,1
218031,0
195064,0
166989,3
197937,0
141746,3
437495,3
492374,0
173515,0
60232,0
232826,0
158534,6
101982,2
448514,0
60914,1
205651,2
61366,3
55422,11
27789,5
166640,2
82078,0
93264,2
209244,0
232928,0
103025,3
169187,2
49944,0
495542,0
39476,0
153366,1
97299,8
114128,0
232977,0
86417,9
223332,0
212319,1
60025,0
50175,2
205533,1
197030,1
165153,2
228286,3
437858,0
82514,0
225796,1
178301,2
173904,0
444145,0
92217,2
50232,2
194799,1
199584,0
74230,2
101148,0
89274,0
33148,0
173809,0
109345,2
219924,0
108416,1
216208,0
40669,11
97032,0
176420,7
66975,1
184667,6
216616,1
84182,3
164511,6
126184,0
197464,0
235382,1
110979,2
480455,0
232423,0
109528,0
153379,0
153379,0
488404,0
220627,11
102380,0
214285,0
195735,0
110504,3
195864,0
61916,0
217401,0
15033,0
214466,0
84450,-2
37402,5
214048,0
232653,3
105666,0
41733,6
39155,0
84915,0
168765,0
28690,0
223340,2
118748,8
180804,0
94147,2
49083,0
40145,0
157668,0
111782,0
119471,0
60586,0
86934,0
231372,3
77359,0
47431,2
199249,2
168763,0
116535,3
58893,0
232427,0
200439,8
49440,0
204676,0
214987,0
178186,5
245824,0
244851,0
146610,0
92371,0
223175,0
225368,0
194794,0
434138,0
54861,2
200720,0
155529,0
58621,7
15749,0
204480,2
209289,0
209289,0
213405,0
121599,2
149915,0
250604,0
169528,2
80179,0
114243,4
111478,1
226182,0
167074,0
66242,0
167199,0
217593,2
110735,0
61933,0
220738,0
91651,2
157882,1
41674,0
128198,0
38290,0
153127,2
152590,0
72222,8
81441,0
83427,0
59949,0
466955,0
146426,0
153723,0
153256,1
86881,1
47247,2
78356,1
39487,0
200641,0
44699,1
203341,3
67089,0
200402,2
80226,2
60551,6
198869,1
100649,0
82691,1
109434,0
209362,0
171317,1
131897,2
51927,7
213482,0
36903,0
206325,0
88894,0
74208,3
