id,total_points
461450,0
90585,0
58845,0
245923,0
56983,8
60706,0
60706,0
219937,7
219937,1
203325,1
170271,0
216616,0
220688,10
220688,8
220688,1
216051,0
216051,0
216051,0
171317,2
101668,5
101668,2
467114,0
225796,2
225796,2
173818,0
173818,0
55909,0
55909,0
55909,0
220037,0
126184,1
41135,0
101982,2
111457,0
111457,0
108813,0
492373,0
41270,0
41270,0
114283,0
114283,1
58621,0
101537,0
231372,1
37605,0
37605,0
209288,0
55422,3
55422,2
173879,0
173879,0
20529,0
80226,1
164511,7
164511,0
109533,0
109533,0
196118,0
47247,2
165153,5
165153,0
180804,0
180804,1
180804,0
44346,0
44346,1
85955,1
85955,2
463912,0
153127,0
430367,0
51927,6
180294,0
447373,0
447373,0
73314,1
109646,1
51940,0
51940,1
51940,0
74230,0
74230,0
59735,0
76357,0
174593,0
176297,5
176297,1
176297,7
156689,0
156689,0
156689,0
47431,10
47431,0
173807,3
173807,0
54861,8
54861,7
85971,7
101582,2
101582,0
101582,2
199584,0
21205,0
21205,0
448487,0
182436,0
182436,0
78056,0
78056,0
98980,2
98980,10
15749,0
243568,2
243568,1
81012,1
96994,2
41733,3
41733,2
58893,0
58893,0
58893,0
164555,2
171771,1
171771,0
111782,0
111782,0
81183,5
164484,0
108053,6
166324,2
40669,0
214987,0
80146,1
80146,1
531076,0
437858,2
121599,0
121599,3
172850,0
172850,2
179830,1
108416,1
168580,4
168580,2
58498,0
58498,0
58498,0
167878,1
204480,0
450527,0
450527,1
439510,0
17745,0
17745,2
50175,2
57328,0
57328,0
486870,0
437495,2
224444,2
226597,2
226597,7
61604,0
61604,0
195473,0
50232,2
250370,0
250370,0
250370,0
116535,10
116535,1
98745,0
98745,1
159533,8
441191,0
441191,0
42525,0
42525,0
505265,0
233489,0
233489,0
165808,0
106617,9
118748,6
118748,7
231747,0
231747,1
83427,0
105717,0
58822,0
58822,0
209289,8
209289,8
209289,11
209289,11
40386,1
480216,0
170137,2
101148,0
102057,0
95658,1
95658,0
95658,0
244856,0
244856,0
244856,0
61916,0
20452,0
20452,0
173515,7
173515,2
40694,0
149266,0
110735,1
214590,5
214590,0
214590,3
40845,0
28690,0
40564,0
40564,0
59949,6
59949,6
108823,5
449988,5
194252,0
57410,0
172841,2
61558,9
61558,2
197464,6
197464,4
103192,1
103192,2
55459,1
37642,0
37642,0
232937,0
232937,1
232937,0
50471,0
50471,0
449781,0
449781,0
217593,2
61366,0
205533,0
205533,0
481371,0
193645,1
116216,1
200720,0
200720,0
78916,1
38533,2
59966,1
59966,1
244851,0
431131,1
431131,0
37915,2
39487,0
38290,0
57913,0
232928,0
232928,0
232928,0
180974,1
149828,0
149828,0
149484,1
149484,6
432720,0
472464,0
472464,0
472464,0
209046,1
209046,1
194126,0
181008,0
19236,0
135363,1
135363,0
233425,0
109345,0
68983,6
80179,0
195480,1
15157,0
15157,0
490145,0
58376,0
58376,0
153682,0
153682,0
461446,0
461446,0
243343,0
243343,0
493250,0
493250,5
493250,0
167074,0
437688,0
232423,0
232423,0
85242,0
85242,0
57513,0
57513,0
98770,0
98770,0
55494,5
55494,1
114243,2
109638,2
92217,4
92217,13
496179,0
17601,0
226182,0
173904,0
155569,0
155569,0
111931,1
111931,0
245824,0
78830,2
200089,8
40784,0
40784,0
465572,0
492066,0
488404,0
488404,0
488404,0
184029,0
184029,3
242166,0
242166,0
82078,0
67089,3
470255,0
155197,0
215439,1
216054,0
480818,0
480818,0
205651,1
84182,2
109745,0
109745,2
194794,0
194794,0
154043,0
466955,0
466955,0
438277,0
438277,0
152898,0
115556,0
20310,0
20310,0
433590,0
132015,2
218031,0
218031,11
198044,0
198044,0
220394,0
222018,0
55038,0
214466,0
214466,0
223332,0
223332,0
95715,0
447325,0
447325,0
51090,0
51090,2
93284,0
82403,3
82403,1
19624,2
86881,1
86881,0
60025,0
60025,0
74471,0
119471,0
465551,0
198869,1
194164,1
194164,6
69140,0
69140,0
225368,0
491559,0
491559,0
111234,6
111234,6
450542,0
450542,0
75115,13
228286,11
228286,0
60689,6
61739,0
17997,0
214470,0
214470,0
195471,0
462635,0
110979,11
110979,1
82263,8
82263,0
210407,7
106611,6
106611,6
461096,0
513789,0
513789,0
219352,2
232881,0
232881,0
478449,0
204676,1
62398,1
62398,2
62398,1
220598,1
220598,1
219265,0
474907,0
474907,0
62974,1
41674,0
60252,3
60252,0
108156,0
108156,0
490138,0
490138,0
126187,1
243505,1
120250,0
120250,1
89274,0
89274,0
481626,0
217401,0
111291,0
37572,3
83312,0
208998,0
199798,1
199798,7
55037,3
55037,1
222017,0
200878,0
116643,3
116643,2
230127,0
101188,6
101188,8
247632,0
440993,0
199796,1
199796,1
49262,0
166989,2
166989,5
495542,0
495542,0
121145,1
422612,0
422612,0
19188,0
19188,4
432656,0
49440,0
61600,0
84915,0
215460,0
41823,1
41823,0
79852,0
79852,0
173809,0
444463,0
444463,2
109434,0
232826,0
232826,0
124183,9
124183,1
166477,0
166477,2
172649,3
172649,0
172649,1
232229,0
232229,0
155513,0
81441,0
173821,1
20467,2
20467,0
83543,0
55914,0
115382,-1
214285,0
214285,0
146610,0
440241,0
461585,0
461585,0
83283,1
83283,5
40836,6
40836,2
82514,0
213405,0
213405,0
141569,0
91047,2
91047,5
235382,0
149915,2
38588,0
201666,0
201666,0
462424,0
462424,0
463034,0
178186,1
39476,0
39476,0
206915,1
206915,4
200600,2
203368,0
203368,0
179456,0
60914,0
60914,0
153379,0
153379,0
153379,0
153379,0
18987,0
215059,1
114536,0
114536,0
57531,2
456966,0
456966,0
81880,1
81880,0
222677,0
222677,0
222677,0
232398,0
490721,0
232977,0
462384,0
215379,0
175592,0
175592,0
54694,0
54694,6
61933,0
86417,3
86417,1
203341,2
203341,2
153256,2
153256,3
92259,0
447093,0
447093,0
439242,0
104953,0
57145,1
184341,0
184341,2
66975,3
66975,0
174874,1
109322,1
43670,0
43670,2
43670,0
82691,1
153723,1
433154,3
49944,0
102826,2
167473,0
66838,0
66838,0
220566,2
128389,2
100649,0
100649,0
97032,0
97032,0
101105,0
148225,0
148225,0
148225,0
41727,0
87107,0
422306,0
422306,0
39155,0
60586,0
101394,2
115918,0
115918,0
44699,1
19419,11
19419,0
40559,0
195064,0
215136,0
215136,1
111773,0
155529,0
90517,0
442229,0
107613,0
192895,1
192895,6
104547,0
455084,0
168763,0
66588,2
36903,2
105377,5
33148,0
168765,1
106760,2
106760,0
106760,0
97299,0
49957,0
221239,1
221239,2
219847,0
219847,2
79934,1
40720,6
40720,1
40720,4
445896,0
445896,0
58786,0
58786,0
218023,0
450070,0
17761,9
39790,0
102380,2
102380,0
55605,1
74854,0
449434,0
449434,2
449434,0
86934,1
200088,0
200088,0
178173,0
232653,1
232653,1
59125,0
59125,0
109528,0
218997,0
218997,0
60232,2
59940,1
40383,2
40383,8
219291,0
40142,0
221272,0
221272,0
106837,0
106837,0
474003,0
194634,3
194634,7
183015,0
434138,0
63426,1
44683,1
209353,0
141020,0
141020,0
232427,0
107265,0
107265,0
157882,0
157882,2
250604,0
492374,0
72222,2
146941,1
66242,0
232787,1
201084,0
201084,0
201084,0
101178,2
101178,2
240143,1
240143,0
244848,0
165210,1
159506,0
87873,9
106618,7
195735,9
195735,0
166640,0
60307,6
157668,0
215062,0
105666,0
105666,0
103955,6
103025,0
461102,0
197937,2
77777,0
103914,8
169359,1
169359,7
168399,0
172782,6
198849,0
198849,0
151119,0
110504,7
110504,2
223340,5
223340,3
18867,0
98747,7
54102,0
151589,1
209362,0
83314,1
77359,0
217487,0
217487,0
220627,0
220627,0
195851,2
195851,0
195851,1
248937,0
222694,2
80954,7
152760,0
152760,0
223824,0
223824,0
153366,0
223349,0
223349,0
222531,10
83299,3
232361,0
93100,1
93100,1
151086,1
113534,0
113534,0
230046,2
230046,3
88894,2
88894,3
40145,3
119765,2
119765,3
232413,14
232413,2
227127,1
200826,2
84450,0
84450,0
180135,1
78356,0
74208,5
74208,0
74208,2
184259,0
444884,0
444884,0
146426,1
91651,0
91651,0
160987,0
160987,0
164011,1
244858,0
169187,7
169187,9
206325,1
122798,6
122798,1
449926,0
433019,0
433019,0
41328,7
41328,2
173954,1
173954,2
198826,12
198826,6
18073,0
114128,0
523700,1
37402,0
37402,0
167522,0
242058,0
242058,0
441271,2
244619,1
244619,8
221610,0
213482,0
213482,0
448514,2
200617,0
200617,0
200617,0
213345,1
213345,0
444145,1
444145,0
15033,0
15033,0
11948,0
171287,0
171287,0
40146,0
40146,0
447372,0
447372,0
232829,0
232829,0
178301,-1
178301,0
193488,2
193488,3
59859,1
92371,0
92371,6
93264,1
122775,0
122775,0
176420,1
439482,0
439482,0
60551,10
177815,9
177815,2
172632,0
172632,0
152898,0
115556,0
152898,0
115556,0
184386,0
184386,0
94245,0
94245,1
27789,0
50093,0
20066,0
20066,0
38716,0
178304,0
153673,0
153673,0
180184,0
180184,2
180184,0
123354,0
123354,0
68312,0
68312,0
220738,0
176413,2
176413,2
78007,1
78007,0
122806,1
122806,2
199249,0
197469,0
197469,1
428610,0
199598,0
184349,0
80201,2
80201,9
179018,2
222627,0
222627,0
87835,0
42427,0
431019,0
431019,0
194799,0
42899,0
42899,0
42899,0
182539,1
182539,0
167199,1
167199,2
158534,1
158534,2
131897,0
131897,0
111478,0
32259,0
121160,2
49413,0
49413,0
214225,0
184704,0
184704,0
56377,1
480455,0
480455,0
45268,0
219924,2
243016,1
27436,2
195774,0
209244,1
101184,5
101184,1
171314,1
153133,0
153133,1
172780,2
172780,1
51938,8
51938,7
72681,0
86153,0
152590,0
152590,1
152590,0
232797,0
232797,0
461533,0
37096,2
234908,0
82143,0
95463,0
95463,0
88900,1
88900,2
128198,0
128198,0
245719,0
487836,0
486672,0
212319,2
212319,2
169528,1
200402,0
228798,0
228798,0
94147,1
50229,2
223175,0
169432,0
116594,2
116594,0
207189,1
102884,0
481624,0
481624,0
84939,0
84939,13
156074,2
156074,7
197365,1
197365,1
197365,0
56979,0
56979,0
443296,0
141746,10
141746,1
141746,8
103123,0
6744,0
6744,0
6744,0
122074,0
465299,0
478912,0
478912,0
200439,2
200439,11
184667,2
184667,0
184667,0
76359,0
76359,0
76359,0
244723,6
244723,1
221399,2
171975,2
232792,0
49083,0
195864,0
216208,0
465390,0
465390,0
7645,0
19194,0
37339,0
37339,1
148508,0
148508,0
197030,0
50472,0
50472,0
200641,0
200641,0
209042,0
47390,0
47390,0
432927,0
165809,0
90105,0
203389,2
203389,0
214048,1
204642,0
225321,3
46483,0
46483,0
421796,0
421796,0
155405,1
219961,4
