id,total_points
233425,4
55459,5
74471,0
225321,3
214590,8
121599,2
197030,0
159533,1
80179,0
39155,2
110735,2
219352,10
46483,0
449926,0
60706,2
77777,6
37339,0
154043,0
181008,0
128389,0
152590,0
59966,1
243016,9
153133,1
58376,1
81880,0
149266,0
165210,0
116535,0
119765,1
170137,2
84182,3
204676,0
135363,1
156689,0
122798,6
56377,1
60252,2
120250,1
203325,1
40142,0
40669,0
107265,0
195471,0
232826,0
83543,0
148225,0
169528,2
102380,0
193488,0
105717,0
44699,2
60551,2
180804,0
146941,0
168580,1
220037,0
108823,0
57913,0
172850,3
102826,0
152898,0
115556,0
83312,0
198826,1
222018,0
51927,0
167878,0
198869,2
165809,3
209362,0
100649,0
80201,3
110504,1
243568,0
18867,7
108156,0
96994,0
461102,0
466955,0
232937,0
41135,6
428610,0
141746,11
223340,2
209046,0
171975,1
75115,2
101184,0
168763,0
200720,0
245824,0
183015,0
228798,0
66838,0
78356,0
103914,5
55037,2
200439,11
104953,0
54861,1
37402,0
176413,2
108813,0
40386,4
55909,0
60689,2
58845,0
33148,0
244851,0
59125,0
94147,6
232787,3
85242,0
108053,7
60232,0
206915,0
87107,0
58822,0
41328,1
40845,0
155569,0
200600,3
182539,2
200617,1
84939,7
38290,0
95463,0
78916,2
216616,0
176420,7
32259,0
50093,0
51940,3
41270,2
19194,0
27436,2
173904,-1
66242,0
151119,0
172649,0
204480,2
172632,0
72681,0
106837,3
149915,0
194634,1
152760,0
177815,6
180184,1
230046,2
104547,0
433154,3
232413,0
121160,7
40720,0
228286,0
205533,1
463912,0
109533,0
209289,0
209289,0
98980,9
111773,2
63426,2
197365,0
93264,0
432656,0
62974,0
39487,6
199598,0
105377,0
199798,6
41823,0
119471,0
116643,1
449988,0
166640,7
40559,0
488404,0
57145,0
101537,0
27789,1
111291,1
224444,0
194794,0
213405,0
200878,3
77359,0
93284,0
39790,0
40383,0
101582,2
203368,0
205651,0
444145,0
226597,2
36903,1
19419,2
195774,0
82691,2
41733,1
200826,0
20529,0
179830,3
84450,2
55422,1
124183,1
49440,0
197469,1
153366,0
78830,16
95658,8
153682,0
157668,1
201666,2
444884,0
40564,0
85971,13
37915,1
98745,2
165808,2
215460,1
240143,1
59859,1
437495,2
223349,0
153127,1
149828,1
219924,0
166324,1
40145,0
114283,3
221399,2
146610,0
83427,5
88900,0
54102,0
114243,0
232653,0
173954,2
49944,2
214470,0
101148,0
194799,0
184386,0
232928,0
220627,2
172780,1
50471,1
50472,0
15157,0
60025,4
17761,6
49413,0
101178,2
221610,0
101668,0
93100,7
171771,1
199584,0
480455,0
178186,2
49262,0
109528,0
204642,0
226182,0
220738,0
44683,1
170271,0
160987,0
79852,0
86417,3
83314,2
109322,0
218023,0
174874,0
180974,2
60914,1
55494,2
101105,0
15749,0
60586,3
108416,2
47247,0
153723,2
122806,5
19236,0
97299,0
57513,0
114128,0
173809,0
153673,0
50232,2
37642,1
80146,0
56979,2
167522,0
111234,3
434138,0
85955,5
171287,1
200089,0
217401,0
172782,3
168765,0
153379,0
153379,0
216051,0
89274,0
167473,0
19624,2
121145,8
222627,0
111478,0
234908,0
43670,5
219847,7
155405,1
49957,0
214987,0
180294,2
59735,8
17745,3
221239,0
173515,2
232977,0
82078,0
167074,0
109745,2
61366,0
41674,7
55038,0
441271,0
42427,0
192895,2
214285,0
123354,0
103192,1
59940,0
174593,0
158534,1
58621,7
151589,3
116216,2
455084,0
474003,0
83299,-1
55914,0
463034,0
101188,7
95715,1
198849,0
37096,2
66975,1
66588,1
49083,0
106760,0
244619,0
178304,0
141569,0
195064,0
148508,3
40784,0
86934,5
82263,0
58893,0
122074,0
176297,15
51938,0
155529,0
151086,1
81441,0
18073,0
67089,0
58786,0
86153,0
184704,0
220688,0
194164,0
184341,2
81183,0
91651,0
480216,0
72222,2
210407,3
131897,1
216208,0
242166,0
199796,6
178173,0
223175,0
68983,0
61604,0
87835,0
113534,0
50229,0
56983,0
169359,6
61739,0
214048,12
155197,1
141020,0
217487,0
225368,0
37605,0
84915,0
106611,8
220598,0
194126,0
57531,1
94245,5
179018,1
153256,0
118748,7
450527,0
242058,0
222531,0
431131,0
45268,2
116594,2
175592,0
86881,3
57328,0
126184,5
232423,0
83283,2
203389,1
115382,2
215136,0
92259,0
47390,0
62398,1
98747,11
195735,2
57410,0
495542,0
200402,6
58498,0
159506,2
206325,0
197937,0
467114,0
169432,2
79934,2
209042,0
44346,0
178301,2
146426,0
78056,1
179456,0
250604,0
217593,2
28690,1
92371,0
60307,1
222694,2
106617,2
74230,0
102884,0
106618,0
74208,1
247632,3
17997,0
209244,6
7645,0
76359,0
54694,2
132015,2
103955,11
219961,1
448514,0
102057,8
225796,1
200641,0
232427,0
195473,1
111931,0
212319,-1
103025,3
90517,1
92217,2
40694,0
18987,1
193645,2
111782,0
156074,0
220566,2
80954,2
155513,0
61600,1
107613,7
88894,11
126187,3
38533,6
41727,0
40146,1
90105,1
81012,0
114536,0
184349,0
171317,1
216054,0
171314,5
115918,0
110979,6
195864,0
101982,9
221272,0
207189,2
19188,0
195851,2
111457,0
59949,1
180135,0
80226,1
37572,2
199249,4
42899,0
61933,0
20452,1
69140,0
74854,0
128198,0
39476,0
109345,3
61916,0
42525,0
235382,0
194252,3
91047,0
87873,2
103123,0
222677,0
157882,0
173879,1
231372,3
