id,total_points
240143,0
240143,0
101537,0
103955,8
43670,1
233425,0
79934,1
38716,0
432927,0
82403,0
220037,0
90105,1
195471,0
228798,0
165808,1
165808,7
170271,0
102057,0
179456,0
192895,2
461446,0
231747,8
216051,0
184386,0
11948,0
41135,0
106837,0
155197,0
232937,0
115382,2
242058,0
146941,0
164484,0
40559,0
18073,1
165809,2
56979,1
206915,2
462424,0
222694,2
222694,6
56983,0
19419,2
55494,2
59735,2
55605,0
244848,0
101105,0
243505,0
492066,0
492066,0
20452,0
20452,0
80201,2
166324,3
66588,2
66588,6
109322,10
90517,0
47390,0
101668,5
244723,2
215136,0
83314,0
141569,0
199598,2
218031,2
195064,0
166989,2
197937,0
141746,12
437495,1
437495,9
492374,0
492374,0
173515,0
60232,2
232826,0
462384,0
158534,0
158534,0
101982,7
448514,1
60914,0
205651,1
61366,3
55422,6
27789,9
152898,0
115556,0
166640,0
82078,0
93264,1
486672,0
209244,0
232928,0
103025,7
169187,1
49944,0
495542,0
39476,0
153366,3
97299,6
114128,1
232977,0
86417,0
223332,0
212319,8
60025,6
50175,1
205533,0
197030,0
165153,2
228286,2
437858,0
82514,0
225796,3
178301,2
438277,0
173904,1
444145,0
92217,2
50232,2
194799,1
199584,1
74230,0
101148,1
89274,0
222017,0
445896,0
445896,0
33148,0
478449,0
173809,0
109345,0
219924,1
496179,0
108416,0
216208,0
40669,0
97032,0
176420,6
66975,2
184667,2
216616,1
84182,6
164511,0
184259,0
126184,0
197464,2
235382,1
110979,1
480455,0
232423,0
109528,0
153379,0
153379,0
153379,0
153379,0
488404,0
220627,0
102380,2
214285,0
195735,2
110504,8
195864,0
61916,0
217401,0
15033,0
214466,0
214466,0
84450,1
37402,0
214048,0
232653,1
105666,0
41733,2
39155,1
84915,0
168765,0
28690,1
28690,1
223340,2
118748,2
180804,0
94147,6
49083,0
40145,2
157668,0
449781,0
449781,0
111782,0
119471,0
60586,0
86934,0
231372,2
442229,0
493250,0
77359,0
47431,0
199249,0
168763,0
490145,0
116535,2
58893,0
232427,0
200439,1
200439,2
49440,0
204676,0
214987,0
214987,0
178186,2
245824,0
244851,0
146610,0
92371,2
223175,0
225368,0
194794,0
434138,0
434138,0
54861,8
200720,0
78007,0
155529,0
184029,2
58621,0
15749,0
204480,2
209289,1
209289,1
213405,0
422306,0
422306,0
121599,3
149915,0
149915,6
250604,0
169528,6
80179,0
80179,0
505265,0
114243,1
111478,7
226182,1
167074,1
66242,0
167199,0
440993,0
217593,4
110735,0
61933,0
220738,0
91651,2
157882,9
157882,1
472464,1
41674,0
128198,0
128198,0
38290,0
153127,1
152590,0
72222,2
72222,1
81441,0
83427,0
198044,0
198044,0
59949,6
466955,0
146426,-2
153723,2
153256,2
86881,1
47247,2
232229,0
78356,0
39487,0
200641,0
44699,0
203341,1
67089,0
200402,7
215062,0
122775,1
80226,0
60551,3
198869,1
100649,0
82691,1
230127,0
109434,0
209362,0
171317,3
131897,0
51927,5
213482,0
213482,0
36903,4
206325,8
88894,2
74208,0
153682,0
233489,0
6744,0
465572,0
164555,2
203389,1
203389,1
49262,0
85955,1
41823,0
181008,0
108156,0
61739,0
111773,1
428610,0
40564,0
148508,1
126187,3
440241,0
172649,0
151086,1
85971,2
171771,2
171771,1
84939,2
84939,1
455084,0
455084,0
57913,0
57913,0
17997,0
448487,0
20310,0
432656,0
149484,1
96994,1
51090,0
83312,0
40784,0
149266,0
180135,0
39790,0
39790,0
245923,0
94245,0
461533,0
153133,1
50093,0
72681,0
219352,11
219961,4
219961,8
119765,0
107265,0
107265,0
104953,0
242166,0
62974,0
170137,7
166477,2
195774,0
95715,8
221272,0
179018,2
19194,0
443296,0
78830,2
155569,1
122806,5
244856,0
106618,0
102826,0
40720,0
55037,2
234908,0
184341,10
55909,0
121160,6
219265,0
50471,0
116216,2
194634,0
222018,1
167878,0
93284,0
108813,0
183015,0
220566,0
18987,0
135363,0
194252,0
232792,0
193645,0
193645,0
449988,1
122074,0
111291,1
41328,3
174874,7
169359,1
432720,0
60689,0
98747,8
200600,0
171287,0
198849,0
113534,0
50229,1
19188,0
154043,6
42427,0
68312,1
209288,0
87873,2
87873,15
243016,2
111457,0
105717,0
59125,0
17601,0
151119,0
20529,0
40836,3
106760,2
95463,0
194126,0
81880,0
40383,0
40383,0
109638,2
45268,0
219291,0
103192,2
209353,0
194164,6
42525,0
217487,0
152898,0
115556,0
200617,8
103914,6
51938,0
87107,0
481371,0
178304,0
51940,3
90585,0
232787,3
433154,3
155405,0
155405,0
178173,0
76357,0
430367,1
179830,0
60307,2
247632,2
61558,2
220394,0
121145,5
461450,0
109745,0
54102,0
40386,1
465299,0
220598,0
220598,0
177815,4
159533,6
209046,1
216054,0
225321,3
111931,2
214225,0
88900,0
88900,0
173807,3
199796,0
27436,0
17745,2
197469,1
74854,0
222677,0
111234,11
109533,0
244619,2
57145,0
215059,1
184704,0
17761,9
196118,0
487836,0
101394,3
210407,3
209042,0
219937,0
200088,1
200088,0
128389,0
57328,0
148225,2
83299,1
37339,0
41727,0
172841,1
160987,0
79852,0
199798,1
82143,0
98980,2
82263,1
172780,9
46483,0
74471,0
44683,2
19236,0
218023,0
204642,0
204642,0
172632,0
226597,0
15157,0
63426,2
439510,0
116643,0
83283,5
83283,1
203325,2
180974,0
78916,0
108053,6
215460,0
215460,0
220688,1
214590,2
218997,0
59940,6
56377,0
95658,5
214470,0
214470,0
59859,3
197365,0
106617,2
106617,6
180294,0
37096,3
171975,0
98770,0
441271,0
243568,0
37605,0
105377,1
105377,1
232797,0
232797,0
232413,2
58376,1
58376,2
169432,2
201084,0
37572,0
200878,0
176413,0
120250,0
447093,0
447093,0
20066,0
19624,3
447372,0
447372,0
37915,1
83543,0
55038,0
58845,1
172850,0
431019,0
151589,3
171314,7
444463,0
165210,1
172782,3
61604,0
77777,0
80146,5
461102,0
61600,0
167473,0
201666,13
182539,1
176297,12
20467,0
20467,0
81012,0
57531,7
531076,0
75115,0
41270,1
431131,2
431131,0
156689,0
486870,0
474003,0
114536,0
193488,2
221239,0
58498,0
215379,0
76359,0
184349,0
60252,5
463912,0
463912,0
116594,2
55914,2
55914,6
44346,0
232881,0
123354,0
467114,0
467114,0
173821,2
173821,6
195480,2
195851,0
68983,6
224444,0
195473,0
32259,0
57513,0
155513,0
132015,1
98745,1
465551,0
102884,0
58822,0
54694,2
456966,0
456966,0
40142,0
114283,0
492373,0
492373,0
101582,2
230046,1
92259,0
21205,0
