id,total_points
461450,0
90585,0
58845,2
245923,0
56983,2
60706,0
219937,0
216616,1
220688,3
216051,0
171317,2
101668,2
467114,0
225796,1
173818,0
55909,0
220037,0
41135,0
101982,6
111457,0
108813,0
492373,0
41270,0
114283,0
101537,0
37605,0
209288,0
55422,3
173879,1
20529,0
164511,1
109533,0
196118,0
47247,3
165153,5
180804,0
44346,0
85955,3
463912,0
153127,0
430367,0
51927,6
180294,0
447373,0
73314,2
51940,0
74230,1
59735,0
174593,0
176297,3
156689,0
47431,1
173807,1
54861,2
101582,3
21205,0
448487,0
98980,2
243568,0
81012,2
41733,2
58893,0
164555,2
111782,0
81183,2
108053,1
40669,2
214987,0
80146,2
531076,0
437858,1
121599,0
172850,12
179830,0
108416,7
168580,1
58498,0
167878,3
204480,0
17745,2
50175,2
57328,0
486870,0
437495,7
226597,0
61604,0
195473,2
50232,2
250370,0
116535,3
98745,0
159533,1
42525,0
505265,0
233489,0
165808,3
106617,1
118748,9
231747,0
83427,0
105717,0
58822,0
209289,2
209289,2
40386,0
480216,0
170137,2
101148,0
102057,0
95658,5
244856,0
173515,12
40694,0
110735,2
214590,9
40845,0
28690,0
40564,0
59949,7
449988,1
172841,1
61558,3
197464,0
103192,0
55459,0
37642,5
232937,0
50471,0
217593,2
205533,2
481371,0
193645,1
116216,2
200720,0
78916,0
38533,1
59966,0
39487,0
57913,0
232928,0
180974,1
149828,0
149484,-1
472464,0
209046,0
194126,0
181008,0
19236,0
135363,5
233425,1
109345,0
68983,8
80179,0
15157,1
153682,0
461446,0
243343,0
493250,0
437688,0
232423,0
85242,0
57513,0
98770,0
55494,1
114243,2
109638,6
92217,2
226182,6
155569,0
111931,0
200089,6
40784,0
465572,0
492066,0
488404,0
184029,1
242166,0
82078,0
67089,7
155197,0
215439,2
216054,0
109745,0
194794,0
154043,5
466955,0
438277,1
20310,0
218031,2
222018,1
223332,0
447325,0
51090,7
93284,0
82403,7
19624,0
86881,0
60025,3
74471,0
119471,0
465551,0
198869,0
194164,5
69140,0
225368,0
491559,0
111234,9
450542,0
75115,1
228286,5
60689,20
17997,0
195471,0
462635,0
110979,2
82263,0
210407,10
106611,0
461096,0
513789,0
232881,0
478449,0
204676,0
62398,0
474907,0
41674,0
60252,1
108156,0
490138,0
243505,2
120250,3
89274,0
481626,0
217401,0
111291,0
83312,0
199798,1
55037,2
222017,0
200878,0
116643,1
230127,0
101188,6
247632,0
440993,0
199796,0
49262,0
166989,2
495542,0
422612,0
19188,1
49440,0
61600,0
215460,1
41823,0
79852,0
173809,0
444463,2
232826,0
124183,1
166477,9
172649,7
232229,0
155513,0
81441,0
173821,2
55914,0
115382,2
214285,0
146610,0
440241,0
40836,2
213405,0
141569,0
235382,0
149915,7
38588,0
201666,0
462424,0
178186,2
39476,0
206915,1
200600,2
203368,0
179456,0
60914,0
18987,0
215059,2
114536,0
57531,0
81880,0
222677,0
232398,0
490721,0
232977,0
462384,0
215379,0
175592,0
54694,0
61933,0
86417,1
203341,2
153256,0
104953,0
57145,1
184341,3
66975,2
109322,2
43670,0
82691,5
153723,1
433154,11
49944,0
167473,1
66838,0
100649,0
97032,0
148225,0
41727,0
39155,2
60586,0
101394,1
115918,0
44699,0
19419,0
195064,0
215136,0
111773,0
90517,0
442229,0
107613,0
192895,0
104547,4
455084,0
66588,5
105377,5
106760,8
49957,0
221239,5
219847,0
79934,3
40720,1
58786,0
218023,0
450070,0
17761,5
39790,0
102380,8
74854,0
86934,1
178173,0
232653,1
59125,0
109528,0
218997,0
60232,0
59940,1
40142,0
221272,0
106837,0
474003,0
194634,1
183015,0
434138,0
63426,5
44683,1
209353,0
141020,0
232427,0
250604,0
492374,0
72222,1
66242,0
232787,1
201084,0
244848,0
165210,1
87873,6
106618,2
195735,3
166640,-1
60307,2
215062,0
105666,0
461102,0
197937,1
77777,0
103914,6
169359,1
168399,0
172782,3
198849,0
151119,0
110504,2
223340,2
18867,0
98747,6
54102,0
151589,2
209362,0
83314,0
77359,0
217487,0
220627,0
195851,3
248937,0
222694,6
80954,0
152760,0
223824,0
223349,0
222531,1
83299,2
232361,0
113534,0
230046,2
88894,5
40145,3
119765,2
232413,7
227127,2
84450,2
180135,2
78356,0
74208,1
184259,0
444884,0
146426,1
91651,0
160987,0
164011,5
169187,2
122798,3
433019,0
41328,6
173954,1
198826,9
18073,2
114128,0
37402,0
167522,0
242058,0
441271,0
244619,2
221610,0
448514,0
200617,3
213345,1
444145,1
15033,0
11948,0
171287,0
232829,0
178301,5
193488,9
92371,2
122775,0
176420,1
439482,0
60551,9
177815,2
172632,0
152898,0
115556,0
184386,0
94245,0
50093,0
20066,0
38716,0
178304,0
153673,0
180184,1
123354,0
68312,0
220738,0
176413,3
78007,0
122806,2
197469,0
428610,0
199598,0
80201,0
179018,2
222627,0
42427,0
431019,0
194799,0
42899,0
182539,2
167199,1
131897,0
111478,2
32259,0
49413,0
184704,0
56377,0
480455,0
219924,2
243016,0
27436,8
101184,2
153133,0
172780,2
51938,1
86153,0
152590,0
461533,0
37096,3
82143,0
95463,0
487836,0
486672,0
212319,5
200402,0
228798,0
94147,0
50229,1
223175,0
169432,0
116594,2
207189,0
481624,0
156074,2
197365,0
56979,0
443296,0
141746,3
103123,0
6744,0
465299,0
478912,0
184667,6
76359,0
244723,0
221399,3
171975,2
232792,0
49083,0
195864,0
216208,0
465390,0
7645,0
19194,0
37339,1
148508,0
50472,1
200641,0
47390,0
432927,0
90105,0
214048,0
204642,0
225321,9
46483,0
421796,0
155405,3
219961,0
203325,0
170271,0
126184,0
58621,0
231372,0
231372,0
80226,0
80226,0
109646,0
76357,0
85971,0
85971,0
199584,0
199584,0
78056,0
15749,0
15749,0
96994,0
171771,0
164484,0
166324,0
450527,0
439510,0
224444,0
61916,0
20452,0
149266,0
108823,0
108823,0
194252,0
194252,0
57410,0
449781,0
61366,0
244851,0
431131,0
37915,0
37915,0
38290,0
38290,0
432720,0
195480,0
490145,0
490145,0
58376,0
167074,0
496179,0
496179,0
17601,0
173904,0
173904,0
245824,0
245824,0
78830,0
78830,0
205651,0
84182,0
132015,0
132015,0
198044,0
220394,0
55038,0
214466,0
95715,0
95715,0
61739,0
214470,0
219352,0
220598,0
219265,0
62974,0
62974,0
126187,0
37572,0
208998,0
121145,0
432656,0
84915,0
109434,0
20467,0
83543,0
83283,0
82514,0
91047,0
463034,0
153379,0
153379,0
456966,0
92259,0
447093,0
174874,0
102826,0
220566,0
128389,0
101105,0
87107,0
422306,0
40559,0
155529,0
168763,0
168763,0
36903,0
36903,0
33148,0
168765,0
97299,0
445896,0
55605,0
55605,0
200088,0
40383,0
219291,0
107265,0
157882,0
146941,0
101178,0
240143,0
159506,0
157668,0
157668,0
103955,0
103025,0
153366,0
93100,0
151086,0
200826,0
200826,0
206325,0
449926,0
213482,0
40146,0
447372,0
59859,0
93264,0
93264,0
27789,0
199249,0
199249,0
184349,0
184349,0
87835,0
87835,0
158534,0
121160,0
214225,0
214225,0
45268,0
45268,0
195774,0
195774,0
209244,0
171314,0
72681,0
232797,0
234908,0
234908,0
88900,0
128198,0
245719,0
169528,0
102884,0
102884,0
84939,0
122074,0
200439,0
197030,0
209042,0
209042,0
165809,0
203389,0
