id,total_points
461450,0
90585,6
58845,1
245923,0
56983,10
60706,0
219937,0
203325,2
170271,0
216616,1
220688,15
216051,0
171317,0
101668,10
467114,0
225796,7
173818,0
55909,0
220037,2
126184,0
41135,0
101982,2
111457,0
108813,0
492373,0
41270,0
114283,0
58621,2
101537,0
231372,5
231372,1
37605,0
209288,0
55422,15
173879,0
20529,0
80226,1
80226,2
164511,0
109533,0
196118,0
47247,2
165153,1
180804,0
44346,1
85955,2
463912,0
153127,0
430367,0
51927,1
180294,1
447373,0
73314,9
109646,2
51940,0
59735,0
76357,0
174593,0
176297,7
156689,0
47431,0
173807,1
85971,2
85971,10
101582,1
199584,0
199584,0
21205,0
448487,0
78056,0
98980,1
15749,0
15749,0
243568,0
81012,1
96994,1
41733,2
58893,0
164555,4
171771,1
111782,0
81183,1
164484,0
108053,1
166324,3
40669,1
214987,0
531076,0
437858,1
121599,0
172850,0
179830,0
108416,2
168580,1
58498,0
167878,2
204480,0
450527,1
439510,0
17745,6
50175,2
486870,0
437495,5
224444,0
226597,2
61604,0
195473,1
50232,1
250370,0
116535,3
98745,2
159533,6
505265,0
233489,0
165808,2
106617,2
118748,1
83427,0
105717,0
58822,0
209289,2
209289,2
40386,0
480216,0
170137,6
101148,0
102057,0
95658,2
244856,0
61916,0
20452,0
173515,6
40694,0
149266,0
110735,6
214590,1
40845,0
28690,1
40564,0
59949,4
108823,1
108823,0
449988,1
194252,0
194252,1
57410,0
172841,1
61558,2
197464,0
103192,5
55459,0
37642,15
232937,0
449781,0
217593,2
61366,0
205533,6
481371,0
193645,0
116216,1
200720,0
78916,6
38533,6
59966,2
244851,0
431131,0
37915,3
37915,3
39487,0
38290,0
38290,0
57913,0
232928,0
180974,9
149828,0
149484,1
432720,0
472464,0
209046,1
194126,0
181008,0
19236,0
135363,7
233425,0
109345,0
68983,1
80179,0
195480,8
15157,2
490145,0
490145,0
58376,1
153682,0
461446,0
243343,0
493250,0
167074,0
437688,0
85242,0
57513,0
98770,0
114243,1
109638,2
92217,1
496179,0
496179,0
17601,0
226182,1
173904,0
173904,0
155569,0
111931,0
245824,0
245824,0
78830,12
78830,0
200089,6
465572,0
492066,0
488404,0
184029,0
242166,0
82078,0
67089,2
155197,0
215439,2
216054,0
205651,1
84182,2
109745,9
194794,0
154043,1
438277,2
152898,0
115556,0
152898,0
115556,0
20310,0
132015,1
132015,2
218031,6
198044,0
220394,0
222018,1
55038,0
214466,0
223332,0
95715,1
95715,5
447325,0
51090,0
93284,0
19624,3
86881,0
60025,6
74471,0
119471,0
465551,0
198869,3
194164,1
69140,0
225368,0
491559,0
111234,1
75115,1
228286,0
60689,2
61739,0
17997,0
214470,0
195471,0
462635,0
110979,8
82263,6
210407,2
106611,1
461096,0
513789,0
219352,3
232881,0
478449,0
204676,0
62398,0
220598,0
219265,0
474907,0
62974,1
62974,1
41674,0
108156,0
490138,0
126187,1
243505,1
120250,0
89274,0
481626,0
217401,0
111291,0
37572,0
83312,0
208998,0
199798,1
222017,0
200878,0
116643,2
230127,0
101188,1
247632,0
440993,0
199796,-3
49262,0
166989,3
495542,0
121145,0
422612,0
432656,0
49440,1
61600,0
84915,0
215460,1
41823,0
79852,0
173809,0
444463,6
109434,0
232826,0
124183,3
166477,11
172649,2
232229,0
155513,0
81441,0
173821,2
20467,2
83543,0
55914,0
115382,1
214285,0
146610,0
440241,0
83283,1
82514,0
213405,0
141569,0
91047,2
235382,0
149915,10
38588,0
201666,0
462424,0
463034,0
178186,5
39476,0
206915,0
200600,2
203368,0
179456,0
60914,0
153379,0
153379,0
18987,0
215059,9
57531,0
456966,0
81880,1
222677,0
232398,0
490721,0
232977,0
462384,0
215379,0
175592,0
54694,0
61933,0
203341,3
153256,2
92259,0
447093,0
104953,0
57145,1
184341,3
174874,1
109322,7
43670,0
82691,2
153723,0
433154,2
49944,0
102826,0
167473,0
66838,0
220566,8
128389,0
100649,0
97032,0
101105,1
148225,0
41727,0
87107,0
422306,0
39155,1
60586,2
101394,1
115918,0
44699,0
40559,0
195064,0
215136,0
111773,0
155529,0
90517,0
442229,0
107613,8
192895,0
104547,0
455084,0
168763,0
168763,0
66588,2
36903,0
36903,9
105377,1
33148,0
168765,0
106760,2
97299,-2
49957,0
221239,1
219847,3
79934,2
40720,6
445896,0
218023,0
17761,6
39790,0
102380,7
55605,1
55605,2
74854,0
86934,1
200088,0
178173,0
232653,1
109528,0
218997,0
60232,-3
59940,0
40383,0
219291,0
40142,1
106837,1
474003,0
194634,3
183015,0
434138,0
63426,1
44683,1
209353,0
232427,0
107265,0
157882,0
250604,0
492374,0
72222,1
146941,1
66242,0
232787,0
201084,0
101178,5
240143,1
244848,0
165210,0
159506,2
87873,1
106618,1
195735,1
166640,0
60307,3
157668,0
157668,1
215062,0
103955,0
103025,2
461102,0
197937,1
77777,0
103914,1
169359,1
168399,0
172782,2
198849,0
151119,0
110504,2
223340,2
18867,0
98747,0
54102,0
151589,3
209362,0
83314,0
77359,0
217487,0
220627,0
195851,2
222694,2
80954,0
152760,0
153366,1
223349,0
222531,0
83299,6
232361,0
93100,1
151086,5
113534,0
230046,2
88894,1
40145,1
119765,2
227127,3
200826,0
200826,2
84450,2
180135,2
78356,0
74208,5
184259,0
444884,0
146426,1
91651,0
160987,0
164011,2
169187,8
206325,2
122798,2
449926,0
433019,0
41328,0
198826,1
18073,2
114128,0
37402,0
167522,0
242058,0
441271,0
244619,6
221610,0
213482,0
448514,6
200617,0
213345,0
444145,2
15033,0
11948,0
171287,0
40146,0
447372,0
232829,0
178301,5
193488,1
59859,1
92371,0
93264,2
93264,1
122775,0
176420,1
439482,0
60551,5
177815,0
172632,0
152898,0
115556,0
184386,0
27789,1
50093,0
38716,0
178304,1
153673,0
180184,4
123354,0
68312,0
220738,0
176413,3
78007,1
122806,7
199249,1
199249,5
197469,0
428610,0
199598,2
184349,0
184349,0
80201,0
179018,3
222627,0
87835,0
87835,0
42427,0
431019,0
194799,0
42899,0
182539,8
167199,1
158534,1
131897,2
111478,6
32259,0
121160,2
214225,1
214225,0
184704,2
56377,0
480455,0
45268,2
45268,0
219924,5
243016,3
27436,2
195774,0
195774,0
209244,9
101184,0
171314,2
153133,2
172780,3
51938,1
72681,0
86153,0
152590,0
232797,0
461533,0
37096,2
234908,0
234908,0
82143,0
95463,0
88900,0
128198,0
245719,0
487836,0
486672,0
212319,2
169528,2
200402,6
228798,0
94147,7
50229,2
223175,0
169432,0
116594,0
207189,0
102884,0
102884,0
481624,0
84939,6
156074,2
197365,0
56979,0
443296,0
141746,2
103123,0
6744,0
122074,0
465299,0
478912,0
200439,2
184667,2
76359,0
221399,5
171975,1
232792,0
49083,0
195864,0
216208,0
465390,0
7645,0
19194,0
37339,0
148508,0
197030,0
200641,0
209042,0
209042,0
47390,0
432927,0
165809,11
90105,0
203389,2
214048,0
204642,0
225321,3
46483,0
421796,0
155405,2
219961,0
74230,0
54861,0
80146,0
57328,0
42525,0
231747,0
50471,0
232423,0
55494,0
40784,0
466955,0
82403,0
450542,0
60252,0
55037,0
19188,0
40836,0
114536,0
86417,0
66975,0
19419,0
58786,0
59125,0
221272,0
141020,0
105666,0
223824,0
232413,0
173954,0
94245,0
20066,0
49413,0
244723,0
50472,0
