name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Connolly_534,1,0,16,0,13.3,534,293,0,0,3.1,17.2,2020-06-20T14:00:00Z,19,3,0,0,0,0,39,0,132408,1,2,0.0,4,41747,70743,28996,42,True,0,ARNKNL,233425,4,42,36
Aaron_Cresswell_376,0,0,13,0,5.9,376,300,2,0,2.1,13.0,2020-06-20T16:30:00Z,90,39,0,0,0,0,39,0,85564,2,0,2.0,1,-3688,10607,14295,45,True,0,ARNKRSL,55459,2,45,21
Aaron_Lennon_430,0,0,0,0,0.0,430,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,43,0,0,0,0,39,0,6807,0,5,0.0,0,333,817,484,46,False,0,ARNLNN,17349,3,46,90
Aaron_Mooy_516,0,0,4,0,5.0,516,293,0,0,3.1,7.0,2020-06-20T14:00:00Z,45,3,0,0,0,0,39,0,38018,1,2,19.0,0,-10764,3284,14048,48,True,1,ARNM,74471,3,47,36
Aaron_Ramsdale_494,0,0,6,0,0.0,494,292,2,0,0.2,2.2,2020-06-20T18:45:00Z,90,31,0,0,0,0,39,0,274431,2,0,0.0,1,8952,64265,55313,45,True,0,ARNRMSTL,225321,1,44,91
Aaron_Wan-Bissaka_122,0,0,16,0,21.8,122,298,1,0,4.4,21.8,2020-06-19T19:15:00Z,90,6,0,0,0,0,39,0,1101595,1,1,0.0,2,17168,92435,75267,53,False,0,ARNPSKN,214590,2,55,1
Abd-Al-Ali Morakinyo Olaposi_Koiki_596,0,0,0,0,0.0,596,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,43,0,0,0,0,39,0,3392,0,5,0.0,0,792,1274,482,40,False,0,APTLLKKMRKNLPS,432793,2,40,90
Abdoulaye_DoucourÃÂ©_368,0,0,1,1,2.5,368,299,0,0,3.4,6.8,2020-06-20T11:30:00Z,76,13,0,0,0,0,39,0,169110,1,1,25.0,3,-44217,17737,61954,56,True,0,APTLTKR,121599,3,54,57
Adama_TraorÃÂ©_417,1,0,19,0,15.0,417,300,0,0,3.8,23.4,2020-06-20T16:30:00Z,26,21,0,0,0,0,39,0,1229990,2,0,0.0,4,-33299,240780,274079,57,False,0,ATMTRR,159533,3,56,39
Adam_Idah_538,0,0,1,0,0.3,538,297,0,0,0.2,0.0,2020-06-19T17:00:00Z,10,20,0,0,0,0,39,0,9503,3,0,4.0,1,187,780,593,44,True,0,ATMT,432735,4,44,45
Adam_Lallana_195,0,0,0,0,0.0,195,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,11,0,0,0,0,39,0,9349,0,0,0.0,0,-13,156,169,57,False,0,ATMLLN,39155,3,57,14
Adam_Masina_355,0,2,24,1,14.3,355,299,0,0,2.7,11.6,2020-06-20T11:30:00Z,87,13,0,0,0,0,39,0,17463,1,1,1.0,8,-4391,1781,6172,43,True,0,ATMMSN,155651,2,43,57
Adam_Smith_63,0,0,8,0,15.4,63,292,2,0,2.9,13.4,2020-06-20T18:45:00Z,90,31,0,0,0,0,39,0,31062,2,0,0.0,0,592,2975,2383,43,True,1,ATMSM0,54469,2,43,91
Adam_Webster_493,0,0,16,0,0.7,493,293,1,0,2.4,22.8,2020-06-20T14:00:00Z,90,3,0,0,0,0,39,0,36338,1,2,0.0,2,-10649,5444,16093,45,True,0,ATMPSTR,110735,2,44,36
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,7,0,0,0,0,39,0,6246,2,1,0.0,0,396,762,366,39,False,0,ATJKHSRLKNNKNMRK,209036,2,39,8
Ademola_Lookman_155,0,0,0,0,0.0,155,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,14,0,0,0,0,39,0,463,0,0,0.0,0,-1,9,10,50,True,0,ATMLLKMN,219352,3,50,11
