name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Connolly_534,0,2,27,0,0.9,534,372,1,1,12.4,34.4,2020-07-26T15:00:00Z,89,90,0,0,0,0,47,0,226980,2,1,89.0,8,7866,23639,15773,42,False,0,ARNKNL,233425,4,42,36
Aaron_Cresswell_376,0,0,0,0,0.0,376,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,7,0,0,0,0,47,0,110578,1,1,0.0,0,-9141,5559,14700,45,True,0,ARNKRSL,55459,2,45,21
Aaron_Lennon_430,0,0,0,0,0.0,430,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,36,0,0,0,0,47,0,6202,2,1,0.0,0,-42,11,53,46,True,0,ARNLNN,17349,3,46,90
Aaron_Mooy_516,0,0,2,0,11.4,516,372,0,0,1.1,0.0,2020-07-26T15:00:00Z,16,90,0,0,0,0,47,0,32891,2,1,1.0,1,-1049,493,1542,47,False,0,ARNM,74471,3,47,36
Aaron_Ramsdale_494,0,0,18,0,10.0,494,375,1,0,4.6,35.8,2020-07-26T15:00:00Z,90,11,0,0,0,0,47,4,242100,3,1,0.0,3,2657,8082,5425,44,False,0,ARNRMSTL,225321,1,44,91
Aaron_Wan-Bissaka_122,0,1,26,1,8.8,122,376,0,0,3.0,20.8,2020-07-26T15:00:00Z,90,13,0,0,0,0,47,0,1391007,2,0,0.0,7,-62947,11902,74849,55,False,0,ARNPSKN,214590,2,55,1
Abd-Al-Ali Morakinyo Olaposi_Koiki_596,0,0,0,0,0.0,596,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,36,0,0,0,0,47,0,2803,2,1,0.0,0,-93,16,109,40,True,0,APTLLKKMRKNLPS,432793,2,40,90
Abdoulaye_DoucourÃÂ©_368,0,0,17,0,27.4,368,371,3,0,7.1,13.6,2020-07-26T15:00:00Z,80,3,0,0,0,0,47,0,131826,2,3,30.0,2,-4248,2153,6401,54,False,0,APTLTKR,121599,3,54,57
Adalberto_PeÃÂ±aranda_648,0,0,0,0,0.0,648,371,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,3,0,0,0,0,47,0,486,2,3,0.0,0,121,232,111,45,False,0,ATLPRTPRNT,194401,4,45,57
Adama_TraorÃÂ©_417,0,0,-1,0,0.7,417,373,0,0,0.4,2.8,2020-07-26T15:00:00Z,45,8,0,0,0,0,47,0,980579,0,2,0.0,1,-51844,16091,67935,56,False,0,ATMTRR,159533,3,56,39
Adam_Idah_538,0,0,3,0,0.3,538,377,3,0,1.0,3.0,2020-07-26T15:00:00Z,13,43,0,0,0,0,47,0,10812,0,5,7.0,1,71,489,418,44,False,0,ATMT,432735,4,44,45
Adam_Lallana_195,0,0,0,0,0.0,195,378,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,9917,3,1,0.0,0,331,427,96,57,False,0,ATMLLN,39155,3,57,14
Adam_Masina_355,0,0,3,0,15.7,355,371,3,0,4.7,7.4,2020-07-26T15:00:00Z,90,3,0,0,0,0,47,0,23761,2,3,24.0,1,-1956,137,2093,43,False,0,ATMMSN,155651,2,43,57
Adam_Smith_63,0,0,13,0,8.8,63,375,1,0,2.1,12.4,2020-07-26T15:00:00Z,90,11,0,0,0,0,47,0,28141,3,1,0.0,2,-395,16,411,43,False,0,ATMSM0,54469,2,43,91
Adam_Webster_493,0,0,11,0,0.8,493,372,1,0,1.9,18.4,2020-07-26T15:00:00Z,90,90,0,0,0,0,47,0,39526,2,1,0.0,2,1093,2982,1889,44,False,0,ATMPSTR,110735,2,44,36
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,373,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,39,0,0,0,0,47,0,6502,0,2,0.0,0,-136,153,289,39,True,0,ATJKHSRLKNNKNMRK,209036,2,39,8
Ademola_Lookman_155,0,0,0,0,0.0,155,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,91,0,0,0,0,47,0,472,3,1,0.0,0,2,11,9,50,True,0,ATMLLKMN,219352,3,50,11
Adrian_Mariappa_356,0,0,3,0,1.8,356,371,0,0,0.7,5.6,2020-07-26T15:00:00Z,45,3,0,0,0,0,47,0,18383,2,3,0.0,1,-49,377,426,41,False,0,ATRNMRP,20145,2,41,57
AdriÃÂ¡n_San Miguel del Castillo_526,0,0,0,0,0.0,526,378,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,154892,3,1,0.0,0,-94,2400,2494,40,False,0,ATRNKSTLTLMKLSN,60706,1,40,14
Ahmed_El Mohamady_22,0,0,0,0,0.0,22,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,21,0,0,0,0,47,0,77178,1,1,0.0,0,-5208,1311,6519,41,False,0,AMTLMHMT,37339,2,41,7
Ainsley_Maitland-Niles_4,0,0,15,0,22.5,4,371,2,0,6.3,19.2,2020-07-26T15:00:00Z,90,57,0,0,0,0,47,0,167330,2,3,21.0,1,355,1577,1222,45,True,0,ANSLMTLNTNLS,154043,2,45,3
Akin_Famewo_552,0,0,3,0,0.0,552,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,1,43,0,0,0,0,47,0,6935,0,5,0.0,1,504,918,414,39,False,0,AKNFM,232667,2,39,45
Albian_Ajeti_514,0,0,0,0,0.0,514,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,7,0,0,0,0,47,0,2815,1,1,0.0,0,23,80,57,56,True,0,AJTLPN,181008,4,56,21
Alexander_Tettey_289,0,0,0,0,0.0,289,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,43,0,0,0,0,47,0,22241,0,5,0.0,0,-738,238,976,44,False,0,ALKSNTRTT,18665,3,44,45
Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,7,0,0,0,0,47,0,66699,1,1,0.0,0,-41,1092,1133,43,True,0,ALKSNTRKSTNSMNTSLF,209925,4,43,21
Alexandre_Jankewitz_649,0,0,0,0,0.0,649,379,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,49,0,0,0,0,47,0,73,1,3,0.0,0,6,13,7,45,True,0,ALKSNTRJNKTS,449781,3,45,20
Alexandre_Lacazette_12,1,0,9,0,0.3,12,371,1,0,0.8,0.0,2020-07-26T15:00:00Z,56,57,0,0,0,0,47,0,188113,2,3,8.0,4,11713,22280,10567,92,True,0,ALKSNTRLKST,59966,4,92,3
Alexis_Mac Allister_627,0,0,0,0,11.0,627,372,1,0,3.4,1.0,2020-07-26T15:00:00Z,73,90,0,0,0,0,47,0,969,2,1,22.0,2,-37,38,75,54,False,0,ALKSSLSTRMK,243016,3,54,36
Alexis_SÃÂ¡nchez_240,0,0,0,0,0.0,240,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,13,0,0,0,0,47,0,28394,2,0,0.0,0,10,74,64,68,False,0,ALKSSSNXS,37265,3,68,1
Alex_Cochrane_666,0,0,0,0,0.0,666,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,90,0,0,0,0,47,0,211,2,1,0.0,0,86,101,15,40,False,0,ALKSKKRN,215066,2,40,36
Alex_Iwobi_17,0,0,0,0,0.0,17,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,91,0,0,0,0,47,0,66150,3,1,0.0,0,-92,247,339,56,True,0,ALKSP,153133,3,56,11
Alex_McCarthy_318,0,0,15,0,0.0,318,379,1,0,2.2,21.6,2020-07-26T15:00:00Z,90,49,0,0,0,0,47,2,286303,1,3,0.0,2,4034,11285,7251,45,True,0,ALKSMKR0,58376,1,45,20
Alex_Oxlade-Chamberlain_193,1,0,14,0,19.0,193,378,1,0,3.8,17.8,2020-07-26T15:00:00Z,63,4,0,0,0,0,47,0,43984,3,1,1.0,5,1473,2501,1028,61,False,0,ALKSXMPRLNKSLT,81880,3,61,14
Alfie_Lewis_651,0,0,0,0,0.0,651,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,7,0,0,0,0,47,0,209,1,1,0.0,0,35,52,17,45,True,0,ALFLS,215407,3,45,21
Alfie_Whiteman_543,0,0,0,0,0.0,543,374,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,31,0,0,0,0,47,0,34975,1,1,0.0,0,-232,150,382,40,False,0,ALFTMN,175941,1,40,6
Alireza_Jahanbakhsh_50,0,0,3,0,0.0,50,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,1,90,0,0,0,0,47,0,7311,2,1,0.0,1,-88,23,111,58,False,0,ALRSJHNPKX,165210,3,58,36
Alisson_Ramses Becker_189,0,0,10,0,0.0,189,378,1,0,0.9,8.8,2020-07-26T15:00:00Z,90,4,0,0,0,0,47,1,696011,3,1,0.0,2,-4380,6014,10394,62,False,0,ALSNPKRRMSS,116535,1,62,14
Allan_Saint-Maximin_500,0,0,1,0,0.8,500,378,1,0,0.0,0.0,2020-07-26T15:00:00Z,45,14,0,0,0,0,47,0,128498,3,1,0.0,1,-20260,3251,23511,52,True,0,ALNMKSMNSNT,170137,3,52,4
Andreas_Christensen_108,0,0,0,0,0.0,108,373,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,39,0,0,0,0,47,0,52836,0,2,0.0,0,-3522,351,3873,48,True,0,ANTRSXRSTNSN,135363,2,48,8
Andreas_Pereira_246,0,0,0,0,0.0,246,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,13,0,0,0,0,47,0,27577,2,0,0.0,0,-169,50,219,47,False,0,ANTRSPRR,156689,3,47,1
Andrew_Robertson_181,1,0,22,0,29.5,181,378,1,0,6.2,28.0,2020-07-26T15:00:00Z,90,4,0,0,0,0,47,0,1403234,3,1,4.0,5,23057,46192,23135,70,False,0,ANTRRPRTSN,122798,2,70,14
Andrew_Surman_80,0,0,0,0,0.0,80,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,11,0,0,0,0,47,0,2704,3,1,0.0,0,-5,16,21,47,False,0,ANTRSRMN,15237,3,47,91
Andre_Gray_364,0,0,0,0,0.0,364,371,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,3,0,0,0,0,47,0,26962,2,3,0.0,0,-14,220,234,55,False,0,ANTRKR,73426,4,55,57
Andre_Green_32,0,0,0,0,0.0,32,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,21,0,0,0,0,47,0,763,1,1,0.0,0,4,18,14,48,False,0,ANTRKRN,174597,3,48,7
Andriy_Yarmolenko_392,0,2,19,0,1.9,392,380,1,1,4.9,34.6,2020-07-26T15:00:00Z,45,7,0,0,0,0,47,0,55487,1,1,12.0,8,-608,359,967,52,True,0,ANTRRMLNK,56377,3,52,21
Andros_Townsend_135,0,0,14,0,36.1,135,374,1,0,6.6,16.4,2020-07-26T15:00:00Z,90,6,0,0,0,0,47,0,70824,1,1,13.0,2,-48,217,265,56,True,0,ANTRSTNSNT,60252,3,56,31
AndrÃÂ© Filipe_Tavares Gomes_422,0,0,12,0,4.7,422,375,3,0,2.6,18.8,2020-07-26T15:00:00Z,90,91,0,0,0,0,47,0,23532,3,1,2.0,2,323,642,319,52,True,0,ANTRFLPKMSTFRS,120250,3,52,11
Andy_Carroll_520,0,0,0,0,0.0,520,378,1,0,0.1,1.0,2020-07-26T15:00:00Z,20,14,0,0,0,0,47,0,6879,3,1,0.0,1,16,136,120,54,True,0,ANTKRL,40142,4,54,4
Andy_King_480,0,0,0,0,0.0,480,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,1,0,0,0,0,47,0,27335,2,0,0.0,0,-513,470,983,42,True,0,ANTKNK,13152,3,42,13
Andy_Lonergan_530,0,0,0,0,0.0,530,378,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,2076,3,1,0.0,0,1,20,19,42,False,0,ANTLNRKN,11948,1,42,14
Angelo_Ogbonna_377,0,0,15,0,0.8,377,380,1,0,2.1,20.4,2020-07-26T15:00:00Z,90,7,0,0,0,0,47,0,73816,1,1,0.0,2,4655,6204,1549,45,True,0,ANJLKPN,40669,2,45,21
Angel_Gomes_245,0,0,0,0,0.0,245,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,13,0,0,0,0,47,0,6618,2,0,0.0,0,-24,9,33,47,False,0,ANJLKMS,209041,3,47,1
Angus_Gunn_319,0,0,0,0,0.0,319,379,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,49,0,0,0,0,47,0,97427,1,3,0.0,0,-943,268,1211,42,True,0,ANKSKN,107265,1,42,20
Anthony_Driscoll-Glennon_572,0,0,0,0,0.0,572,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,36,0,0,0,0,47,0,7772,2,1,0.0,0,993,1565,572,39,True,0,AN0NTRSKLKLNN,195471,2,39,90
Anthony_Gordon_561,0,0,0,0,10.1,561,375,1,0,1.8,3.6,2020-07-26T15:00:00Z,32,91,0,0,0,0,47,0,10608,3,1,4.0,1,940,1941,1001,45,True,0,AN0NKRTN,232826,4,45,11
Anthony_Knockaert_52,0,0,0,0,0.0,52,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,90,0,0,0,0,47,0,672,2,1,0.0,0,5,27,22,53,False,0,AN0NKNKRT,83543,3,53,36
Anthony_Martial_239,1,0,10,1,2.3,239,376,0,0,2.9,0.0,2020-07-26T15:00:00Z,90,13,0,0,0,0,47,0,1696353,2,0,28.0,6,-26104,54017,80121,85,False,0,AN0NMRXL,148225,3,85,1
Antonio_RÃÂ¼diger_104,0,0,24,1,1.0,104,373,0,0,2.3,20.0,2020-07-26T15:00:00Z,90,39,0,0,0,0,47,0,51207,0,2,2.0,6,66,1693,1627,59,True,0,ANTNRTJR,102380,2,59,8
Anwar_El Ghazi_30,0,0,3,0,0.0,30,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,1,21,0,0,0,0,47,0,55317,1,1,0.0,1,-1153,441,1594,52,False,0,ANRLKS,193488,3,52,7
Archie_Mair_551,0,0,0,0,0.0,551,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,43,0,0,0,0,47,0,5723,0,5,0.0,0,-105,267,372,40,False,0,ARXMR,233849,1,40,45
Armando_Broja_631,0,0,0,0,0.0,631,373,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,39,0,0,0,0,47,0,1299,0,2,0.0,0,22,119,97,45,True,0,ARMNTPRJ,440323,4,45,8
Arnaut_Danjuma Groeneveld_492,0,0,0,0,0.0,492,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,11,0,0,0,0,47,0,2277,3,1,0.0,0,-10,14,24,58,False,0,ARNTTNJMKRNFLT,220307,3,58,91
