name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Connolly_534,0,0,0,0,0.1,534,334,1,0,0.4,0.0,2020-07-08T19:15:00Z,19,14,0,0,0,0,43,0,193857,3,1,6.0,1,-342,18924,19266,42,True,0,ARNKNL,233425,4,42,36
Aaron_Cresswell_376,0,0,15,0,18.8,376,340,1,0,3.1,12.4,2020-07-08T17:00:00Z,90,90,0,0,0,0,43,0,102714,1,0,0.0,2,10722,12833,2111,45,True,0,ARNKRSL,55459,2,45,21
Aaron_Lennon_430,0,0,0,0,0.0,430,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,21,0,0,0,0,43,0,6433,1,0,0.0,0,-132,5,137,46,False,0,ARNLNN,17349,3,46,90
Aaron_Mooy_516,0,0,5,0,15.0,516,334,1,0,2.1,5.6,2020-07-08T19:15:00Z,19,14,0,0,0,0,43,0,35559,3,1,0.0,1,362,1706,1344,47,True,0,ARNM,74471,3,47,36
Aaron_Ramsdale_494,0,0,20,1,4.0,494,333,0,0,0.7,3.2,2020-07-09T17:00:00Z,90,6,0,0,0,0,43,0,247887,0,0,0.0,6,-6334,1997,8331,45,True,0,ARNRMSTL,225321,1,44,91
Aaron_Wan-Bissaka_122,0,0,13,1,3.2,122,332,0,0,1.3,2.6,2020-07-09T19:15:00Z,65,7,0,0,0,0,43,0,1481804,3,0,7.0,5,17221,75256,58035,55,False,1,ARNPSKN,214590,2,55,1
Abd-Al-Ali Morakinyo Olaposi_Koiki_596,0,0,0,0,0.0,596,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,21,0,0,0,0,43,0,3216,1,0,0.0,0,-184,6,190,40,False,0,APTLLKKMRKNLPS,432793,2,40,90
Abdoulaye_DoucourÃÂ©_368,0,0,7,0,4.6,368,339,1,0,1.8,5.4,2020-07-07T17:00:00Z,90,45,0,0,0,0,43,0,154065,1,2,8.0,2,3874,11461,7587,55,True,0,APTLTKR,121599,3,54,57
Adalberto_PeÃÂ±aranda_648,0,0,0,0,0.0,648,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,45,0,0,0,0,43,0,172,1,2,0.0,0,25,54,29,45,True,0,ATLPRTPRNT,194401,4,45,57
Adama_TraorÃÂ©_417,0,0,8,1,8.4,417,338,0,0,2.1,6.8,2020-07-08T17:00:00Z,78,49,0,0,0,0,43,0,1275503,0,1,6.0,3,-76247,30391,106638,57,False,0,ATMTRR,159533,3,56,39
