,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,233425,Aaron_Connolly_534,0,0,-1,0,1.7,534,134,2,0,2.0,1.2,2019-11-30T15:00:00Z,75,14,0,0,0,0,14,0,183813,1,2,17.0,2,-26463,6386,32849,47,False,0,ARNKNL,4,42,36,2
1,55459,Aaron_Cresswell_376,0,3,36,1,16.1,376,132,0,1,8.2,49.2,2019-11-30T15:00:00Z,90,8,0,0,0,0,14,0,90106,1,0,17.0,14,-12077,1029,13106,47,False,1,ARNKRSL,2,45,21,0
2,17349,Aaron_Lennon_430,0,0,5,0,11.6,430,131,1,0,2.0,6.4,2019-11-30T15:00:00Z,13,31,0,0,0,0,14,0,6687,2,0,2.0,1,-104,147,251,47,True,0,ARNLNN,3,46,90,2
3,74471,Aaron_Mooy_516,0,0,16,0,15.9,516,134,2,0,3.9,14.4,2019-11-30T15:00:00Z,90,14,0,0,0,0,14,0,10356,1,2,9.0,2,-205,186,391,48,False,0,ARNM,3,47,36,8
4,225321,Aaron_Ramsdale_494,0,0,11,0,0.0,494,139,3,0,1.9,19.2,2019-11-30T15:00:00Z,90,6,0,0,0,0,14,2,304711,2,3,0.0,1,-24900,5515,30415,47,False,0,ARNRMSTL,1,44,91,2
5,214590,Aaron_Wan-Bissaka_122,0,0,11,0,16.7,122,135,2,0,5.3,13.0,2019-12-01T16:30:00Z,90,7,0,0,0,0,14,0,1113979,2,2,23.0,1,-52238,5782,58020,54,True,0,ARNPSKN,2,55,1,2
6,121599,Abdoulaye_DoucourÃÂÃÂ©_368,0,0,8,0,12.8,368,138,2,0,3.2,8.8,2019-11-30T17:30:00Z,90,20,0,0,0,0,14,0,72319,1,2,10.0,2,-3694,934,4628,57,False,0,APTLTKR,3,54,57,1
7,159533,Adama_TraorÃÂÃÂ©_417,0,0,9,0,16.7,417,140,1,0,3.7,13.8,2019-12-01T14:00:00Z,90,49,0,0,0,0,14,0,346016,1,1,6.0,2,57474,71647,14173,52,True,0,ATMTRR,3,56,39,3
8,432735,Adam_Idah_538,0,0,0,0,0.0,538,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,3,0,0,0,0,14,0,7340,2,2,0.0,0,-399,222,621,45,True,0,ATMT,4,44,45,0
9,39155,Adam_Lallana_195,0,0,3,0,0.0,195,134,1,0,0.2,0.0,2019-11-30T15:00:00Z,21,36,0,0,0,0,14,0,8916,1,2,2.0,1,-156,157,313,58,True,0,ATMLLN,3,57,14,2
10,155651,Adam_Masina_355,0,0,9,0,0.4,355,138,2,0,2.1,18.6,2019-11-30T17:30:00Z,90,20,0,0,0,0,14,0,4503,1,2,2.0,1,-70,58,128,43,False,0,ATMMSN,2,43,57,0
11,54469,Adam_Smith_63,0,0,0,0,0.0,63,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,6,0,0,0,0,14,0,71332,2,3,0.0,0,2865,8454,5589,43,False,0,ATMSM0,2,43,91,2
12,110735,Adam_Webster_493,0,0,16,0,14.3,493,134,2,0,3.6,20.2,2019-11-30T15:00:00Z,90,14,0,0,0,0,14,0,11483,1,2,1.0,1,-439,179,618,44,False,0,ATMPSTR,2,44,36,8
13,209036,Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,21,0,0,0,0,14,0,5758,1,0,0.0,0,38,388,350,40,True,0,ATJKHSRLKNNKNMRK,2,39,8,0
