,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,55459,Aaron_Cresswell_376,0,0,0,0,0.0,376,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,57,0,0,0,0,3,0,24435,3,1,0.0,0,-3205,707,3912,50,False,0,ARNKRSL,2,45,21,0
1,17349,Aaron_Lennon_430,0,0,1,0,0.3,430,30,1,0,0.3,2.2,2019-08-25T15:30:00Z,24,39,0,0,0,0,3,0,7997,1,1,0.0,0,-1107,306,1413,49,False,1,ARNLNN,3,46,90,2
2,74471,Aaron_Mooy_516,0,0,0,0,0.0,516,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,20,0,0,0,0,3,0,16510,2,0,0.0,0,-2756,701,3457,50,True,0,ARNM,3,47,36,0
3,225321,Aaron_Ramsdale_494,0,0,12,0,0.0,494,22,3,0,1.9,19.0,2019-08-25T13:00:00Z,90,43,0,0,0,0,3,2,13643,3,1,0.0,1,3236,5460,2224,45,True,0,ARNRMSTL,1,44,91,1
4,214590,Aaron_Wan-Bissaka_122,0,0,9,0,21.1,122,25,2,0,3.5,11.8,2019-08-24T14:00:00Z,90,31,0,0,0,0,3,0,2349140,2,1,2.0,0,99379,194446,95067,56,True,1,ARNPSKN,2,55,1,2
5,121599,Abdoulaye_DoucourÃÂÃÂ©_368,0,0,13,0,46.5,368,29,3,0,12.5,17.8,2019-08-24T14:00:00Z,90,21,0,0,0,0,3,0,128926,3,1,61.0,2,-41090,1370,42460,59,True,0,APTLTKR,3,54,57,1
6,159533,Adama_TraorÃÂÃÂ©_417,0,0,1,0,0.8,417,30,0,0,0.9,0.6,2019-08-25T15:30:00Z,14,90,0,0,0,0,3,0,20573,1,1,8.0,1,474,3360,2886,50,True,0,ATMTRR,3,56,39,2
7,39155,Adam_Lallana_195,0,0,3,0,0.0,195,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,4,3,0,0,0,0,3,0,7431,1,3,0.0,1,-963,257,1220,59,True,0,ATMLLN,3,57,14,0
8,155651,Adam_Masina_355,0,0,0,0,0.0,355,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,21,0,0,0,0,3,0,4648,3,1,0.0,0,-520,37,557,45,True,0,ATMMSN,2,43,57,0
9,54469,Adam_Smith_63,0,0,3,0,0.5,63,22,3,0,3.7,3.8,2019-08-25T13:00:00Z,67,43,0,0,0,0,3,0,79479,3,1,33.0,1,-10345,2953,13298,45,True,0,ATMSM0,2,43,91,1
10,110735,Adam_Webster_493,0,0,0,0,0.0,493,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,20,0,0,0,0,3,0,5912,2,0,0.0,0,-701,63,764,45,True,0,ATMPSTR,2,44,36,0
11,219352,Ademola_Lookman_155,0,0,0,0,0.0,155,21,0,0,0.0,0.0,2019-08-23T19:00:00Z,0,7,0,0,0,0,3,0,579,0,2,0.0,0,-67,9,76,50,False,0,ATMLLKMN,3,50,11,0
12,20145,Adrian_Mariappa_356,0,0,0,0,0.0,356,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,21,0,0,0,0,3,0,13617,3,1,0.0,0,-1752,132,1884,44,True,0,ATRNMRP,2,41,57,0
13,60706,AdriÃÂÃÂ¡n_San Miguel del Castillo_526,0,0,10,0,0.0,526,24,1,0,0.9,9.2,2019-08-24T16:30:00Z,90,3,0,0,0,0,3,2,226686,1,3,0.0,2,36178,64235,28057,45,True,0,ATRNKSTLTLMKLSN,1,40,14,6
14,37339,Ahmed_El Mohamady_22,0,0,3,0,0.3,22,21,0,0,0.0,0.0,2019-08-23T19:00:00Z,4,11,0,0,0,0,3,0,123189,0,2,0.0,1,-1954,14714,16668,45,True,0,AMTLMHMT,2,41,7,0
15,154043,Ainsley_Maitland-Niles_4,0,0,11,0,9.6,4,24,3,0,3.3,23.4,2019-08-24T16:30:00Z,90,14,0,0,0,0,3,0,343248,1,3,0.0,1,28446,90941,62495,50,False,0,ANSLMTLNTNLS,2,45,3,1
16,181008,Albian_Ajeti_514,0,0,0,0,0.0,514,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,57,0,0,0,0,3,0,3207,3,1,0.0,0,-768,218,986,60,False,0,AJTLPN,4,56,21,0
17,18665,Alexander_Tettey_289,0,0,0,0,0.0,289,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,8,0,0,0,0,3,0,13427,3,2,0.0,0,929,2249,1320,45,True,0,ALKSNTRTT,3,44,45,0
18,209925,Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,57,0,0,0,0,3,0,116512,3,1,0.0,0,-27797,3123,30920,45,False,0,ALKSNTRKSTNSMNTSLF,4,43,21,0
19,59966,Alexandre_Lacazette_12,0,0,1,0,0.5,12,24,0,0,0.5,2.0,2019-08-24T16:30:00Z,9,14,0,0,0,0,3,0,219803,1,3,2.0,1,4283,30970,26687,95,False,0,ALKSNTRLKST,4,92,3,5
20,37265,Alexis_SÃÂÃÂ¡nchez_240,0,0,0,0,0.0,240,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,31,0,0,0,0,3,0,43325,2,1,0.0,0,-9208,174,9382,69,True,0,ALKSSSNXS,3,68,1,0
21,153133,Alex_Iwobi_17,0,0,6,0,6.8,17,21,1,0,3.5,7.4,2019-08-23T19:00:00Z,29,7,0,0,0,0,3,0,104397,0,2,21.0,1,-34267,3798,38065,59,False,0,ALKSP,3,56,11,9
22,58376,Alex_McCarthy_318,0,0,0,0,0.0,318,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,36,0,0,0,0,3,0,37397,2,0,0.0,0,-4332,101,4433,45,False,0,ALKSMKR0,1,45,20,0
23,81880,Alex_Oxlade-Chamberlain_193,0,0,3,0,0.1,193,24,1,0,0.2,2.2,2019-08-24T16:30:00Z,13,3,0,0,0,0,3,0,27521,1,3,0.0,1,-1673,2780,4453,64,True,0,ALKSXMPRLNKSLT,3,61,14,1
24,165210,Alireza_Jahanbakhsh_50,0,0,0,0,0.0,50,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,20,0,0,0,0,3,0,5184,2,0,0.0,0,-892,91,983,59,True,0,ALRSJHNPKX,3,58,36,0
25,116535,Alisson_Ramses Becker_189,0,0,0,0,0.0,189,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,3,0,0,0,0,3,0,572939,1,3,0.0,0,-199129,1217,200346,59,True,0,ALSNPKRRMSS,1,62,14,0
26,170137,Allan_Saint-Maximin_500,0,0,3,0,1.0,500,28,0,0,0.2,0.0,2019-08-25T15:30:00Z,16,6,0,0,0,0,3,0,27513,1,0,2.0,1,-13193,455,13648,55,False,0,ALNMKSMNSNT,3,52,4,0
27,135363,Andreas_Christensen_108,0,0,11,0,0.8,108,26,2,0,3.6,18.0,2019-08-24T11:30:00Z,90,45,0,0,0,0,3,0,76679,3,2,17.0,1,5360,14763,9403,50,False,0,ANTRSXRSTNSN,2,48,8,0
28,156689,Andreas_Pereira_246,0,0,0,0,0.0,246,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,31,0,0,0,0,3,0,59930,2,1,0.0,0,-9698,8917,18615,50,True,0,ANTRSPRR,3,47,1,2
