,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,233425,Aaron_Connolly_534,0,0,0,0,0.1,534,334,1,0,0.4,0.0,2020-07-08T19:15:00Z,19,14,0,0,0,0,43,0,193857,3,1,6.0,1,-342,18924,19266,42,True,0,ARNKNL,4,42,36,1
1,55459,Aaron_Cresswell_376,0,0,15,0,18.8,376,340,1,0,3.1,12.4,2020-07-08T17:00:00Z,90,90,0,0,0,0,43,0,102714,1,0,0.0,2,10722,12833,2111,45,True,0,ARNKRSL,2,45,21,6
2,17349,Aaron_Lennon_430,0,0,0,0,0.0,430,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,21,0,0,0,0,43,0,6433,1,0,0.0,0,-132,5,137,46,False,0,ARNLNN,3,46,90,0
3,74471,Aaron_Mooy_516,0,0,5,0,15.0,516,334,1,0,2.1,5.6,2020-07-08T19:15:00Z,19,14,0,0,0,0,43,0,35559,3,1,0.0,1,362,1706,1344,47,True,0,ARNM,3,47,36,2
4,225321,Aaron_Ramsdale_494,0,0,20,1,4.0,494,333,0,0,0.7,3.2,2020-07-09T17:00:00Z,90,6,0,0,0,0,43,0,247887,0,0,0.0,6,-6334,1997,8331,45,True,0,ARNRMSTL,1,44,91,3
5,214590,Aaron_Wan-Bissaka_122,0,0,13,1,3.2,122,332,0,0,1.3,2.6,2020-07-09T19:15:00Z,65,7,0,0,0,0,43,0,1481804,3,0,7.0,5,17221,75256,58035,55,False,1,ARNPSKN,2,55,1,0
6,432793,Abd-Al-Ali Morakinyo Olaposi_Koiki_596,0,0,0,0,0.0,596,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,21,0,0,0,0,43,0,3216,1,0,0.0,0,-184,6,190,40,False,0,APTLLKKMRKNLPS,2,40,90,0
7,121599,Abdoulaye_DoucourÃÂÃÂ©_368,0,0,7,0,4.6,368,339,1,0,1.8,5.4,2020-07-07T17:00:00Z,90,45,0,0,0,0,43,0,154065,1,2,8.0,2,3874,11461,7587,55,True,0,APTLTKR,3,54,57,2
8,194401,Adalberto_PeÃÂÃÂ±aranda_648,0,0,0,0,0.0,648,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,45,0,0,0,0,43,0,172,1,2,0.0,0,25,54,29,45,True,0,ATLPRTPRNT,4,45,57,0
9,159533,Adama_TraorÃÂÃÂ©_417,0,0,8,1,8.4,417,338,0,0,2.1,6.8,2020-07-08T17:00:00Z,78,49,0,0,0,0,43,0,1275503,0,1,6.0,3,-76247,30391,106638,57,False,0,ATMTRR,3,56,39,1
10,432735,Adam_Idah_538,0,0,-2,0,0.6,538,339,0,0,0.5,0.0,2020-07-07T17:00:00Z,14,57,0,0,0,0,43,0,9978,1,2,7.0,1,61,342,281,44,False,0,ATMT,4,44,45,1
11,39155,Adam_Lallana_195,0,0,0,0,0.0,195,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,36,0,0,0,0,43,0,9438,3,1,0.0,0,-38,21,59,57,False,0,ATMLLN,3,57,14,0
12,155651,Adam_Masina_355,0,0,6,0,1.8,355,339,1,0,0.4,0.4,2020-07-07T17:00:00Z,90,45,0,0,0,0,43,0,32402,1,2,2.0,2,4381,5688,1307,43,True,0,ATMMSN,2,43,57,2
13,54469,Adam_Smith_63,0,0,20,1,0.9,63,333,0,0,1.5,12.0,2020-07-09T17:00:00Z,62,6,0,0,0,0,43,0,30133,0,0,2.0,6,-189,191,380,43,True,0,ATMSM0,2,43,91,0
14,110735,Adam_Webster_493,0,0,19,0,0.8,493,334,3,0,4.7,46.6,2020-07-08T19:15:00Z,90,14,0,0,0,0,43,0,33601,3,1,0.0,1,2199,3036,837,44,True,0,ATMPSTR,2,44,36,0
15,209036,Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,31,0,0,0,0,43,0,6439,3,2,0.0,0,83,171,88,39,False,0,ATJKHSRLKNNKNMRK,2,39,8,0
16,219352,Ademola_Lookman_155,0,0,0,0,0.0,155,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,20,0,0,0,0,43,0,464,1,1,0.0,0,1,1,0,50,True,0,ATMLLKMN,3,50,11,0
17,20145,Adrian_Mariappa_356,0,0,0,0,0.0,356,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,45,0,0,0,0,43,0,19529,1,2,0.0,0,207,604,397,42,True,0,ATRNMRP,2,41,57,0
18,60706,AdriÃÂÃÂ¡n_San Miguel del Castillo_526,0,0,0,0,0.0,526,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,36,0,0,0,0,43,0,155979,3,1,0.0,0,-614,1261,1875,40,False,0,ATRNKSTLTLMKLSN,1,40,14,0
19,37339,Ahmed_El Mohamady_22,0,0,0,0,0.0,22,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,1,0,0,0,0,43,0,78855,3,0,0.0,0,926,2897,1971,41,True,0,AMTLMHMT,2,41,7,7
20,154043,Ainsley_Maitland-Niles_4,0,0,3,0,0.5,4,331,0,0,0.1,0.4,2020-07-07T19:15:00Z,1,13,0,0,0,0,43,0,168886,1,1,0.0,1,-985,658,1643,45,True,0,ANSLMTLNTNLS,2,45,3,0
21,232667,Akin_Famewo_552,0,0,0,0,0.0,552,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,57,0,0,0,0,43,0,4972,1,2,0.0,0,162,283,121,39,False,0,AKNFM,2,39,45,0
22,181008,Albian_Ajeti_514,0,0,2,0,0.0,514,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,4,90,0,0,0,0,43,0,2770,1,0,1.0,1,-27,36,63,56,True,0,AJTLPN,4,56,21,0
23,18665,Alexander_Tettey_289,0,0,5,0,2.0,289,339,1,0,0.8,5.6,2020-07-07T17:00:00Z,54,57,0,0,0,0,43,0,23446,1,2,0.0,0,-657,315,972,45,False,1,ALKSNTRTT,3,44,45,2
24,209925,Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,90,0,0,0,0,43,0,66769,1,0,0.0,0,-282,952,1234,43,True,0,ALKSNTRKSTNSMNTSLF,4,43,21,0
25,449781,Alexandre_Jankewitz_649,0,0,0,0,0.0,649,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,11,0,0,0,0,43,0,31,1,1,0.0,0,4,8,4,45,False,0,ALKSNTRJNKTS,3,45,20,0
26,59966,Alexandre_Lacazette_12,0,0,-2,1,12.6,12,331,0,0,5.3,6.2,2020-07-07T19:15:00Z,70,13,0,0,0,0,43,0,149215,1,1,34.0,2,-914,2945,3859,92,True,0,ALKSNTRLKST,4,92,3,6
27,243016,Alexis_Mac Allister_627,0,0,5,0,11.3,627,334,2,0,1.9,7.2,2020-07-08T19:15:00Z,70,14,0,0,0,0,43,0,1079,3,1,0.0,2,-106,41,147,55,True,0,ALKSSLSTRMK,3,54,36,0
28,37265,Alexis_SÃÂÃÂ¡nchez_240,0,0,0,0,0.0,240,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,7,0,0,0,0,43,0,28339,3,0,0.0,0,-10,22,32,68,False,0,ALKSSSNXS,3,68,1,0
29,153133,Alex_Iwobi_17,0,0,0,0,0.7,17,336,1,0,2.1,3.6,2020-07-09T17:00:00Z,45,20,0,0,0,0,43,0,66584,1,1,17.0,1,-374,208,582,56,True,0,ALKSP,3,56,11,1
