,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,233425,Aaron_Connolly_534,0,0,2,1,5.8,534,104,0,0,4.8,0.0,2019-11-02T15:00:00Z,85,45,0,0,0,0,11,0,263242,0,2,46.0,2,109148,118970,9822,46,True,0,ARNKNL,4,42,36,1
1,55459,Aaron_Cresswell_376,0,0,11,0,7.8,376,110,3,0,1.9,7.4,2019-11-02T15:00:00Z,90,4,0,0,0,0,11,0,140056,3,2,4.0,0,2389,11799,9410,49,True,1,ARNKRSL,2,45,21,1
2,17349,Aaron_Lennon_430,0,0,0,0,0.0,430,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,49,0,0,0,0,11,0,6786,0,3,0.0,0,-206,131,337,48,False,0,ARNLNN,3,46,90,0
3,74471,Aaron_Mooy_516,0,0,0,0,0.0,516,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,45,0,0,0,0,11,0,11065,0,2,0.0,0,-214,519,733,48,True,0,ARNM,3,47,36,0
4,225321,Aaron_Ramsdale_494,0,2,29,1,0.0,494,103,0,0,2.0,19.6,2019-11-02T12:30:00Z,90,1,0,0,0,0,11,4,108434,0,1,0.0,9,16805,22278,5473,45,True,0,ARNRMSTL,1,44,91,4
5,214590,Aaron_Wan-Bissaka_122,0,0,16,0,2.8,122,103,1,0,2.0,17.2,2019-11-02T12:30:00Z,80,91,0,0,0,0,11,0,1223982,0,1,0.0,2,-6567,36330,42897,54,False,0,ARNPSKN,2,55,1,2
6,121599,Abdoulaye_DoucourÃÂÃÂ©_368,0,0,19,0,29.2,368,109,2,0,7.2,19.0,2019-11-02T17:30:00Z,90,8,0,0,0,0,11,0,69812,2,1,24.0,2,-2456,2193,4649,57,True,0,APTLTKR,3,54,57,3
7,159533,Adama_TraorÃÂÃÂ©_417,0,0,3,0,27.3,417,101,1,0,4.3,9.8,2019-11-02T15:00:00Z,90,3,0,0,0,0,11,0,260912,1,1,6.0,2,144,38894,38750,51,False,0,ATMTRR,3,56,39,5
8,432735,Adam_Idah_538,0,0,0,0,0.0,538,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,36,0,0,0,0,11,0,7611,0,2,0.0,0,13,802,789,45,False,0,ATMT,4,44,45,0
9,39155,Adam_Lallana_195,0,0,15,0,40.8,195,102,1,0,7.7,21.8,2019-11-02T15:00:00Z,83,7,0,0,0,0,11,0,8428,2,1,14.0,2,50,428,378,58,False,0,ATMLLN,3,57,14,0
10,155651,Adam_Masina_355,0,0,6,0,10.3,355,109,2,0,3.1,15.4,2019-11-02T17:30:00Z,90,8,0,0,0,0,11,0,4428,2,1,5.0,1,92,164,72,43,True,0,ATMMSN,2,43,57,0
11,54469,Adam_Smith_63,1,3,38,1,30.3,63,103,0,0,6.7,32.2,2019-11-02T12:30:00Z,90,1,0,0,0,0,11,0,34048,0,1,4.0,12,1555,2453,898,43,True,0,ATMSM0,2,43,91,1
12,110735,Adam_Webster_493,0,0,12,0,0.4,493,104,0,0,0.6,5.2,2019-11-02T15:00:00Z,35,45,0,0,0,0,11,0,18946,0,2,0.0,1,1035,2672,1637,44,True,0,ATMPSTR,2,44,36,0
13,209036,Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,57,0,0,0,0,11,0,4530,2,1,0.0,0,302,723,421,40,False,0,ATJKHSRLKNNKNMRK,2,39,8,0
14,219352,Ademola_Lookman_155,0,0,0,0,0.0,155,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,6,0,0,0,0,11,0,458,1,1,0.0,0,-1,8,9,50,True,0,ATMLLKMN,3,50,11,0
15,20145,Adrian_Mariappa_356,0,0,5,0,0.4,356,109,1,0,1.3,8.2,2019-11-02T17:30:00Z,70,8,0,0,0,0,11,0,10416,2,1,4.0,1,-295,118,413,43,True,1,ATRNMRP,2,41,57,1
16,60706,AdriÃÂÃÂ¡n_San Miguel del Castillo_526,0,0,0,0,0.0,526,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,7,0,0,0,0,11,0,244645,2,1,0.0,0,-60248,1451,61699,44,False,0,ATRNKSTLTLMKLSN,1,40,14,0
17,37339,Ahmed_El Mohamady_22,0,0,6,0,0.1,22,102,2,0,1.0,9.6,2019-11-02T15:00:00Z,21,14,0,0,0,0,11,0,68834,2,1,0.0,0,-2656,1644,4300,42,True,0,AMTLMHMT,2,41,7,0
18,154043,Ainsley_Maitland-Niles_4,0,0,0,0,0.0,4,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,39,0,0,0,0,11,0,263873,1,1,0.0,0,-33655,1268,34923,48,True,0,ANSLMTLNTNLS,2,45,3,0
19,232667,Akin_Famewo_552,0,0,0,0,0.0,552,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,36,0,0,0,0,11,0,2910,0,2,0.0,0,362,605,243,40,False,0,AKNFM,2,39,45,0
20,181008,Albian_Ajeti_514,0,0,1,0,21.8,514,110,1,0,2.9,3.0,2019-11-02T15:00:00Z,45,4,0,0,0,0,11,0,2576,3,2,4.0,1,0,100,100,58,True,0,AJTLPN,4,56,21,1
21,18665,Alexander_Tettey_289,0,0,14,0,0.0,289,104,1,0,1.5,15.2,2019-11-02T15:00:00Z,83,36,0,0,0,0,11,0,11992,0,2,0.0,2,-3,371,374,45,False,0,ALKSNTRTT,3,44,45,2
22,209925,Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,4,0,0,0,0,11,0,79641,3,2,0.0,0,-2418,1905,4323,44,True,0,ALKSNTRKSTNSMNTSLF,4,43,21,0
23,59966,Alexandre_Lacazette_12,1,0,18,0,36.9,12,101,0,0,9.0,26.4,2019-11-02T15:00:00Z,59,39,0,0,0,0,11,0,118088,1,1,27.0,4,9648,12962,3314,93,True,0,ALKSNTRLKST,4,92,3,2
24,37265,Alexis_SÃÂÃÂ¡nchez_240,0,0,0,0,0.0,240,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,91,0,0,0,0,11,0,29796,0,1,0.0,0,-314,37,351,68,False,0,ALKSSSNXS,3,68,1,0
25,153133,Alex_Iwobi_17,0,0,8,0,13.8,17,106,1,0,2.9,13.6,2019-11-03T16:30:00Z,90,6,0,0,0,0,11,0,97548,1,1,2.0,2,-6625,2638,9263,58,True,0,ALKSP,3,56,11,1
26,58376,Alex_McCarthy_318,0,0,12,0,0.0,318,107,2,0,1.8,18.4,2019-11-02T15:00:00Z,90,43,0,0,0,0,11,2,27463,1,2,0.0,1,-642,188,830,43,False,0,ALKSMKR0,1,45,20,2
27,81880,Alex_Oxlade-Chamberlain_193,0,0,2,0,14.9,193,102,0,0,9.3,6.0,2019-11-02T15:00:00Z,25,7,0,0,0,0,11,0,29527,2,1,72.0,1,2354,5259,2905,62,False,0,ALKSXMPRLNKSLT,3,61,14,1
28,175941,Alfie_Whiteman_543,0,0,0,0,0.0,543,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,11,0,0,0,0,11,0,23624,1,1,0.0,0,1387,2307,920,40,False,0,ALFTMN,1,40,6,0
29,165210,Alireza_Jahanbakhsh_50,0,0,0,0,0.0,50,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,45,0,0,0,0,11,0,4433,0,2,0.0,0,-61,50,111,58,True,0,ALRSJHNPKX,3,58,36,0
30,116535,Alisson_Ramses Becker_189,0,0,10,0,0.0,189,102,1,0,1.3,12.8,2019-11-02T15:00:00Z,90,7,0,0,0,0,11,1,508599,2,1,0.0,2,37768,45852,8084,59,False,0,ALSNPKRRMSS,1,62,14,2
31,170137,Allan_Saint-Maximin_500,0,0,7,0,15.2,500,110,1,0,8.2,17.4,2019-11-02T15:00:00Z,76,21,0,0,0,0,11,0,21636,3,2,49.0,2,1331,2876,1545,54,False,0,ALNMKSMNSNT,3,52,4,5
32,135363,Andreas_Christensen_108,0,0,0,0,0.0,108,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,57,0,0,0,0,11,0,45760,2,1,0.0,0,-4817,59,4876,49,False,0,ANTRSXRSTNSN,2,48,8,0
33,156689,Andreas_Pereira_246,0,0,5,0,11.7,246,103,1,0,3.7,4.0,2019-11-02T12:30:00Z,67,91,0,0,0,0,11,0,32903,0,1,21.0,2,870,3309,2439,50,False,0,ANTRSPRR,3,47,1,8
34,122798,Andrew_Robertson_181,0,1,25,0,24.1,181,102,1,1,11.4,54.6,2019-11-02T15:00:00Z,90,7,0,0,0,0,11,0,1433018,2,1,35.0,9,56073,87824,31751,69,False,0,ANTRRPRTSN,2,70,14,5
35,15237,Andrew_Surman_80,0,0,0,0,0.0,80,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,1,0,0,0,0,11,0,2928,0,1,0.0,0,-125,41,166,47,True,0,ANTRSRMN,3,47,91,0
36,73426,Andre_Gray_364,0,0,6,0,1.1,364,109,2,0,2.2,1.2,2019-11-02T17:30:00Z,90,8,0,0,0,0,11,0,30165,2,1,20.0,2,-1526,596,2122,57,True,0,ANTRKR,4,55,57,5
37,174597,Andre_Green_32,0,0,0,0,0.0,32,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,14,0,0,0,0,11,0,792,2,1,0.0,0,-5,14,19,49,True,0,ANTRKRN,3,48,7,0
38,56377,Andriy_Yarmolenko_392,0,0,2,0,0.6,392,110,2,0,0.0,0.0,2019-11-02T15:00:00Z,45,4,0,0,0,0,11,0,435679,3,2,0.0,1,22723,57710,34987,60,True,0,ANTRRMLNK,3,52,21,2
39,60252,Andros_Townsend_135,0,0,0,0,0.0,135,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,13,0,0,0,0,11,0,98427,2,0,0.0,0,-6733,892,7625,56,True,0,ANTRSTNSNT,3,56,31,2
40,120250,AndrÃÂÃÂ© Filipe_Tavares Gomes_422,0,0,8,0,11.5,422,106,1,0,2.3,5.8,2019-11-03T16:30:00Z,83,6,0,0,0,0,11,0,28703,1,1,6.0,2,-441,553,994,53,True,0,ANTRFLPKMSTFRS,3,52,11,0
41,40142,Andy_Carroll_520,0,0,3,0,0.3,520,110,1,0,0.3,0.2,2019-11-02T15:00:00Z,1,21,0,0,0,0,11,0,6800,3,2,2.0,1,-642,240,882,54,False,0,ANTKRL,4,54,4,1
42,13152,Andy_King_480,0,0,0,0,0.0,480,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,31,0,0,0,0,11,0,30176,2,0,0.0,0,6051,9435,3384,43,False,0,ANTKNK,3,42,13,0
43,11948,Andy_Lonergan_530,0,0,0,0,0.0,530,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,7,0,0,0,0,11,0,1681,2,1,0.0,0,-37,20,57,44,False,0,ANTLNRKN,1,42,14,0
44,40669,Angelo_Ogbonna_377,0,0,0,0,0.0,377,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,4,0,0,0,0,11,0,32598,3,2,0.0,0,-1918,613,2531,45,True,0,ANJLKPN,2,45,21,0
45,209041,Angel_Gomes_245,0,0,0,0,0.0,245,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,91,0,0,0,0,11,0,6789,0,1,0.0,0,-79,254,333,48,False,0,ANJLKMS,3,47,1,0
