,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,233425,Aaron_Connolly_534,0,0,0,0,0.0,534,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,4,0,0,0,0,46,0,199262,0,0,0.0,0,-8160,10073,18233,42,True,0,ARNKNL,4,42,36,8
1,55459,Aaron_Cresswell_376,0,0,12,0,2.4,376,365,1,0,0.6,3.6,2020-07-22T17:00:00Z,74,1,0,0,0,0,46,0,121786,1,1,0.0,2,-3050,3995,7045,45,False,0,ARNKRSL,2,45,21,0
2,17349,Aaron_Lennon_430,0,0,0,0,0.0,430,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,45,0,0,0,0,46,0,6245,2,0,0.0,0,-32,6,38,46,False,0,ARNLNN,3,46,90,0
3,74471,Aaron_Mooy_516,0,0,3,0,8.2,516,363,0,0,1.9,8.8,2020-07-20T17:00:00Z,57,4,0,0,0,0,46,0,34389,0,0,2.0,1,-41,957,998,47,True,0,ARNM,3,47,36,1
4,225321,Aaron_Ramsdale_494,0,3,38,0,0.0,494,362,2,0,6.5,64.8,2020-07-19T13:00:00Z,90,20,0,0,1,0,46,6,239619,2,0,0.0,11,-510,3616,4126,44,True,0,ARNRMSTL,1,44,91,3
5,214590,Aaron_Wan-Bissaka_122,0,0,5,0,12.2,122,365,0,0,2.4,12.0,2020-07-22T17:00:00Z,45,21,0,0,0,0,46,0,1501045,1,1,0.0,1,3424,39333,35909,55,True,0,ARNPSKN,2,55,1,7
6,432793,Abd-Al-Ali Morakinyo Olaposi_Koiki_596,0,0,0,0,0.0,596,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,45,0,0,0,0,46,0,2914,2,0,0.0,0,-77,9,86,40,False,0,APTLLKKMRKNLPS,2,40,90,0
7,121599,Abdoulaye_DoucourÃÂÃÂ©_368,0,0,4,0,0.5,368,369,4,0,0.3,2.4,2020-07-21T17:00:00Z,81,43,0,0,0,0,46,0,136563,4,0,0.0,2,-4366,1236,5602,54,True,0,APTLTKR,3,54,57,2
8,194401,Adalberto_PeÃÂÃÂ±aranda_648,0,0,0,0,0.0,648,369,0,0,0.0,0.0,2020-07-21T17:00:00Z,0,43,0,0,0,0,46,0,304,4,0,0.0,0,1,41,40,45,True,0,ATLPRTPRNT,4,45,57,0
9,159533,Adama_TraorÃÂÃÂ©_417,0,0,6,1,26.4,417,370,0,0,7.1,16.8,2020-07-20T19:15:00Z,80,31,0,0,0,0,46,0,1052754,0,2,28.0,2,-8188,26520,34708,56,True,1,ATMTRR,3,56,39,1
