,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,233425,Aaron_Connolly_534,0,0,1,0,4.8,534,58,0,0,2.5,2.0,2019-09-21T16:30:00Z,20,4,0,0,0,0,6,0,22804,0,0,18.0,1,8090,11749,3659,45,False,0,ARNKNL,4,42,36,1
1,55459,Aaron_Cresswell_376,0,2,27,1,2.2,376,60,0,1,5.6,43.8,2019-09-22T13:00:00Z,90,1,0,0,0,0,6,0,21523,0,2,10.0,14,-1053,451,1504,49,True,0,ARNKRSL,2,45,21,7
2,17349,Aaron_Lennon_430,0,0,3,0,1.4,430,52,0,0,0.6,4.4,2019-09-21T14:00:00Z,11,45,0,0,0,0,6,0,7722,0,2,0.0,1,-429,309,738,49,True,0,ARNLNN,3,46,90,0
3,74471,Aaron_Mooy_516,0,0,13,1,15.0,516,58,0,0,2.8,4.2,2019-09-21T16:30:00Z,69,4,0,0,0,0,6,0,11851,0,0,9.0,3,-952,220,1172,49,False,0,ARNM,3,47,36,2
4,225321,Aaron_Ramsdale_494,1,3,34,0,10.0,494,59,1,0,6.6,56.0,2019-09-20T19:00:00Z,90,20,0,0,0,0,6,6,26492,3,1,0.0,10,3334,5022,1688,45,False,0,ARNRMSTL,1,44,91,2
5,214590,Aaron_Wan-Bissaka_122,0,0,16,0,2.4,122,60,2,0,2.3,18.8,2019-09-22T13:00:00Z,90,21,0,0,0,0,6,0,1748887,0,2,2.0,1,-11310,50402,61712,55,False,0,ARNPSKN,2,55,1,0
6,121599,Abdoulaye_DoucourÃÂÃÂ©_368,0,0,8,0,1.0,368,57,8,0,0.6,4.8,2019-09-21T14:00:00Z,90,43,0,0,0,0,6,0,81821,0,8,0.0,2,-7846,1080,8926,58,False,0,APTLTKR,3,54,57,2
7,159533,Adama_TraorÃÂÃÂ©_417,1,3,25,0,49.8,417,54,1,0,11.4,35.6,2019-09-22T13:00:00Z,90,31,0,0,0,0,6,0,22650,1,1,29.0,8,-801,1385,2186,50,False,0,ATMTRR,3,56,39,3
8,432735,Adam_Idah_538,0,0,0,0,0.0,538,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,90,0,0,0,0,6,0,2961,0,2,0.0,0,2103,2509,406,45,False,0,ATMT,4,44,45,0
9,39155,Adam_Lallana_195,0,0,5,0,0.3,195,53,0,0,0.2,2.0,2019-09-22T15:30:00Z,6,8,0,0,0,0,6,0,7398,2,1,0.0,1,-325,103,428,58,False,0,ATMLLN,3,57,14,0
10,155651,Adam_Masina_355,0,0,0,0,0.0,355,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,43,0,0,0,0,6,0,4425,0,8,0.0,0,-158,26,184,44,False,0,ATMMSN,2,43,57,0
11,54469,Adam_Smith_63,0,0,0,0,0.0,63,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,20,0,0,0,0,6,0,50159,3,1,0.0,0,-10388,129,10517,44,False,0,ATMSM0,2,43,91,0
12,110735,Adam_Webster_493,0,2,28,1,22.2,493,58,0,0,4.5,18.6,2019-09-21T16:30:00Z,90,4,0,0,0,0,6,0,6129,0,0,4.0,8,121,370,249,44,False,0,ATMPSTR,2,44,36,0
13,219352,Ademola_Lookman_155,0,0,0,0,0.0,155,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,49,0,0,0,0,6,0,479,2,0,0.0,0,-18,5,23,50,True,0,ATMLLKMN,3,50,11,0
14,20145,Adrian_Mariappa_356,0,0,18,0,0.0,356,57,8,0,1.3,13.0,2019-09-21T14:00:00Z,90,43,0,0,0,0,6,0,11622,0,8,0.0,-2,-497,82,579,44,False,0,ATRNMRP,2,41,57,0
15,60706,AdriÃÂÃÂ¡n_San Miguel del Castillo_526,0,0,12,0,0.0,526,53,1,0,1.2,12.4,2019-09-22T15:30:00Z,90,8,0,0,0,0,6,1,422546,2,1,0.0,2,-6934,24280,31214,46,False,0,ATRNKSTLTLMKLSN,1,40,14,5
16,37339,Ahmed_El Mohamady_22,0,0,3,0,14.5,22,51,2,0,1.8,3.0,2019-09-22T15:30:00Z,22,3,0,0,0,0,6,0,95130,2,3,0.0,0,-7063,1906,8969,44,False,0,AMTLMHMT,2,41,7,0
17,154043,Ainsley_Maitland-Niles_4,0,0,-12,0,12.6,4,51,2,0,1.6,0.0,2019-09-22T15:30:00Z,40,7,0,0,0,1,6,0,528279,2,3,8.0,-3,64791,88126,23335,51,True,0,ANSLMTLNTNLS,2,45,3,0
18,181008,Albian_Ajeti_514,0,0,0,0,0.0,514,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,1,0,0,0,0,6,0,2612,0,2,0.0,0,-155,105,260,58,True,0,AJTLPN,4,56,21,0
19,18665,Alexander_Tettey_289,0,0,3,0,0.0,289,52,1,0,0.0,0.0,2019-09-21T14:00:00Z,12,90,0,0,0,0,6,0,15302,0,2,0.0,1,1228,2115,887,45,False,0,ALKSNTRTT,3,44,45,0
20,209925,Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,1,0,0,0,0,6,0,92408,0,2,0.0,0,-2602,7281,9883,44,True,0,ALKSNTRKSTNSMNTSLF,4,43,21,0
21,59966,Alexandre_Lacazette_12,0,0,0,0,0.0,12,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,7,0,0,0,0,6,0,120755,2,3,0.0,0,-34912,686,35598,94,True,0,ALKSNTRLKST,4,92,3,0
22,37265,Alexis_SÃÂÃÂ¡nchez_240,0,0,0,0,0.0,240,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,21,0,0,0,0,6,0,32325,0,2,0.0,0,-1321,42,1363,69,False,0,ALKSSSNXS,3,68,1,0
23,153133,Alex_Iwobi_17,0,0,4,0,13.3,17,55,1,0,2.0,4.4,2019-09-21T14:00:00Z,35,49,0,0,0,0,6,0,157185,2,0,2.0,1,16117,28698,12581,59,True,0,ALKSP,3,56,11,2
