,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,461450,Max Thompson,0,0,0,0,0.0,591,350,0,0,0.0,0.0,2021-05-15T11:30:00Z,0,2,0,0,0,0,36,0,9819,4,0,0.0,0,-4,193,197,45,True,0,MKSTMPSN,4,45,90,0
1,90585,Willy Boly,0,0,0,0,0.0,458,358,0,0,0.0,0.0,2021-05-16T13:05:00Z,0,6,0,0,0,0,36,0,93611,0,2,0.0,0,-1255,30,1285,54,False,0,PLL,2,54,39,2
2,58845,Ciaran Clark,0,0,0,0,0.0,324,356,0,0,0.0,0.0,2021-05-14T19:00:00Z,0,43,0,0,0,0,36,0,13504,4,3,0.0,0,318,1160,842,45,True,0,SRNKLRK,2,45,4,0
3,245923,Luke Cundle,0,0,0,0,0.0,614,358,0,0,0.0,0.0,2021-05-16T13:05:00Z,0,6,0,0,0,0,36,0,1292,0,2,0.0,0,36,69,33,45,False,0,KNTLLK,3,45,39,0
4,56983,Matt Ritchie,0,0,6,0,14.1,322,356,4,0,2.2,7.8,2021-05-14T19:00:00Z,83,43,0,0,0,0,36,0,9077,4,3,0.0,1,4013,4666,653,49,True,1,MTRX,3,49,4,3
5,60706,AdriÃÂ¡n San Miguel del Castillo,0,0,0,0,0.0,245,353,0,0,0.0,0.0,2021-05-16T15:30:00Z,0,35,0,0,0,0,36,0,28400,2,1,0.0,0,-176,114,290,42,False,0,ATRNKSTLTLMKLSN,1,42,14,0
6,219937,Rhys Williams,0,0,12,0,0.3,594,353,1,0,2.6,7.6,2021-05-16T15:30:00Z,83,35,0,0,0,0,36,0,17349,2,1,18.0,2,3518,3939,421,40,False,0,RSLMS,2,40,14,6
7,203325,AndrÃÂ©-Frank Zambo Anguissa,0,0,9,0,1.1,191,357,2,0,0.5,3.6,2021-05-15T14:00:00Z,62,20,0,0,0,0,36,0,104950,1,3,0.0,2,-213,1462,1675,44,False,0,ANTRNKSFRNKSMP,3,44,54,2
8,170271,Jean MichaÃÂ«l Seri,0,0,0,0,0.0,189,357,0,0,0.0,0.0,2021-05-15T14:00:00Z,0,20,0,0,0,0,36,0,2181,1,3,0.0,0,-4,0,4,46,False,0,JNMXLSR,3,46,54,0
9,216616,Dara O'Shea,0,0,0,0,0.0,425,353,0,0,0.0,0.0,2021-05-16T15:30:00Z,0,14,0,0,0,0,36,0,14350,2,1,0.0,0,-234,84,318,42,True,0,TRX,2,42,35,0
10,171317,RÃÂºben Diogo da Silva Neves,0,0,4,0,10.4,466,358,0,0,2.0,2.0,2021-05-16T13:05:00Z,17,6,0,0,0,0,36,0,119461,0,2,8.0,1,-310,1435,1745,51,False,0,TTKNFSRPNSLF,3,51,39,1
11,467114,Oliver Casey,0,0,0,0,0.0,215,350,0,0,0.0,0.0,2021-05-15T11:30:00Z,0,90,0,0,0,0,36,0,85505,4,0,0.0,0,-673,1912,2585,38,False,0,KSLFR,2,38,2,0
12,173818,Nathan Broadhead,0,0,0,0,0.0,680,351,0,0,0.0,0.0,2021-05-16T18:00:00Z,0,49,0,0,0,0,36,0,159,1,0,0.0,0,0,10,10,45,True,0,PRTTN0N,3,45,11,0
13,220037,Bailey Peacock-Farrell,0,0,11,0,0.0,99,350,4,0,1.5,14.8,2021-05-15T11:30:00Z,90,2,0,0,0,0,36,2,91771,4,0,0.0,0,129,1074,945,40,True,0,PLFRLPKK,1,40,90,0
14,126184,Nathan AkÃÂ©,0,0,8,0,6.6,279,356,3,0,2.1,13.2,2021-05-14T19:00:00Z,90,4,0,0,0,0,36,0,198659,4,3,1.0,1,2686,3339,653,54,False,0,AKN0N,2,54,43,0
15,41135,Branislav Ivanovic,0,0,0,0,0.0,530,353,0,0,0.0,0.0,2021-05-16T15:30:00Z,0,14,0,0,0,0,36,0,6566,2,1,0.0,0,-40,44,84,44,True,0,PRNLFFNFK,2,44,35,0
16,101982,Sam Johnstone,0,0,20,0,0.0,417,353,2,0,3.3,32.8,2021-05-16T15:30:00Z,90,14,0,0,0,0,36,4,244490,2,1,0.0,2,-2719,4062,6781,46,True,0,JNSTNSM,1,46,35,2
17,108813,Christian Walton,0,0,0,0,0.0,503,349,0,0,0.0,0.0,2021-05-15T19:00:00Z,0,21,0,0,0,0,36,0,88153,1,1,0.0,0,-319,159,478,40,True,0,KRSXNLTN,1,40,36,0
18,492373,Charlie Cresswell,0,0,0,0,0.0,620,350,0,0,0.0,0.0,2021-05-15T11:30:00Z,0,90,0,0,0,0,36,0,7910,4,0,0.0,0,43,240,197,40,False,0,XRLKRSL,2,40,2,0
19,114283,Jack Grealish,0,0,4,0,1.8,37,355,2,0,1.2,7.8,2021-05-16T11:00:00Z,26,31,0,0,0,0,36,0,1185616,2,3,2.0,1,18968,27210,8242,75,False,0,KRLXJK,3,75,7,2
20,58621,Kyle Walker,0,0,12,0,9.3,270,356,3,0,2.3,14.0,2021-05-14T19:00:00Z,90,4,0,0,0,0,36,0,406174,4,3,0.0,1,4082,6632,2550,61,False,0,KLLKR,2,61,43,0
21,101537,Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,349,0,0,0.0,0.0,2021-05-15T19:00:00Z,0,36,0,0,0,0,36,0,8989,1,1,0.0,0,-9,0,9,61,False,0,ANTRSNFLPKMSPRR,3,61,21,0
22,231372,Tanguy Ndombele,0,0,3,0,1.3,405,358,0,0,0.2,0.6,2021-05-16T13:05:00Z,8,39,0,0,0,0,36,0,49316,0,2,0.0,1,-1219,468,1687,59,True,0,NTMPLTNK,3,59,6,1
