,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,240143,Ibrahima Diallo,0,0,3,0,0.0,565,96,1,0,0.1,1.0,2020-11-29T14:00:00Z,1,1,0,0,0,0,10,0,1298,3,2,0.0,1,26,143,117,45,True,0,TLPRHM,3,45,20,0
1,101537,Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,7,0,0,0,0,10,0,10188,1,2,0.0,0,-190,4,194,61,True,0,ANTRSNFLPKMSPRR,3,61,21,0
2,103955,Raheem Sterling,0,0,0,0,0.0,276,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,90,0,0,0,0,10,0,365304,0,5,0.0,0,5480,40427,34947,115,True,0,RHMSTRLNK,3,109,43,13
3,43670,Juan Mata,0,0,0,0,0.0,290,96,0,0,0.0,0.0,2020-11-29T14:00:00Z,0,20,0,0,0,0,10,0,11995,3,2,0.0,0,480,1149,669,59,False,0,JNMT,3,58,1,4
4,233425,Aaron Connolly,0,0,0,0,12.0,78,90,1,0,4.0,0.0,2020-11-28T12:30:00Z,62,14,0,0,0,0,10,0,31760,1,1,29.0,2,-2355,591,2946,53,True,0,ARNKNL,4,52,36,2
5,79934,Oliver Norwood,0,0,4,0,19.3,349,97,1,0,2.5,6.0,2020-11-28T20:00:00Z,53,35,0,0,0,0,10,0,14572,0,1,0.0,0,-3,940,943,47,False,1,NRTLFR,3,45,49,1
6,38716,Lee Peltier,0,0,0,0,0.0,600,97,0,0,0.0,0.0,2020-11-28T20:00:00Z,0,49,0,0,0,0,10,0,2300,0,1,0.0,0,107,828,721,40,True,0,LPLT,2,39,35,0
7,82403,Wilfried Zaha,0,0,0,0,0.0,141,92,0,0,0.0,0.0,2020-11-27T20:00:00Z,0,4,0,0,0,0,10,0,1429165,2,0,0.0,0,-796361,29524,825885,73,True,0,ALFRTSH,3,71,31,18
8,220037,Bailey Peacock-Farrell,0,0,9,0,0.0,99,95,5,0,0.6,6.4,2020-11-28T15:00:00Z,90,43,0,0,0,0,10,1,111215,0,5,0.0,0,3060,4436,1376,40,False,0,PLFRLPKK,1,40,90,0
9,195471,Anthony Driscoll-Glennon,0,0,0,0,0.0,536,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,43,0,0,0,0,10,0,5729,0,5,0.0,0,-72,176,248,40,False,0,AN0NTRSKLKLNN,2,39,90,0
