,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,240143,Ibrahima Diallo,0,0,0,0,0.0,565,236,0,0,0.0,0.0,2021-02-14T12:00:00Z,0,39,0,0,0,0,24,0,1794,2,1,0.0,0,-274,19,293,45,True,0,TLPRHM,3,45,20,0
1,101537,Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,238,0,0,0.0,0.0,2021-02-15T18:00:00Z,0,49,0,0,0,0,24,0,9183,0,3,0.0,0,-45,0,45,61,True,0,ANTRSNFLPKMSPRR,3,61,21,0
2,103955,Raheem Sterling,1,0,29,1,42.2,276,235,0,0,11.8,34.6,2021-02-13T17:30:00Z,90,6,0,0,0,0,24,0,1211408,0,3,41.0,6,254636,295126,40490,116,True,0,RHMSTRLNK,3,109,43,8
3,43670,Juan Mata,0,0,0,0,0.0,290,237,0,0,0.0,0.0,2021-02-14T14:00:00Z,0,35,0,0,0,0,24,0,10453,1,1,0.0,0,-122,75,197,58,False,0,JNMT,3,58,1,1
4,233425,Aaron Connolly,0,0,0,0,0.0,78,230,0,0,0.0,0.0,2021-02-13T20:00:00Z,0,7,0,0,0,0,24,0,24669,0,0,0.0,0,449,1576,1127,52,True,0,ARNKNL,4,52,36,0
5,79934,Oliver Norwood,0,0,19,0,19.3,349,238,2,0,3.3,13.2,2021-02-15T18:00:00Z,61,21,0,0,0,0,24,0,10323,0,3,0.0,2,-214,148,362,45,False,0,NRTLFR,3,45,49,1
6,38716,Lee Peltier,0,0,3,0,0.4,600,237,1,0,0.7,6.2,2021-02-14T14:00:00Z,45,1,0,0,0,0,24,0,5216,1,1,0.0,1,-106,295,401,40,True,0,LPLT,2,39,35,0
7,432927,Daniel Langley,0,0,0,0,0.0,606,231,0,0,0.0,0.0,2021-02-15T20:00:00Z,0,8,0,0,0,0,24,0,5367,0,2,0.0,0,-234,242,476,40,False,0,TNLLNKL,1,39,4,0
8,82403,Wilfried Zaha,0,0,0,0,0.0,141,232,0,0,0.0,0.0,2021-02-13T15:00:00Z,0,90,0,0,0,0,24,0,762570,3,0,0.0,0,-204382,609,204991,71,True,0,ALFRTSH,3,71,31,0
9,220037,Bailey Peacock-Farrell,0,0,0,0,0.0,99,232,0,0,0.0,0.0,2021-02-13T15:00:00Z,0,31,0,0,0,0,24,0,103137,3,0,0.0,0,-3146,1538,4684,40,False,0,PLFRLPKK,1,40,90,0
10,90105,Ryan Fraser,0,0,6,0,28.5,507,231,0,0,3.5,6.0,2021-02-15T20:00:00Z,18,8,0,0,0,0,24,0,12657,0,2,0.0,1,-368,61,429,56,False,0,FRSRRN,3,56,4,1
11,195471,Anthony Driscoll-Glennon,0,0,0,0,0.0,536,232,0,0,0.0,0.0,2021-02-13T15:00:00Z,0,31,0,0,0,0,24,0,7704,3,0,0.0,0,-56,317,373,40,False,0,AN0NTRSKLKLNN,2,39,90,0
12,228798,Cengiz ÃÂnder,0,0,0,0,0.0,541,234,0,0,0.0,0.0,2021-02-13T12:30:00Z,0,14,0,0,0,0,24,0,3947,1,3,0.0,0,-99,41,140,57,True,0,ANTRSNJS,3,57,13,0
13,165808,HÃÂ©lder Wander Sousa de Azevedo e Costa,0,0,20,0,2.3,205,229,1,1,5.2,30.4,2021-02-14T16:30:00Z,45,3,0,0,0,0,24,0,184159,2,4,19.0,6,-4710,351,5061,50,False,0,ASFTKSTTLTRSSNTR,3,50,2,1
14,170271,Jean MichaÃÂ«l Seri,0,0,0,0,0.0,189,233,0,0,0.0,0.0,2021-02-14T19:00:00Z,0,11,0,0,0,0,24,0,2252,2,0,0.0,0,-25,0,25,46,False,0,JNMXLSR,3,46,54,0
15,102057,RaÃÂºl JimÃÂ©nez,0,0,0,0,0.0,460,236,0,0,0.0,0.0,2021-02-14T12:00:00Z,0,20,0,0,0,0,24,0,376609,2,1,0.0,0,-3666,119,3785,82,False,0,JMNSRL,4,81,39,0
16,179456,Oskar Buur,0,0,0,0,0.0,467,236,0,0,0.0,0.0,2021-02-14T12:00:00Z,0,20,0,0,0,0,24,0,147108,2,1,0.0,0,-9750,0,9750,39,False,0,PRSKR,2,39,39,0
17,192895,Kieran Tierney,0,0,0,0,0.0,17,229,0,0,0.0,0.0,2021-02-14T16:30:00Z,0,2,0,0,0,0,24,0,334286,2,4,0.0,0,-50706,663,51369,52,True,0,KRNTRN,2,52,3,2
18,461446,Tyler Onyango,0,0,0,0,0.0,644,233,0,0,0.0,0.0,2021-02-14T19:00:00Z,0,54,0,0,0,0,24,0,117,2,0,0.0,0,19,47,28,45,True,0,ANNKTLR,3,45,11,0
19,231747,Jean-Philippe Mateta,0,0,2,0,0.8,641,232,0,0,2.8,1.0,2021-02-13T15:00:00Z,14,90,0,0,0,0,24,0,3215,3,0,26.0,1,231,1074,843,59,True,0,JNMTTFLP,4,53,31,8
20,216051,JosÃÂ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,237,0,0,0.0,0.0,2021-02-14T14:00:00Z,0,35,0,0,0,0,24,0,2186,1,1,0.0,0,-12,0,12,48,False,0,TLTTKJSTKSR,2,48,1,0
