,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,461450,Max Thompson,0,0,0,0,0.0,591,300,0,0,0.0,0.0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,9860,2,1,0.0,0,-50,240,290,45,True,0,MKSTMPSN,4,45,90,0
1,90585,Willy Boly,0,0,0,0,0.0,458,302,0,0,0.0,0.0,2021-04-09T19:00:00Z,0,54,0,0,0,0,31,0,93961,1,0,0.0,0,-403,939,1342,54,False,0,PLL,2,54,39,6
2,58845,Ciaran Clark,0,0,11,0,0.0,324,300,1,0,2.3,23.2,2021-04-11T11:00:00Z,90,90,0,0,0,0,31,0,13848,2,1,0.0,2,-656,305,961,45,False,0,SRNKLRK,2,45,4,1
3,245923,Luke Cundle,0,0,0,0,0.0,614,302,0,0,0.0,0.0,2021-04-09T19:00:00Z,0,54,0,0,0,0,31,0,1160,1,0,0.0,0,0,66,66,45,False,0,KNTLLK,3,45,39,0
4,56983,Matt Ritchie,0,0,11,0,14.6,322,300,1,0,2.8,13.2,2021-04-11T11:00:00Z,90,90,0,0,0,0,31,0,3342,2,1,0.0,2,35,60,25,49,False,0,MTRX,3,49,4,10
5,60706,AdriÃÂ¡n San Miguel del Castillo,0,0,0,0,0.0,245,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,7,0,0,0,0,31,0,29004,1,2,0.0,0,-248,250,498,42,True,0,ATRNKSTLTLMKLSN,1,42,14,0
6,219937,Rhys Williams,0,0,0,0,0.0,594,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,7,0,0,0,0,31,0,13656,1,2,0.0,0,-151,389,540,40,True,0,RSLMS,2,40,14,0
7,203325,AndrÃÂ©-Frank Zambo Anguissa,0,0,4,0,25.3,191,302,1,0,5.5,8.8,2021-04-09T19:00:00Z,27,39,0,0,0,0,31,0,112463,1,0,21.0,1,-3764,2507,6271,45,True,0,ANTRNKSFRNKSMP,3,44,54,2
8,170271,Jean MichaÃÂ«l Seri,0,0,0,0,0.0,189,302,0,0,0.0,0.0,2021-04-09T19:00:00Z,0,39,0,0,0,0,31,0,2192,1,0,0.0,0,-5,0,5,46,True,0,JNMXLSR,3,46,54,0
9,216616,Dara O'Shea,0,0,22,1,0.2,425,307,0,0,1.6,14.0,2021-04-12T17:00:00Z,90,20,0,0,0,0,31,0,12831,0,3,2.0,6,-472,101,573,42,True,0,TRX,2,42,35,1
10,220688,Mason Greenwood,1,2,34,0,14.4,315,306,0,1,8.6,50.2,2021-04-11T15:30:00Z,18,6,0,0,0,0,31,0,155327,3,1,21.0,11,4079,6247,2168,70,False,0,KRNTMSN,3,73,1,15
11,216051,JosÃÂ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,306,0,0,0.0,0.0,2021-04-11T15:30:00Z,0,6,0,0,0,0,31,0,2138,3,1,0.0,0,-4,0,4,48,False,0,TLTTKJSTKSR,2,48,1,0
