,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,461450,Max Thompson,0,0,0,0,0.0,591,341,0,0,0.0,0.0,2021-05-10T19:00:00Z,0,54,0,0,0,0,35,0,9787,2,0,0.0,0,-53,191,244,45,False,0,MKSTMPSN,4,45,90,0
1,90585,Willy Boly,0,0,0,0,0.0,458,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,36,0,0,0,0,35,0,94828,1,2,0.0,0,-2803,148,2951,54,True,0,PLL,2,54,39,0
2,58845,Ciaran Clark,0,0,0,0,0.0,324,343,0,0,0.0,0.0,2021-05-07T19:00:00Z,0,13,0,0,0,0,35,0,13094,4,2,0.0,0,-279,841,1120,45,False,0,SRNKLRK,2,45,4,0
3,245923,Luke Cundle,0,0,0,0,0.0,614,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,36,0,0,0,0,35,0,1229,1,2,0.0,0,6,41,35,45,True,0,KNTLLK,3,45,39,0
4,56983,Matt Ritchie,2,0,32,0,19.5,322,343,2,0,7.8,32.8,2021-05-07T19:00:00Z,90,13,0,0,0,0,35,0,4241,4,2,26.0,8,39,298,259,49,False,0,MTRX,3,49,4,1
5,60706,AdriÃÂ¡n San Miguel del Castillo,0,0,0,0,0.0,245,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,20,0,0,0,0,35,0,28520,0,2,0.0,0,-162,232,394,42,True,0,ATRNKSTLTLMKLSN,1,42,14,0
6,219937,Rhys Williams,0,1,31,1,0.7,594,344,0,0,1.5,14.0,2021-05-08T19:15:00Z,90,20,0,0,0,0,35,0,13403,0,2,0.0,7,-178,211,389,40,True,0,RSLMS,2,40,14,2
7,203325,AndrÃÂ©-Frank Zambo Anguissa,0,0,5,0,16.3,191,341,2,0,7.2,11.2,2021-05-10T19:00:00Z,90,90,0,0,0,0,35,0,104771,2,0,44.0,1,-1142,1775,2917,44,True,1,ANTRNKSFRNKSMP,3,44,54,2
8,170271,Jean MichaÃÂ«l Seri,0,0,0,0,0.0,189,341,0,0,0.0,0.0,2021-05-10T19:00:00Z,0,90,0,0,0,0,35,0,2185,2,0,0.0,0,0,0,0,46,True,0,JNMXLSR,3,46,54,0
9,216616,Dara O'Shea,0,0,0,0,0.0,425,339,0,0,0.0,0.0,2021-05-09T18:00:00Z,0,3,0,0,0,0,35,0,14561,1,3,0.0,0,-230,363,593,42,False,0,TRX,2,42,35,0
10,171317,RÃÂºben Diogo da Silva Neves,0,0,8,0,3.3,466,348,1,0,1.9,2.6,2021-05-09T11:00:00Z,60,36,0,0,0,0,35,0,119478,1,2,13.0,2,-2485,1310,3795,51,True,0,TTKNFSRPNSLF,3,51,39,1
11,467114,Oliver Casey,0,0,0,0,0.0,215,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,6,0,0,0,0,35,0,86750,1,3,0.0,0,2552,4280,1728,38,True,0,KSLFR,2,38,2,0
12,173818,Nathan Broadhead,0,0,0,0,0.0,680,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,21,0,0,0,0,35,0,155,1,0,0.0,0,-6,19,25,45,False,0,PRTTN0N,3,45,11,0
13,220037,Bailey Peacock-Farrell,0,0,0,0,0.0,99,341,0,0,0.0,0.0,2021-05-10T19:00:00Z,0,54,0,0,0,0,35,0,91415,2,0,0.0,0,-1225,909,2134,40,False,0,PLFRLPKK,1,40,90,0
14,126184,Nathan AkÃÂ©,0,0,14,0,2.3,279,345,2,0,2.2,19.4,2021-05-08T16:30:00Z,90,8,0,0,0,0,35,0,195522,2,1,0.0,1,74,573,499,54,True,0,AKN0N,2,54,43,1
